county,town,precinct,office,district,candidate,party,votes
Franklin,Highgate,FRA-5,State Treasurer,,Beth Pearce,Democratic,511
Franklin,Highgate,FRA-5,State Treasurer,,Carolyn Whitney Branagan,Republican,1043
Franklin,Highgate,FRA-5,State Treasurer,,Alex Wright,Independent,62
Franklin,Highgate,FRA-5,State Treasurer,,Cris Ericson,Progressive,28
Franklin,Highgate,FRA-5,State Treasurer,,Write Ins,,0
Franklin,Highgate,FRA-5,State Treasurer,,Spoiled,,0
Franklin,Highgate,FRA-5,State Treasurer,,Blanks,,101
Franklin,Highgate,FRA-5,State Treasurer,,Total Votes Cast,,1745
Chittenden,Hinesburg,CHI-4-1,State Treasurer,,Beth Pearce,Democratic,18
Chittenden,Hinesburg,CHI-4-1,State Treasurer,,Carolyn Whitney Branagan,Republican,3
Chittenden,Hinesburg,CHI-4-1,State Treasurer,,Alex Wright,Independent,0
Chittenden,Hinesburg,CHI-4-1,State Treasurer,,Cris Ericson,Progressive,0
Chittenden,Hinesburg,CHI-4-1,State Treasurer,,Write Ins,,0
Chittenden,Hinesburg,CHI-4-1,State Treasurer,,Spoiled,,0
Chittenden,Hinesburg,CHI-4-1,State Treasurer,,Blanks,,1
Chittenden,Hinesburg,CHI-4-1,State Treasurer,,Total Votes Cast,,22
Chittenden,Hinesburg,CHI-4-2,State Treasurer,,Beth Pearce,Democratic,1819
Chittenden,Hinesburg,CHI-4-2,State Treasurer,,Carolyn Whitney Branagan,Republican,768
Chittenden,Hinesburg,CHI-4-2,State Treasurer,,Alex Wright,Independent,162
Chittenden,Hinesburg,CHI-4-2,State Treasurer,,Cris Ericson,Progressive,91
Chittenden,Hinesburg,CHI-4-2,State Treasurer,,Write Ins,,0
Chittenden,Hinesburg,CHI-4-2,State Treasurer,,Spoiled,,2
Chittenden,Hinesburg,CHI-4-2,State Treasurer,,Blanks,,260
Chittenden,Hinesburg,CHI-4-2,State Treasurer,,Total Votes Cast,,3102
Orleans,Holland,ORL-1,State Treasurer,,Beth Pearce,Democratic,120
Orleans,Holland,ORL-1,State Treasurer,,Carolyn Whitney Branagan,Republican,171
Orleans,Holland,ORL-1,State Treasurer,,Alex Wright,Independent,25
Orleans,Holland,ORL-1,State Treasurer,,Cris Ericson,Progressive,13
Orleans,Holland,ORL-1,State Treasurer,,Write Ins,,0
Orleans,Holland,ORL-1,State Treasurer,,Spoiled,,0
Orleans,Holland,ORL-1,State Treasurer,,Blanks,,31
Orleans,Holland,ORL-1,State Treasurer,,Total Votes Cast,,360
Rutland,Hubbardton,RUT-3,State Treasurer,,Beth Pearce,Democratic,197
Rutland,Hubbardton,RUT-3,State Treasurer,,Carolyn Whitney Branagan,Republican,176
Rutland,Hubbardton,RUT-3,State Treasurer,,Alex Wright,Independent,20
Rutland,Hubbardton,RUT-3,State Treasurer,,Cris Ericson,Progressive,6
Rutland,Hubbardton,RUT-3,State Treasurer,,Write Ins,,1
Rutland,Hubbardton,RUT-3,State Treasurer,,Spoiled,,0
Rutland,Hubbardton,RUT-3,State Treasurer,,Blanks,,31
Rutland,Hubbardton,RUT-3,State Treasurer,,Total Votes Cast,,431
Chittenden,Huntington,WAS-CHI,State Treasurer,,Beth Pearce,Democratic,899
Chittenden,Huntington,WAS-CHI,State Treasurer,,Carolyn Whitney Branagan,Republican,301
Chittenden,Huntington,WAS-CHI,State Treasurer,,Alex Wright,Independent,71
Chittenden,Huntington,WAS-CHI,State Treasurer,,Cris Ericson,Progressive,63
Chittenden,Huntington,WAS-CHI,State Treasurer,,Write Ins,,0
Chittenden,Huntington,WAS-CHI,State Treasurer,,Spoiled,,0
Chittenden,Huntington,WAS-CHI,State Treasurer,,Blanks,,85
Chittenden,Huntington,WAS-CHI,State Treasurer,,Total Votes Cast,,1419
Lamoille,Hyde Park,LAM-2,State Treasurer,,Beth Pearce,Democratic,955
Lamoille,Hyde Park,LAM-2,State Treasurer,,Carolyn Whitney Branagan,Republican,548
Lamoille,Hyde Park,LAM-2,State Treasurer,,Alex Wright,Independent,77
Lamoille,Hyde Park,LAM-2,State Treasurer,,Cris Ericson,Progressive,48
Lamoille,Hyde Park,LAM-2,State Treasurer,,Write Ins,,0
Lamoille,Hyde Park,LAM-2,State Treasurer,,Spoiled,,1
Lamoille,Hyde Park,LAM-2,State Treasurer,,Blanks,,121
Lamoille,Hyde Park,LAM-2,State Treasurer,,Total Votes Cast,,1750
Rutland,Ira,RUT-1,State Treasurer,,Beth Pearce,Democratic,119
Rutland,Ira,RUT-1,State Treasurer,,Carolyn Whitney Branagan,Republican,116
Rutland,Ira,RUT-1,State Treasurer,,Alex Wright,Independent,9
Rutland,Ira,RUT-1,State Treasurer,,Cris Ericson,Progressive,6
Rutland,Ira,RUT-1,State Treasurer,,Write Ins,,0
Rutland,Ira,RUT-1,State Treasurer,,Spoiled,,0
Rutland,Ira,RUT-1,State Treasurer,,Blanks,,14
Rutland,Ira,RUT-1,State Treasurer,,Total Votes Cast,,264
Orleans,Irasburg,ORL-2,State Treasurer,,Beth Pearce,Democratic,256
Orleans,Irasburg,ORL-2,State Treasurer,,Carolyn Whitney Branagan,Republican,342
Orleans,Irasburg,ORL-2,State Treasurer,,Alex Wright,Independent,29
Orleans,Irasburg,ORL-2,State Treasurer,,Cris Ericson,Progressive,13
Orleans,Irasburg,ORL-2,State Treasurer,,Write Ins,,0
Orleans,Irasburg,ORL-2,State Treasurer,,Spoiled,,0
Orleans,Irasburg,ORL-2,State Treasurer,,Blanks,,38
Orleans,Irasburg,ORL-2,State Treasurer,,Total Votes Cast,,678
Grand Isle,Isle La Motte,GI-CHI,State Treasurer,,Beth Pearce,Democratic,162
Grand Isle,Isle La Motte,GI-CHI,State Treasurer,,Carolyn Whitney Branagan,Republican,141
Grand Isle,Isle La Motte,GI-CHI,State Treasurer,,Alex Wright,Independent,12
Grand Isle,Isle La Motte,GI-CHI,State Treasurer,,Cris Ericson,Progressive,16
Grand Isle,Isle La Motte,GI-CHI,State Treasurer,,Write Ins,,1
Grand Isle,Isle La Motte,GI-CHI,State Treasurer,,Spoiled,,1
Grand Isle,Isle La Motte,GI-CHI,State Treasurer,,Blanks,,23
Grand Isle,Isle La Motte,GI-CHI,State Treasurer,,Total Votes Cast,,356
Windham,Jamaica,WDH-BEN-WDR,State Treasurer,,Beth Pearce,Democratic,328
Windham,Jamaica,WDH-BEN-WDR,State Treasurer,,Carolyn Whitney Branagan,Republican,166
Windham,Jamaica,WDH-BEN-WDR,State Treasurer,,Alex Wright,Independent,24
Windham,Jamaica,WDH-BEN-WDR,State Treasurer,,Cris Ericson,Progressive,39
Windham,Jamaica,WDH-BEN-WDR,State Treasurer,,Write Ins,,0
Windham,Jamaica,WDH-BEN-WDR,State Treasurer,,Spoiled,,0
Windham,Jamaica,WDH-BEN-WDR,State Treasurer,,Blanks,,29
Windham,Jamaica,WDH-BEN-WDR,State Treasurer,,Total Votes Cast,,586
Orleans,Jay,ORL-LAM,State Treasurer,,Beth Pearce,Democratic,129
Orleans,Jay,ORL-LAM,State Treasurer,,Carolyn Whitney Branagan,Republican,129
Orleans,Jay,ORL-LAM,State Treasurer,,Alex Wright,Independent,8
Orleans,Jay,ORL-LAM,State Treasurer,,Cris Ericson,Progressive,4
Orleans,Jay,ORL-LAM,State Treasurer,,Write Ins,,1
Orleans,Jay,ORL-LAM,State Treasurer,,Spoiled,,0
Orleans,Jay,ORL-LAM,State Treasurer,,Blanks,,25
Orleans,Jay,ORL-LAM,State Treasurer,,Total Votes Cast,,296
Chittenden,Jericho,CHI-3,State Treasurer,,Beth Pearce,Democratic,2142
Chittenden,Jericho,CHI-3,State Treasurer,,Carolyn Whitney Branagan,Republican,1012
Chittenden,Jericho,CHI-3,State Treasurer,,Alex Wright,Independent,197
Chittenden,Jericho,CHI-3,State Treasurer,,Cris Ericson,Progressive,104
Chittenden,Jericho,CHI-3,State Treasurer,,Write Ins,,1
Chittenden,Jericho,CHI-3,State Treasurer,,Spoiled,,1
Chittenden,Jericho,CHI-3,State Treasurer,,Blanks,,238
Chittenden,Jericho,CHI-3,State Treasurer,,Total Votes Cast,,3695
Lamoille,Johnson,LAM-2,State Treasurer,,Beth Pearce,Democratic,822
Lamoille,Johnson,LAM-2,State Treasurer,,Carolyn Whitney Branagan,Republican,509
Lamoille,Johnson,LAM-2,State Treasurer,,Alex Wright,Independent,84
Lamoille,Johnson,LAM-2,State Treasurer,,Cris Ericson,Progressive,77
Lamoille,Johnson,LAM-2,State Treasurer,,Write Ins,,4
Lamoille,Johnson,LAM-2,State Treasurer,,Spoiled,,0
Lamoille,Johnson,LAM-2,State Treasurer,,Blanks,,113
Lamoille,Johnson,LAM-2,State Treasurer,,Total Votes Cast,,1609
Rutland,Killington,RUT-WDR-1,State Treasurer,,Beth Pearce,Democratic,400
Rutland,Killington,RUT-WDR-1,State Treasurer,,Carolyn Whitney Branagan,Republican,292
Rutland,Killington,RUT-WDR-1,State Treasurer,,Alex Wright,Independent,46
Rutland,Killington,RUT-WDR-1,State Treasurer,,Cris Ericson,Progressive,27
Rutland,Killington,RUT-WDR-1,State Treasurer,,Write Ins,,1
Rutland,Killington,RUT-WDR-1,State Treasurer,,Spoiled,,0
Rutland,Killington,RUT-WDR-1,State Treasurer,,Blanks,,72
Rutland,Killington,RUT-WDR-1,State Treasurer,,Total Votes Cast,,838
Caledonia,Kirby,ESX-CAL,State Treasurer,,Beth Pearce,Democratic,182
Caledonia,Kirby,ESX-CAL,State Treasurer,,Carolyn Whitney Branagan,Republican,115
Caledonia,Kirby,ESX-CAL,State Treasurer,,Alex Wright,Independent,10
Caledonia,Kirby,ESX-CAL,State Treasurer,,Cris Ericson,Progressive,4
Caledonia,Kirby,ESX-CAL,State Treasurer,,Write Ins,,0
Caledonia,Kirby,ESX-CAL,State Treasurer,,Spoiled,,0
Caledonia,Kirby,ESX-CAL,State Treasurer,,Blanks,,21
Caledonia,Kirby,ESX-CAL,State Treasurer,,Total Votes Cast,,332
Bennington,Landgrove,BEN-RUT,State Treasurer,,Beth Pearce,Democratic,89
Bennington,Landgrove,BEN-RUT,State Treasurer,,Carolyn Whitney Branagan,Republican,30
Bennington,Landgrove,BEN-RUT,State Treasurer,,Alex Wright,Independent,3
Bennington,Landgrove,BEN-RUT,State Treasurer,,Cris Ericson,Progressive,3
Bennington,Landgrove,BEN-RUT,State Treasurer,,Write Ins,,0
Bennington,Landgrove,BEN-RUT,State Treasurer,,Spoiled,,0
Bennington,Landgrove,BEN-RUT,State Treasurer,,Blanks,,10
Bennington,Landgrove,BEN-RUT,State Treasurer,,Total Votes Cast,,135
Addison,Leicester,ADD-2,State Treasurer,,Beth Pearce,Democratic,259
Addison,Leicester,ADD-2,State Treasurer,,Carolyn Whitney Branagan,Republican,219
Addison,Leicester,ADD-2,State Treasurer,,Alex Wright,Independent,26
Addison,Leicester,ADD-2,State Treasurer,,Cris Ericson,Progressive,16
Addison,Leicester,ADD-2,State Treasurer,,Write Ins,,0
Addison,Leicester,ADD-2,State Treasurer,,Spoiled,,1
Addison,Leicester,ADD-2,State Treasurer,,Blanks,,23
Addison,Leicester,ADD-2,State Treasurer,,Total Votes Cast,,544
Essex,Lemington,ESX-CAL-ORL,State Treasurer,,Beth Pearce,Democratic,16
Essex,Lemington,ESX-CAL-ORL,State Treasurer,,Carolyn Whitney Branagan,Republican,21
Essex,Lemington,ESX-CAL-ORL,State Treasurer,,Alex Wright,Independent,3
Essex,Lemington,ESX-CAL-ORL,State Treasurer,,Cris Ericson,Progressive,4
Essex,Lemington,ESX-CAL-ORL,State Treasurer,,Write Ins,,0
Essex,Lemington,ESX-CAL-ORL,State Treasurer,,Spoiled,,1
Essex,Lemington,ESX-CAL-ORL,State Treasurer,,Blanks,,5
Essex,Lemington,ESX-CAL-ORL,State Treasurer,,Total Votes Cast,,50
Addison,Lincoln,ADD-4,State Treasurer,,Beth Pearce,Democratic,634
Addison,Lincoln,ADD-4,State Treasurer,,Carolyn Whitney Branagan,Republican,213
Addison,Lincoln,ADD-4,State Treasurer,,Alex Wright,Independent,37
Addison,Lincoln,ADD-4,State Treasurer,,Cris Ericson,Progressive,31
Addison,Lincoln,ADD-4,State Treasurer,,Write Ins,,0
Addison,Lincoln,ADD-4,State Treasurer,,Spoiled,,0
Addison,Lincoln,ADD-4,State Treasurer,,Blanks,,51
Addison,Lincoln,ADD-4,State Treasurer,,Total Votes Cast,,966
Windham,Londonderry,WDH-BEN-WDR,State Treasurer,,Beth Pearce,Democratic,528
Windham,Londonderry,WDH-BEN-WDR,State Treasurer,,Carolyn Whitney Branagan,Republican,343
Windham,Londonderry,WDH-BEN-WDR,State Treasurer,,Alex Wright,Independent,40
Windham,Londonderry,WDH-BEN-WDR,State Treasurer,,Cris Ericson,Progressive,102
Windham,Londonderry,WDH-BEN-WDR,State Treasurer,,Write Ins,,1
Windham,Londonderry,WDH-BEN-WDR,State Treasurer,,Spoiled,,0
Windham,Londonderry,WDH-BEN-WDR,State Treasurer,,Blanks,,115
Windham,Londonderry,WDH-BEN-WDR,State Treasurer,,Total Votes Cast,,1129
Orleans,Lowell,ORL-LAM,State Treasurer,,Beth Pearce,Democratic,177
Orleans,Lowell,ORL-LAM,State Treasurer,,Carolyn Whitney Branagan,Republican,242
Orleans,Lowell,ORL-LAM,State Treasurer,,Alex Wright,Independent,22
Orleans,Lowell,ORL-LAM,State Treasurer,,Cris Ericson,Progressive,18
Orleans,Lowell,ORL-LAM,State Treasurer,,Write Ins,,1
Orleans,Lowell,ORL-LAM,State Treasurer,,Spoiled,,0
Orleans,Lowell,ORL-LAM,State Treasurer,,Blanks,,32
Orleans,Lowell,ORL-LAM,State Treasurer,,Total Votes Cast,,492
Windsor,Ludlow,RUT-WDR-2,State Treasurer,,Beth Pearce,Democratic,572
Windsor,Ludlow,RUT-WDR-2,State Treasurer,,Carolyn Whitney Branagan,Republican,436
Windsor,Ludlow,RUT-WDR-2,State Treasurer,,Alex Wright,Independent,44
Windsor,Ludlow,RUT-WDR-2,State Treasurer,,Cris Ericson,Progressive,98
Windsor,Ludlow,RUT-WDR-2,State Treasurer,,Write Ins,,1
Windsor,Ludlow,RUT-WDR-2,State Treasurer,,Spoiled,,0
Windsor,Ludlow,RUT-WDR-2,State Treasurer,,Blanks,,101
Windsor,Ludlow,RUT-WDR-2,State Treasurer,,Total Votes Cast,,1252
Essex,Lunenburg,ESX-CAL,State Treasurer,,Beth Pearce,Democratic,206
Essex,Lunenburg,ESX-CAL,State Treasurer,,Carolyn Whitney Branagan,Republican,295
Essex,Lunenburg,ESX-CAL,State Treasurer,,Alex Wright,Independent,67
Essex,Lunenburg,ESX-CAL,State Treasurer,,Cris Ericson,Progressive,24
Essex,Lunenburg,ESX-CAL,State Treasurer,,Write Ins,,0
Essex,Lunenburg,ESX-CAL,State Treasurer,,Spoiled,,0
Essex,Lunenburg,ESX-CAL,State Treasurer,,Blanks,,49
Essex,Lunenburg,ESX-CAL,State Treasurer,,Total Votes Cast,,641
Caledonia,Lyndon,CAL-4,State Treasurer,,Beth Pearce,Democratic,1038
Caledonia,Lyndon,CAL-4,State Treasurer,,Carolyn Whitney Branagan,Republican,1058
Caledonia,Lyndon,CAL-4,State Treasurer,,Alex Wright,Independent,126
Caledonia,Lyndon,CAL-4,State Treasurer,,Cris Ericson,Progressive,85
Caledonia,Lyndon,CAL-4,State Treasurer,,Write Ins,,3
Caledonia,Lyndon,CAL-4,State Treasurer,,Spoiled,,2
Caledonia,Lyndon,CAL-4,State Treasurer,,Blanks,,157
Caledonia,Lyndon,CAL-4,State Treasurer,,Total Votes Cast,,2469
Essex,Maidstone,ESX-CAL,State Treasurer,,Beth Pearce,Democratic,54
Essex,Maidstone,ESX-CAL,State Treasurer,,Carolyn Whitney Branagan,Republican,65
Essex,Maidstone,ESX-CAL,State Treasurer,,Alex Wright,Independent,16
Essex,Maidstone,ESX-CAL,State Treasurer,,Cris Ericson,Progressive,0
Essex,Maidstone,ESX-CAL,State Treasurer,,Write Ins,,0
Essex,Maidstone,ESX-CAL,State Treasurer,,Spoiled,,0
Essex,Maidstone,ESX-CAL,State Treasurer,,Blanks,,10
Essex,Maidstone,ESX-CAL,State Treasurer,,Total Votes Cast,,145
Bennington,Manchester,BEN-4,State Treasurer,,Beth Pearce,Democratic,1498
Bennington,Manchester,BEN-4,State Treasurer,,Carolyn Whitney Branagan,Republican,826
Bennington,Manchester,BEN-4,State Treasurer,,Alex Wright,Independent,101
Bennington,Manchester,BEN-4,State Treasurer,,Cris Ericson,Progressive,114
Bennington,Manchester,BEN-4,State Treasurer,,Write Ins,,6
Bennington,Manchester,BEN-4,State Treasurer,,Spoiled,,0
Bennington,Manchester,BEN-4,State Treasurer,,Blanks,,276
Bennington,Manchester,BEN-4,State Treasurer,,Total Votes Cast,,2821
Windham,Marlboro,WDH-5,State Treasurer,,Beth Pearce,Democratic,444
Windham,Marlboro,WDH-5,State Treasurer,,Carolyn Whitney Branagan,Republican,101
Windham,Marlboro,WDH-5,State Treasurer,,Alex Wright,Independent,22
Windham,Marlboro,WDH-5,State Treasurer,,Cris Ericson,Progressive,38
Windham,Marlboro,WDH-5,State Treasurer,,Write Ins,,0
Windham,Marlboro,WDH-5,State Treasurer,,Spoiled,,0
Windham,Marlboro,WDH-5,State Treasurer,,Blanks,,45
Windham,Marlboro,WDH-5,State Treasurer,,Total Votes Cast,,650
Washington,Marshfield,WAS-6,State Treasurer,,Beth Pearce,Democratic,549
Washington,Marshfield,WAS-6,State Treasurer,,Carolyn Whitney Branagan,Republican,300
Washington,Marshfield,WAS-6,State Treasurer,,Alex Wright,Independent,16
Washington,Marshfield,WAS-6,State Treasurer,,Cris Ericson,Progressive,42
Washington,Marshfield,WAS-6,State Treasurer,,Write Ins,,1
Washington,Marshfield,WAS-6,State Treasurer,,Spoiled,,0
Washington,Marshfield,WAS-6,State Treasurer,,Blanks,,65
Washington,Marshfield,WAS-6,State Treasurer,,Total Votes Cast,,973
Rutland,Mendon,RUT-WDR-1,State Treasurer,,Beth Pearce,Democratic,368
Rutland,Mendon,RUT-WDR-1,State Treasurer,,Carolyn Whitney Branagan,Republican,303
Rutland,Mendon,RUT-WDR-1,State Treasurer,,Alex Wright,Independent,36
Rutland,Mendon,RUT-WDR-1,State Treasurer,,Cris Ericson,Progressive,33
Rutland,Mendon,RUT-WDR-1,State Treasurer,,Write Ins,,1
Rutland,Mendon,RUT-WDR-1,State Treasurer,,Spoiled,,1
Rutland,Mendon,RUT-WDR-1,State Treasurer,,Blanks,,44
Rutland,Mendon,RUT-WDR-1,State Treasurer,,Total Votes Cast,,786
Addison,Middlebury,ADD-1,State Treasurer,,Beth Pearce,Democratic,2934
Addison,Middlebury,ADD-1,State Treasurer,,Carolyn Whitney Branagan,Republican,834
Addison,Middlebury,ADD-1,State Treasurer,,Alex Wright,Independent,134
Addison,Middlebury,ADD-1,State Treasurer,,Cris Ericson,Progressive,165
Addison,Middlebury,ADD-1,State Treasurer,,Write Ins,,5
Addison,Middlebury,ADD-1,State Treasurer,,Spoiled,,2
Addison,Middlebury,ADD-1,State Treasurer,,Blanks,,294
Addison,Middlebury,ADD-1,State Treasurer,,Total Votes Cast,,4368
Washington,Middlesex,WAS-5,State Treasurer,,Beth Pearce,Democratic,882
Washington,Middlesex,WAS-5,State Treasurer,,Carolyn Whitney Branagan,Republican,236
Washington,Middlesex,WAS-5,State Treasurer,,Alex Wright,Independent,32
Washington,Middlesex,WAS-5,State Treasurer,,Cris Ericson,Progressive,21
Washington,Middlesex,WAS-5,State Treasurer,,Write Ins,,2
Washington,Middlesex,WAS-5,State Treasurer,,Spoiled,,0
Washington,Middlesex,WAS-5,State Treasurer,,Blanks,,86
Washington,Middlesex,WAS-5,State Treasurer,,Total Votes Cast,,1259
Rutland,Middletown Springs,RUT-BEN,State Treasurer,,Beth Pearce,Democratic,270
Rutland,Middletown Springs,RUT-BEN,State Treasurer,,Carolyn Whitney Branagan,Republican,215
Rutland,Middletown Springs,RUT-BEN,State Treasurer,,Alex Wright,Independent,12
Rutland,Middletown Springs,RUT-BEN,State Treasurer,,Cris Ericson,Progressive,18
Rutland,Middletown Springs,RUT-BEN,State Treasurer,,Write Ins,,0
Rutland,Middletown Springs,RUT-BEN,State Treasurer,,Spoiled,,1
Rutland,Middletown Springs,RUT-BEN,State Treasurer,,Blanks,,39
Rutland,Middletown Springs,RUT-BEN,State Treasurer,,Total Votes Cast,,555
Chittenden,Milton,CHI-10,State Treasurer,,Beth Pearce,Democratic,2126
Chittenden,Milton,CHI-10,State Treasurer,,Carolyn Whitney Branagan,Republican,2366
Chittenden,Milton,CHI-10,State Treasurer,,Alex Wright,Independent,321
Chittenden,Milton,CHI-10,State Treasurer,,Cris Ericson,Progressive,148
Chittenden,Milton,CHI-10,State Treasurer,,Write Ins,,2
Chittenden,Milton,CHI-10,State Treasurer,,Spoiled,,0
Chittenden,Milton,CHI-10,State Treasurer,,Blanks,,418
Chittenden,Milton,CHI-10,State Treasurer,,Total Votes Cast,,5381
Chittenden,Milton,GI-CHI,State Treasurer,,Beth Pearce,Democratic,306
Chittenden,Milton,GI-CHI,State Treasurer,,Carolyn Whitney Branagan,Republican,447
Chittenden,Milton,GI-CHI,State Treasurer,,Alex Wright,Independent,31
Chittenden,Milton,GI-CHI,State Treasurer,,Cris Ericson,Progressive,15
Chittenden,Milton,GI-CHI,State Treasurer,,Write Ins,,0
Chittenden,Milton,GI-CHI,State Treasurer,,Spoiled,,0
Chittenden,Milton,GI-CHI,State Treasurer,,Blanks,,74
Chittenden,Milton,GI-CHI,State Treasurer,,Total Votes Cast,,873
Addison,Monkton,ADD-4,State Treasurer,,Beth Pearce,Democratic,791
Addison,Monkton,ADD-4,State Treasurer,,Carolyn Whitney Branagan,Republican,419
Addison,Monkton,ADD-4,State Treasurer,,Alex Wright,Independent,73
Addison,Monkton,ADD-4,State Treasurer,,Cris Ericson,Progressive,56
Addison,Monkton,ADD-4,State Treasurer,,Write Ins,,0
Addison,Monkton,ADD-4,State Treasurer,,Spoiled,,0
Addison,Monkton,ADD-4,State Treasurer,,Blanks,,72
Addison,Monkton,ADD-4,State Treasurer,,Total Votes Cast,,1411
Franklin,Montgomery,FRA-7,State Treasurer,,Beth Pearce,Democratic,344
Franklin,Montgomery,FRA-7,State Treasurer,,Carolyn Whitney Branagan,Republican,278
Franklin,Montgomery,FRA-7,State Treasurer,,Alex Wright,Independent,31
Franklin,Montgomery,FRA-7,State Treasurer,,Cris Ericson,Progressive,43
Franklin,Montgomery,FRA-7,State Treasurer,,Write Ins,,0
Franklin,Montgomery,FRA-7,State Treasurer,,Spoiled,,0
Franklin,Montgomery,FRA-7,State Treasurer,,Blanks,,65
Franklin,Montgomery,FRA-7,State Treasurer,,Total Votes Cast,,761
Washington,Montpelier,WAS-4,State Treasurer,,Beth Pearce,Democratic,4071
Washington,Montpelier,WAS-4,State Treasurer,,Carolyn Whitney Branagan,Republican,508
Washington,Montpelier,WAS-4,State Treasurer,,Alex Wright,Independent,109
Washington,Montpelier,WAS-4,State Treasurer,,Cris Ericson,Progressive,207
Washington,Montpelier,WAS-4,State Treasurer,,Write Ins,,8
Washington,Montpelier,WAS-4,State Treasurer,,Spoiled,,2
Washington,Montpelier,WAS-4,State Treasurer,,Blanks,,311
Washington,Montpelier,WAS-4,State Treasurer,,Total Votes Cast,,5216
Washington,Moretown,WAS-7,State Treasurer,,Beth Pearce,Democratic,803
Washington,Moretown,WAS-7,State Treasurer,,Carolyn Whitney Branagan,Republican,215
Washington,Moretown,WAS-7,State Treasurer,,Alex Wright,Independent,42
Washington,Moretown,WAS-7,State Treasurer,,Cris Ericson,Progressive,37
Washington,Moretown,WAS-7,State Treasurer,,Write Ins,,2
Washington,Moretown,WAS-7,State Treasurer,,Spoiled,,1
Washington,Moretown,WAS-7,State Treasurer,,Blanks,,103
Washington,Moretown,WAS-7,State Treasurer,,Total Votes Cast,,1203
Orleans,Morgan,ORL-1,State Treasurer,,Beth Pearce,Democratic,171
Orleans,Morgan,ORL-1,State Treasurer,,Carolyn Whitney Branagan,Republican,189
Orleans,Morgan,ORL-1,State Treasurer,,Alex Wright,Independent,11
Orleans,Morgan,ORL-1,State Treasurer,,Cris Ericson,Progressive,6
Orleans,Morgan,ORL-1,State Treasurer,,Write Ins,,1
Orleans,Morgan,ORL-1,State Treasurer,,Spoiled,,0
Orleans,Morgan,ORL-1,State Treasurer,,Blanks,,25
Orleans,Morgan,ORL-1,State Treasurer,,Total Votes Cast,,403
Lamoille,Morristown,LAM-WAS,State Treasurer,,Beth Pearce,Democratic,1852
Lamoille,Morristown,LAM-WAS,State Treasurer,,Carolyn Whitney Branagan,Republican,869
Lamoille,Morristown,LAM-WAS,State Treasurer,,Alex Wright,Independent,166
Lamoille,Morristown,LAM-WAS,State Treasurer,,Cris Ericson,Progressive,113
Lamoille,Morristown,LAM-WAS,State Treasurer,,Write Ins,,3
Lamoille,Morristown,LAM-WAS,State Treasurer,,Spoiled,,2
Lamoille,Morristown,LAM-WAS,State Treasurer,,Blanks,,229
Lamoille,Morristown,LAM-WAS,State Treasurer,,Total Votes Cast,,3234
Rutland,Mount Holly,RUT-WDR-2,State Treasurer,,Beth Pearce,Democratic,376
Rutland,Mount Holly,RUT-WDR-2,State Treasurer,,Carolyn Whitney Branagan,Republican,346
