county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee,mail_in
PHILADELPHIA,27-22,General Assembly,188,DEM,GREGORY R BENJAMIN,3,1,0,1,1
PHILADELPHIA,27-22,General Assembly,188,DEM,JAMES R ROEBUCK,16,1,0,10,5
PHILADELPHIA,27-22,General Assembly,188,DEM,KAREN DUNN,28,6,0,11,11
PHILADELPHIA,27-22,General Assembly,188,DEM,RICK KRAJEWSKI,74,16,0,36,22
PHILADELPHIA,27-23,Registered Voters,,,Registered Voters,941,,,,
PHILADELPHIA,27-23,Registered Voters,,DEM,Registered Voters,754,,,,
PHILADELPHIA,27-23,Registered Voters,,GRN,Registered Voters,5,,,,
PHILADELPHIA,27-23,Registered Voters,,LIB,Registered Voters,1,,,,
PHILADELPHIA,27-23,Registered Voters,,NPA,Registered Voters,131,,,,
PHILADELPHIA,27-23,Registered Voters,,REP,Registered Voters,50,,,,
PHILADELPHIA,27-23,Ballots Cast,,,Ballots Cast,336,81,0,57,198
PHILADELPHIA,27-23,Ballots Cast,,DEM,Ballots Cast,319,76,0,52,191
PHILADELPHIA,27-23,Ballots Cast,,NPA,Ballots Cast,7,1,0,2,4
PHILADELPHIA,27-23,Ballots Cast,,REP,Ballots Cast,10,4,0,3,3
PHILADELPHIA,27-23,President,,DEM,BERNIE SANDERS,162,51,0,19,92
PHILADELPHIA,27-23,President,,DEM,Joseph R. Biden,143,23,0,30,90
PHILADELPHIA,27-23,President,,DEM,TULSI GABBARD,0,0,0,0,0
PHILADELPHIA,27-23,President,,DEM,Write-ins,8,1,0,1,6
PHILADELPHIA,27-23,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,27-23,President,,REP,Donald J. Trump,9,4,0,3,2
PHILADELPHIA,27-23,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,27-23,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,27-23,Attorney General,,DEM,JOSH SHAPIRO,247,54,0,43,150
PHILADELPHIA,27-23,Attorney General,,DEM,Write-ins,2,1,0,0,1
PHILADELPHIA,27-23,Attorney General,,REP,HEATHER HEIDELBAUGH,9,3,0,3,3
PHILADELPHIA,27-23,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,27-23,Auditor General,,DEM,CHRISTINA M HARTMAN,19,3,0,3,13
PHILADELPHIA,27-23,Auditor General,,DEM,H SCOTT CONKLIN,4,1,0,0,3
PHILADELPHIA,27-23,Auditor General,,DEM,MICHAEL LAMB,34,7,0,3,24
PHILADELPHIA,27-23,Auditor General,,DEM,NINA AHMAD,213,53,0,36,124
PHILADELPHIA,27-23,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,4,2,0,0,2
PHILADELPHIA,27-23,Auditor General,,DEM,TRACIE FOUNTAIN,23,3,0,5,15
PHILADELPHIA,27-23,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,27-23,Auditor General,,REP,TIMOTHY DEFOOR,9,3,0,3,3
PHILADELPHIA,27-23,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,27-23,State Treasurer,,DEM,JOE TORSELLA,243,58,0,39,146
PHILADELPHIA,27-23,State Treasurer,,DEM,Write-ins,1,1,0,0,0
PHILADELPHIA,27-23,State Treasurer,,REP,STACY L GARRITY,9,3,0,3,3
PHILADELPHIA,27-23,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,27-23,U.S. House,3,DEM,DWIGHT EVANS,268,60,0,46,162
PHILADELPHIA,27-23,U.S. House,3,DEM,Write-ins,3,2,0,0,1
PHILADELPHIA,27-23,U.S. House,3,REP,MICHAEL HARVEY,9,3,0,3,3
PHILADELPHIA,27-23,General Assembly,188,DEM,GREGORY R BENJAMIN,7,4,0,1,2
PHILADELPHIA,27-23,General Assembly,188,DEM,JAMES R ROEBUCK,52,9,0,11,32
PHILADELPHIA,27-23,General Assembly,188,DEM,KAREN DUNN,30,2,0,12,16
PHILADELPHIA,27-23,General Assembly,188,DEM,RICK KRAJEWSKI,214,57,0,24,133
PHILADELPHIA,27-23,General Assembly,188,DEM,Write-ins,1,0,0,1,0
PHILADELPHIA,27-23,General Assembly,188,REP,Write-ins,1,1,0,0,0
PHILADELPHIA,28-01,Registered Voters,,,Registered Voters,471,,,,
PHILADELPHIA,28-01,Registered Voters,,DEM,Registered Voters,413,,,,
PHILADELPHIA,28-01,Registered Voters,,GRN,Registered Voters,1,,,,
PHILADELPHIA,28-01,Registered Voters,,LIB,Registered Voters,1,,,,
PHILADELPHIA,28-01,Registered Voters,,NPA,Registered Voters,40,,,,
PHILADELPHIA,28-01,Registered Voters,,REP,Registered Voters,16,,,,
PHILADELPHIA,28-01,Ballots Cast,,,Ballots Cast,112,66,19,6,21
PHILADELPHIA,28-01,Ballots Cast,,DEM,Ballots Cast,110,66,19,6,19
PHILADELPHIA,28-01,Ballots Cast,,NPA,Ballots Cast,2,0,0,0,2
PHILADELPHIA,28-01,Ballots Cast,,REP,Ballots Cast,0,0,0,0,0
PHILADELPHIA,28-01,President,,DEM,BERNIE SANDERS,7,5,2,0,0
PHILADELPHIA,28-01,President,,DEM,Joseph R. Biden,97,57,16,6,18
PHILADELPHIA,28-01,President,,DEM,TULSI GABBARD,1,1,0,0,0
PHILADELPHIA,28-01,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-01,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,28-01,President,,REP,Donald J. Trump,0,0,0,0,0
PHILADELPHIA,28-01,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,28-01,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-01,Attorney General,,DEM,JOSH SHAPIRO,57,34,8,5,10
PHILADELPHIA,28-01,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-01,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,28-01,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-01,Auditor General,,DEM,CHRISTINA M HARTMAN,5,5,0,0,0
PHILADELPHIA,28-01,Auditor General,,DEM,H SCOTT CONKLIN,1,1,0,0,0
PHILADELPHIA,28-01,Auditor General,,DEM,MICHAEL LAMB,13,9,0,2,2
PHILADELPHIA,28-01,Auditor General,,DEM,NINA AHMAD,63,33,12,4,14
PHILADELPHIA,28-01,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,2,2,0,0,0
PHILADELPHIA,28-01,Auditor General,,DEM,TRACIE FOUNTAIN,8,6,0,0,2
PHILADELPHIA,28-01,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-01,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,28-01,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-01,State Treasurer,,DEM,JOE TORSELLA,57,36,6,6,9
PHILADELPHIA,28-01,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-01,State Treasurer,,REP,STACY L GARRITY,0,0,0,0,0
PHILADELPHIA,28-01,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-01,U.S. House,3,DEM,DWIGHT EVANS,79,49,6,6,18
PHILADELPHIA,28-01,State Senate,7,DEM,VINCENT HUGHES,83,50,8,6,19
PHILADELPHIA,28-01,General Assembly,195,DEM,DONNA BULLOCK,78,49,7,6,16
PHILADELPHIA,28-01,General Assembly,195,DEM,Write-ins,1,0,1,0,0
PHILADELPHIA,28-02,Registered Voters,,,Registered Voters,453,,,,
PHILADELPHIA,28-02,Registered Voters,,DEM,Registered Voters,401,,,,
PHILADELPHIA,28-02,Registered Voters,,GRN,Registered Voters,2,,,,
PHILADELPHIA,28-02,Registered Voters,,LIB,Registered Voters,1,,,,
PHILADELPHIA,28-02,Registered Voters,,NPA,Registered Voters,33,,,,
PHILADELPHIA,28-02,Registered Voters,,REP,Registered Voters,16,,,,
PHILADELPHIA,28-02,Ballots Cast,,,Ballots Cast,143,112,0,12,19
PHILADELPHIA,28-02,Ballots Cast,,DEM,Ballots Cast,143,112,0,12,19
PHILADELPHIA,28-02,Ballots Cast,,NPA,Ballots Cast,0,0,0,0,0
PHILADELPHIA,28-02,Ballots Cast,,REP,Ballots Cast,0,0,0,0,0
PHILADELPHIA,28-02,President,,DEM,BERNIE SANDERS,13,11,0,0,2
PHILADELPHIA,28-02,President,,DEM,Joseph R. Biden,127,99,0,12,16
PHILADELPHIA,28-02,President,,DEM,TULSI GABBARD,2,2,0,0,0
PHILADELPHIA,28-02,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-02,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,28-02,President,,REP,Donald J. Trump,0,0,0,0,0
PHILADELPHIA,28-02,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,28-02,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-02,Attorney General,,DEM,JOSH SHAPIRO,83,59,0,10,14
PHILADELPHIA,28-02,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-02,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,28-02,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-02,Auditor General,,DEM,CHRISTINA M HARTMAN,5,4,0,0,1
PHILADELPHIA,28-02,Auditor General,,DEM,H SCOTT CONKLIN,7,6,0,1,0
PHILADELPHIA,28-02,Auditor General,,DEM,MICHAEL LAMB,10,7,0,0,3
PHILADELPHIA,28-02,Auditor General,,DEM,NINA AHMAD,72,49,0,10,13
PHILADELPHIA,28-02,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,10,10,0,0,0
PHILADELPHIA,28-02,Auditor General,,DEM,TRACIE FOUNTAIN,10,10,0,0,0
PHILADELPHIA,28-02,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-02,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,28-02,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-02,State Treasurer,,DEM,JOE TORSELLA,80,56,0,9,15
PHILADELPHIA,28-02,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-02,State Treasurer,,REP,STACY L GARRITY,0,0,0,0,0
PHILADELPHIA,28-02,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-02,U.S. House,3,DEM,DWIGHT EVANS,120,92,0,10,18
PHILADELPHIA,28-02,State Senate,7,DEM,VINCENT HUGHES,116,86,0,12,18
PHILADELPHIA,28-02,General Assembly,195,DEM,DONNA BULLOCK,116,89,0,9,18
PHILADELPHIA,28-03,Registered Voters,,,Registered Voters,492,,,,
PHILADELPHIA,28-03,Registered Voters,,DEM,Registered Voters,445,,,,
PHILADELPHIA,28-03,Registered Voters,,NPA,Registered Voters,37,,,,
PHILADELPHIA,28-03,Registered Voters,,REP,Registered Voters,10,,,,
PHILADELPHIA,28-03,Ballots Cast,,,Ballots Cast,168,102,15,10,41
PHILADELPHIA,28-03,Ballots Cast,,DEM,Ballots Cast,165,100,15,10,40
PHILADELPHIA,28-03,Ballots Cast,,NPA,Ballots Cast,1,0,0,0,1
PHILADELPHIA,28-03,Ballots Cast,,REP,Ballots Cast,2,2,0,0,0
PHILADELPHIA,28-03,President,,DEM,BERNIE SANDERS,14,10,0,0,4
PHILADELPHIA,28-03,President,,DEM,Joseph R. Biden,142,87,13,9,33
PHILADELPHIA,28-03,President,,DEM,TULSI GABBARD,2,1,0,0,1
PHILADELPHIA,28-03,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-03,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,28-03,President,,REP,Donald J. Trump,1,1,0,0,0
PHILADELPHIA,28-03,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,28-03,President,,REP,Write-ins,1,1,0,0,0
PHILADELPHIA,28-03,Attorney General,,DEM,JOSH SHAPIRO,79,46,3,6,24
PHILADELPHIA,28-03,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-03,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,28-03,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-03,Auditor General,,DEM,CHRISTINA M HARTMAN,2,2,0,0,0
PHILADELPHIA,28-03,Auditor General,,DEM,H SCOTT CONKLIN,4,4,0,0,0
PHILADELPHIA,28-03,Auditor General,,DEM,MICHAEL LAMB,9,8,0,1,0
PHILADELPHIA,28-03,Auditor General,,DEM,NINA AHMAD,95,46,6,9,34
PHILADELPHIA,28-03,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,7,7,0,0,0
PHILADELPHIA,28-03,Auditor General,,DEM,TRACIE FOUNTAIN,10,9,0,0,1
PHILADELPHIA,28-03,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-03,Auditor General,,REP,TIMOTHY DEFOOR,1,1,0,0,0
PHILADELPHIA,28-03,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-03,State Treasurer,,DEM,JOE TORSELLA,75,42,3,6,24
PHILADELPHIA,28-03,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-03,State Treasurer,,REP,STACY L GARRITY,2,2,0,0,0
PHILADELPHIA,28-03,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-03,U.S. House,3,DEM,DWIGHT EVANS,124,75,4,10,35
PHILADELPHIA,28-03,U.S. House,3,REP,MICHAEL HARVEY,1,1,0,0,0
PHILADELPHIA,28-03,State Senate,7,DEM,VINCENT HUGHES,116,68,1,10,37
PHILADELPHIA,28-03,General Assembly,195,DEM,DONNA BULLOCK,126,74,6,10,36
PHILADELPHIA,28-03,General Assembly,195,DEM,Write-ins,1,0,1,0,0
PHILADELPHIA,28-04,Registered Voters,,,Registered Voters,469,,,,
PHILADELPHIA,28-04,Registered Voters,,DEM,Registered Voters,419,,,,
PHILADELPHIA,28-04,Registered Voters,,GRN,Registered Voters,1,,,,
PHILADELPHIA,28-04,Registered Voters,,LIB,Registered Voters,3,,,,
PHILADELPHIA,28-04,Registered Voters,,NPA,Registered Voters,36,,,,
PHILADELPHIA,28-04,Registered Voters,,REP,Registered Voters,10,,,,
PHILADELPHIA,28-04,Ballots Cast,,,Ballots Cast,125,87,2,9,27
PHILADELPHIA,28-04,Ballots Cast,,DEM,Ballots Cast,118,83,2,8,25
PHILADELPHIA,28-04,Ballots Cast,,NPA,Ballots Cast,4,2,0,0,2
PHILADELPHIA,28-04,Ballots Cast,,REP,Ballots Cast,3,2,0,1,0
PHILADELPHIA,28-04,President,,DEM,BERNIE SANDERS,10,7,0,2,1
PHILADELPHIA,28-04,President,,DEM,Joseph R. Biden,100,72,0,6,22
PHILADELPHIA,28-04,President,,DEM,TULSI GABBARD,2,1,0,0,1
PHILADELPHIA,28-04,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-04,President,,REP,BILL WELD,1,1,0,0,0
PHILADELPHIA,28-04,President,,REP,Donald J. Trump,1,0,0,1,0
PHILADELPHIA,28-04,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,28-04,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-04,Attorney General,,DEM,JOSH SHAPIRO,48,24,0,3,21
PHILADELPHIA,28-04,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-04,Attorney General,,REP,HEATHER HEIDELBAUGH,1,1,0,0,0
PHILADELPHIA,28-04,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-04,Auditor General,,DEM,CHRISTINA M HARTMAN,2,2,0,0,0
PHILADELPHIA,28-04,Auditor General,,DEM,H SCOTT CONKLIN,0,0,0,0,0
PHILADELPHIA,28-04,Auditor General,,DEM,MICHAEL LAMB,12,9,0,0,3
PHILADELPHIA,28-04,Auditor General,,DEM,NINA AHMAD,50,28,0,5,17
PHILADELPHIA,28-04,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,4,4,0,0,0
PHILADELPHIA,28-04,Auditor General,,DEM,TRACIE FOUNTAIN,10,6,0,1,3
PHILADELPHIA,28-04,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-04,Auditor General,,REP,TIMOTHY DEFOOR,1,1,0,0,0
PHILADELPHIA,28-04,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-04,State Treasurer,,DEM,JOE TORSELLA,53,29,0,2,22
PHILADELPHIA,28-04,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-04,State Treasurer,,REP,STACY L GARRITY,1,1,0,0,0
PHILADELPHIA,28-04,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-04,U.S. House,3,DEM,DWIGHT EVANS,88,59,0,7,22
PHILADELPHIA,28-04,U.S. House,3,REP,MICHAEL HARVEY,2,2,0,0,0
PHILADELPHIA,28-04,State Senate,7,DEM,VINCENT HUGHES,83,53,0,6,24
PHILADELPHIA,28-04,General Assembly,195,DEM,DONNA BULLOCK,91,62,0,6,23
PHILADELPHIA,28-04,General Assembly,195,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,28-05,Registered Voters,,,Registered Voters,571,,,,
PHILADELPHIA,28-05,Registered Voters,,DEM,Registered Voters,504,,,,
PHILADELPHIA,28-05,Registered Voters,,GRN,Registered Voters,1,,,,
PHILADELPHIA,28-05,Registered Voters,,NPA,Registered Voters,48,,,,
PHILADELPHIA,28-05,Registered Voters,,REP,Registered Voters,18,,,,
PHILADELPHIA,28-05,Ballots Cast,,,Ballots Cast,240,191,0,13,36
PHILADELPHIA,28-05,Ballots Cast,,DEM,Ballots Cast,238,190,0,13,35
PHILADELPHIA,28-05,Ballots Cast,,NPA,Ballots Cast,1,0,0,0,1
PHILADELPHIA,28-05,Ballots Cast,,REP,Ballots Cast,1,1,0,0,0
PHILADELPHIA,28-05,President,,DEM,BERNIE SANDERS,15,13,0,1,1
PHILADELPHIA,28-05,President,,DEM,Joseph R. Biden,221,175,0,12,34
PHILADELPHIA,28-05,President,,DEM,TULSI GABBARD,1,1,0,0,0
PHILADELPHIA,28-05,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-05,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,28-05,President,,REP,Donald J. Trump,1,1,0,0,0
PHILADELPHIA,28-05,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,28-05,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-05,Attorney General,,DEM,JOSH SHAPIRO,108,70,0,9,29
PHILADELPHIA,28-05,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-05,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,28-05,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-05,Auditor General,,DEM,CHRISTINA M HARTMAN,1,1,0,0,0
PHILADELPHIA,28-05,Auditor General,,DEM,H SCOTT CONKLIN,6,5,0,0,1
PHILADELPHIA,28-05,Auditor General,,DEM,MICHAEL LAMB,19,19,0,0,0
PHILADELPHIA,28-05,Auditor General,,DEM,NINA AHMAD,132,85,0,13,34
PHILADELPHIA,28-05,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,13,13,0,0,0
PHILADELPHIA,28-05,Auditor General,,DEM,TRACIE FOUNTAIN,17,17,0,0,0
PHILADELPHIA,28-05,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-05,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,28-05,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-05,State Treasurer,,DEM,JOE TORSELLA,112,76,0,8,28
PHILADELPHIA,28-05,State Treasurer,,DEM,Write-ins,1,0,0,1,0
PHILADELPHIA,28-05,State Treasurer,,REP,STACY L GARRITY,0,0,0,0,0
PHILADELPHIA,28-05,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-05,U.S. House,3,DEM,DWIGHT EVANS,191,146,0,11,34
PHILADELPHIA,28-05,State Senate,7,DEM,VINCENT HUGHES,185,139,0,13,33
PHILADELPHIA,28-05,General Assembly,195,DEM,DONNA BULLOCK,191,147,0,11,33
PHILADELPHIA,28-06,Registered Voters,,,Registered Voters,532,,,,
PHILADELPHIA,28-06,Registered Voters,,DEM,Registered Voters,477,,,,
PHILADELPHIA,28-06,Registered Voters,,GRN,Registered Voters,1,,,,
PHILADELPHIA,28-06,Registered Voters,,NPA,Registered Voters,37,,,,
PHILADELPHIA,28-06,Registered Voters,,REP,Registered Voters,17,,,,
PHILADELPHIA,28-06,Ballots Cast,,,Ballots Cast,188,113,48,7,20
PHILADELPHIA,28-06,Ballots Cast,,DEM,Ballots Cast,186,113,46,7,20
PHILADELPHIA,28-06,Ballots Cast,,NPA,Ballots Cast,1,0,1,0,0
PHILADELPHIA,28-06,Ballots Cast,,REP,Ballots Cast,1,0,1,0,0
PHILADELPHIA,28-06,President,,DEM,BERNIE SANDERS,25,20,3,1,1
PHILADELPHIA,28-06,President,,DEM,Joseph R. Biden,147,91,33,4,19
PHILADELPHIA,28-06,President,,DEM,TULSI GABBARD,2,2,0,0,0
PHILADELPHIA,28-06,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-06,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,28-06,President,,REP,Donald J. Trump,0,0,0,0,0
PHILADELPHIA,28-06,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,28-06,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-06,Attorney General,,DEM,JOSH SHAPIRO,74,44,9,7,14
PHILADELPHIA,28-06,Attorney General,,DEM,Write-ins,2,0,2,0,0
PHILADELPHIA,28-06,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,28-06,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-06,Auditor General,,DEM,CHRISTINA M HARTMAN,4,4,0,0,0
PHILADELPHIA,28-06,Auditor General,,DEM,H SCOTT CONKLIN,3,2,0,0,1
PHILADELPHIA,28-06,Auditor General,,DEM,MICHAEL LAMB,11,10,0,0,1
PHILADELPHIA,28-06,Auditor General,,DEM,NINA AHMAD,89,54,19,5,11
PHILADELPHIA,28-06,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,13,10,0,2,1
PHILADELPHIA,28-06,Auditor General,,DEM,TRACIE FOUNTAIN,16,13,3,0,0
PHILADELPHIA,28-06,Auditor General,,DEM,Write-ins,1,0,1,0,0
PHILADELPHIA,28-06,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,28-06,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-06,State Treasurer,,DEM,JOE TORSELLA,81,52,11,7,11
PHILADELPHIA,28-06,State Treasurer,,DEM,Write-ins,1,0,1,0,0
PHILADELPHIA,28-06,State Treasurer,,REP,STACY L GARRITY,0,0,0,0,0
PHILADELPHIA,28-06,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-06,U.S. House,3,DEM,DWIGHT EVANS,139,90,24,6,19
PHILADELPHIA,28-06,U.S. House,3,DEM,Write-ins,1,0,1,0,0
PHILADELPHIA,28-06,State Senate,7,DEM,VINCENT HUGHES,123,92,7,6,18
PHILADELPHIA,28-06,State Senate,7,DEM,Write-ins,6,0,6,0,0
PHILADELPHIA,28-06,General Assembly,195,DEM,DONNA BULLOCK,135,94,17,6,18
PHILADELPHIA,28-07,Registered Voters,,,Registered Voters,358,,,,
PHILADELPHIA,28-07,Registered Voters,,DEM,Registered Voters,329,,,,
PHILADELPHIA,28-07,Registered Voters,,LIB,Registered Voters,1,,,,
PHILADELPHIA,28-07,Registered Voters,,NPA,Registered Voters,19,,,,
PHILADELPHIA,28-07,Registered Voters,,REP,Registered Voters,9,,,,
PHILADELPHIA,28-07,Ballots Cast,,,Ballots Cast,82,61,2,4,15
PHILADELPHIA,28-07,Ballots Cast,,DEM,Ballots Cast,81,61,2,4,14
PHILADELPHIA,28-07,Ballots Cast,,NPA,Ballots Cast,0,0,0,0,0
PHILADELPHIA,28-07,Ballots Cast,,REP,Ballots Cast,1,0,0,0,1
PHILADELPHIA,28-07,President,,DEM,BERNIE SANDERS,13,11,1,1,0
PHILADELPHIA,28-07,President,,DEM,Joseph R. Biden,67,49,1,3,14
PHILADELPHIA,28-07,President,,DEM,TULSI GABBARD,1,1,0,0,0
PHILADELPHIA,28-07,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-07,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,28-07,President,,REP,Donald J. Trump,0,0,0,0,0
PHILADELPHIA,28-07,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,28-07,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-07,Attorney General,,DEM,JOSH SHAPIRO,40,27,0,3,10
PHILADELPHIA,28-07,Attorney General,,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,28-07,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,28-07,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-07,Auditor General,,DEM,CHRISTINA M HARTMAN,3,1,0,0,2
PHILADELPHIA,28-07,Auditor General,,DEM,H SCOTT CONKLIN,0,0,0,0,0
PHILADELPHIA,28-07,Auditor General,,DEM,MICHAEL LAMB,9,8,0,1,0
PHILADELPHIA,28-07,Auditor General,,DEM,NINA AHMAD,49,33,2,3,11
PHILADELPHIA,28-07,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,1,1,0,0,0
PHILADELPHIA,28-07,Auditor General,,DEM,TRACIE FOUNTAIN,6,6,0,0,0
PHILADELPHIA,28-07,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-07,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,28-07,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-07,State Treasurer,,DEM,JOE TORSELLA,41,29,0,3,9
PHILADELPHIA,28-07,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,28-07,State Treasurer,,REP,STACY L GARRITY,0,0,0,0,0
PHILADELPHIA,28-07,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,28-07,U.S. House,3,DEM,DWIGHT EVANS,64,46,1,4,13
PHILADELPHIA,28-07,State Senate,7,DEM,VINCENT HUGHES,62,44,1,3,14
PHILADELPHIA,28-07,General Assembly,195,DEM,DONNA BULLOCK,70,51,1,4,14
PHILADELPHIA,28-08,Registered Voters,,,Registered Voters,605,,,,
PHILADELPHIA,28-08,Registered Voters,,DEM,Registered Voters,552,,,,
PHILADELPHIA,28-08,Registered Voters,,NPA,Registered Voters,40,,,,
PHILADELPHIA,28-08,Registered Voters,,REP,Registered Voters,13,,,,
PHILADELPHIA,28-08,Ballots Cast,,,Ballots Cast,182,110,0,19,53
PHILADELPHIA,28-08,Ballots Cast,,DEM,Ballots Cast,182,110,0,19,53
