county,precinct,office,district,candidate,party,votes
Nobles,155,Judge - 5th District Court 2,5,WRITE-IN,WI,0
Nobles,155,Judge - 5th District Court 5,5,Christina M. Wietzema,NP,244
Nobles,155,Judge - 5th District Court 5,5,WRITE-IN,WI,2
Nobles,155,Judge - 5th District Court 8,5,Todd W. Westphal,NP,236
Nobles,155,Judge - 5th District Court 8,5,WRITE-IN,WI,1
Nobles,155,Judge - 5th District Court 9,5,Tricia Zimmer,NP,238
Nobles,155,Judge - 5th District Court 9,5,WRITE-IN,WI,1
Nobles,155,Judge - 5th District Court 11,5,"Stephen J. Ferrazzano, II",NP,237
Nobles,155,Judge - 5th District Court 11,5,WRITE-IN,WI,2
Nobles,155,Judge - 5th District Court 12,5,Patrick Rohland,NP,238
Nobles,155,Judge - 5th District Court 12,5,WRITE-IN,WI,1
Nobles,155,Judge - 5th District Court 13,5,Troy G. Timmerman,NP,235
Nobles,155,Judge - 5th District Court 13,5,WRITE-IN,WI,1
Nobles,155,Judge - 5th District Court 15,5,Robert Docherty,NP,234
Nobles,155,Judge - 5th District Court 15,5,WRITE-IN,WI,1
Nobles,160,President,,Donald J. Trump and Michael R. Pence,R,117
Nobles,160,President,,Joseph R. Biden and Kamala Harris,DFL,125
Nobles,160,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,2
Nobles,160,President,,Howie Hawkins and Angela Walker,GP,1
Nobles,160,President,,Kanye West and Michelle Tidball,IND,0
Nobles,160,President,,Brock Pierce and Karla Ballard,IND,2
Nobles,160,President,,Gloria La Riva and Leonard Peltier,SLP,0
Nobles,160,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Nobles,160,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,3
Nobles,160,President,,WRITE-IN,WI,0
Nobles,160,U.S. Senate,,Kevin O'Connor,LMN,17
Nobles,160,U.S. Senate,,Oliver Steinberg,GLC,11
Nobles,160,U.S. Senate,,Jason Lewis,R,98
Nobles,160,U.S. Senate,,Tina Smith,DFL,108
Nobles,160,U.S. Senate,,WRITE-IN,WI,0
Nobles,160,U.S. House,1,Bill Rood,GLC,14
Nobles,160,U.S. House,1,Jim Hagedorn,R,102
Nobles,160,U.S. House,1,Dan Feehan,DFL,121
Nobles,160,U.S. House,1,WRITE-IN,WI,1
Nobles,160,State Senate,22,Brian Abrahamson,GLC,17
Nobles,160,State Senate,22,Bill Weber,R,109
Nobles,160,State Senate,22,Shawna Marshall,DFL,111
Nobles,160,State Senate,22,WRITE-IN,WI,0
Nobles,160,State House,22B,Rod Hamilton,R,122
Nobles,160,State House,22B,Lynn Herrick,DFL,112
Nobles,160,State House,22B,WRITE-IN,WI,1
Nobles,160,County Commissioner District 3,3,Leticia (Letty) Rodriguez,NP,95
Nobles,160,County Commissioner District 3,3,Robert Paplow,NP,134
Nobles,160,County Commissioner District 3,3,WRITE-IN,WI,0
Nobles,160,Soil and Water Supervisor District 1,5105,James D. Knips,NP,201
Nobles,160,Soil and Water Supervisor District 1,5105,WRITE-IN,WI,0
Nobles,160,Soil and Water Supervisor District 2,5105,Nathan Thier,NP,201
Nobles,160,Soil and Water Supervisor District 2,5105,WRITE-IN,WI,1
Nobles,160,Soil and Water Supervisor District 3,5105,Lynn Darling,NP,202
Nobles,160,Soil and Water Supervisor District 3,5105,WRITE-IN,WI,0
Nobles,160,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,114
Nobles,160,Associate Justice - Supreme Court 4,,Paul Thissen,NP,95
Nobles,160,Associate Justice - Supreme Court 4,,WRITE-IN,WI,1
Nobles,160,Judge - Court of Appeals 3,,Carol Hooten,NP,183
Nobles,160,Judge - Court of Appeals 3,,WRITE-IN,WI,2
Nobles,160,Judge - Court of Appeals 9,,Randall J Slieter,NP,181
Nobles,160,Judge - Court of Appeals 9,,WRITE-IN,WI,0
Nobles,160,Judge - Court of Appeals 13,,Jeanne Cochran,NP,182
Nobles,160,Judge - Court of Appeals 13,,WRITE-IN,WI,1
Nobles,160,Judge - Court of Appeals 15,,Kevin G. Ross,NP,176
Nobles,160,Judge - Court of Appeals 15,,WRITE-IN,WI,1
Nobles,160,Judge - 5th District Court 2,5,Terry Scott Vajgrt,NP,181
Nobles,160,Judge - 5th District Court 2,5,WRITE-IN,WI,3
Nobles,160,Judge - 5th District Court 5,5,Christina M. Wietzema,NP,183
Nobles,160,Judge - 5th District Court 5,5,WRITE-IN,WI,1
Nobles,160,Judge - 5th District Court 8,5,Todd W. Westphal,NP,179
Nobles,160,Judge - 5th District Court 8,5,WRITE-IN,WI,0
Nobles,160,Judge - 5th District Court 9,5,Tricia Zimmer,NP,180
Nobles,160,Judge - 5th District Court 9,5,WRITE-IN,WI,1
Nobles,160,Judge - 5th District Court 11,5,"Stephen J. Ferrazzano, II",NP,177
Nobles,160,Judge - 5th District Court 11,5,WRITE-IN,WI,2
Nobles,160,Judge - 5th District Court 12,5,Patrick Rohland,NP,182
Nobles,160,Judge - 5th District Court 12,5,WRITE-IN,WI,0
Nobles,160,Judge - 5th District Court 13,5,Troy G. Timmerman,NP,183
Nobles,160,Judge - 5th District Court 13,5,WRITE-IN,WI,0
Nobles,160,Judge - 5th District Court 15,5,Robert Docherty,NP,179
Nobles,160,Judge - 5th District Court 15,5,WRITE-IN,WI,1
Nobles,165,President,,Donald J. Trump and Michael R. Pence,R,96
Nobles,165,President,,Joseph R. Biden and Kamala Harris,DFL,99
Nobles,165,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,1
Nobles,165,President,,Howie Hawkins and Angela Walker,GP,2
Nobles,165,President,,Kanye West and Michelle Tidball,IND,1
Nobles,165,President,,Brock Pierce and Karla Ballard,IND,1
Nobles,165,President,,Gloria La Riva and Leonard Peltier,SLP,0
Nobles,165,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Nobles,165,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,1
Nobles,165,President,,WRITE-IN,WI,0
Nobles,165,U.S. Senate,,Kevin O'Connor,LMN,24
Nobles,165,U.S. Senate,,Oliver Steinberg,GLC,7
Nobles,165,U.S. Senate,,Jason Lewis,R,68
Nobles,165,U.S. Senate,,Tina Smith,DFL,103
Nobles,165,U.S. Senate,,WRITE-IN,WI,0
Nobles,165,U.S. House,1,Bill Rood,GLC,20
Nobles,165,U.S. House,1,Jim Hagedorn,R,70
Nobles,165,U.S. House,1,Dan Feehan,DFL,110
Nobles,165,U.S. House,1,WRITE-IN,WI,1
Nobles,165,State Senate,22,Brian Abrahamson,GLC,23
Nobles,165,State Senate,22,Bill Weber,R,85
Nobles,165,State Senate,22,Shawna Marshall,DFL,90
Nobles,165,State Senate,22,WRITE-IN,WI,0
Nobles,165,State House,22B,Rod Hamilton,R,93
Nobles,165,State House,22B,Lynn Herrick,DFL,96
Nobles,165,State House,22B,WRITE-IN,WI,0
Nobles,165,Soil and Water Supervisor District 1,5105,James D. Knips,NP,159
Nobles,165,Soil and Water Supervisor District 1,5105,WRITE-IN,WI,0
Nobles,165,Soil and Water Supervisor District 2,5105,Nathan Thier,NP,160
Nobles,165,Soil and Water Supervisor District 2,5105,WRITE-IN,WI,1
Nobles,165,Soil and Water Supervisor District 3,5105,Lynn Darling,NP,156
Nobles,165,Soil and Water Supervisor District 3,5105,WRITE-IN,WI,0
Nobles,165,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,70
Nobles,165,Associate Justice - Supreme Court 4,,Paul Thissen,NP,87
Nobles,165,Associate Justice - Supreme Court 4,,WRITE-IN,WI,1
Nobles,165,Judge - Court of Appeals 3,,Carol Hooten,NP,131
Nobles,165,Judge - Court of Appeals 3,,WRITE-IN,WI,2
Nobles,165,Judge - Court of Appeals 9,,Randall J Slieter,NP,124
Nobles,165,Judge - Court of Appeals 9,,WRITE-IN,WI,1
Nobles,165,Judge - Court of Appeals 13,,Jeanne Cochran,NP,124
Nobles,165,Judge - Court of Appeals 13,,WRITE-IN,WI,1
Nobles,165,Judge - Court of Appeals 15,,Kevin G. Ross,NP,125
Nobles,165,Judge - Court of Appeals 15,,WRITE-IN,WI,0
Nobles,165,Judge - 5th District Court 2,5,Terry Scott Vajgrt,NP,127
Nobles,165,Judge - 5th District Court 2,5,WRITE-IN,WI,0
Nobles,165,Judge - 5th District Court 5,5,Christina M. Wietzema,NP,132
Nobles,165,Judge - 5th District Court 5,5,WRITE-IN,WI,0
Nobles,165,Judge - 5th District Court 8,5,Todd W. Westphal,NP,125
Nobles,165,Judge - 5th District Court 8,5,WRITE-IN,WI,1
Nobles,165,Judge - 5th District Court 9,5,Tricia Zimmer,NP,125
Nobles,165,Judge - 5th District Court 9,5,WRITE-IN,WI,1
Nobles,165,Judge - 5th District Court 11,5,"Stephen J. Ferrazzano, II",NP,125
Nobles,165,Judge - 5th District Court 11,5,WRITE-IN,WI,1
Nobles,165,Judge - 5th District Court 12,5,Patrick Rohland,NP,126
Nobles,165,Judge - 5th District Court 12,5,WRITE-IN,WI,1
Nobles,165,Judge - 5th District Court 13,5,Troy G. Timmerman,NP,125
Nobles,165,Judge - 5th District Court 13,5,WRITE-IN,WI,1
Nobles,165,Judge - 5th District Court 15,5,Robert Docherty,NP,127
Nobles,165,Judge - 5th District Court 15,5,WRITE-IN,WI,0
Nobles,166,President,,Donald J. Trump and Michael R. Pence,R,177
Nobles,166,President,,Joseph R. Biden and Kamala Harris,DFL,246
Nobles,166,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,0
Nobles,166,President,,Howie Hawkins and Angela Walker,GP,1
Nobles,166,President,,Kanye West and Michelle Tidball,IND,1
Nobles,166,President,,Brock Pierce and Karla Ballard,IND,2
Nobles,166,President,,Gloria La Riva and Leonard Peltier,SLP,0
Nobles,166,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Nobles,166,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,6
Nobles,166,President,,WRITE-IN,WI,0
Nobles,166,U.S. Senate,,Kevin O'Connor,LMN,50
Nobles,166,U.S. Senate,,Oliver Steinberg,GLC,16
Nobles,166,U.S. Senate,,Jason Lewis,R,145
Nobles,166,U.S. Senate,,Tina Smith,DFL,208
Nobles,166,U.S. Senate,,WRITE-IN,WI,1
Nobles,166,U.S. House,1,Bill Rood,GLC,37
Nobles,166,U.S. House,1,Jim Hagedorn,R,148
Nobles,166,U.S. House,1,Dan Feehan,DFL,246
Nobles,166,U.S. House,1,WRITE-IN,WI,0
Nobles,166,State Senate,22,Brian Abrahamson,GLC,45
Nobles,166,State Senate,22,Bill Weber,R,162
Nobles,166,State Senate,22,Shawna Marshall,DFL,212
Nobles,166,State Senate,22,WRITE-IN,WI,1
Nobles,166,State House,22B,Rod Hamilton,R,195
Nobles,166,State House,22B,Lynn Herrick,DFL,214
Nobles,166,State House,22B,WRITE-IN,WI,3
Nobles,166,County Commissioner District 1,1,Marvin L. Zylstra,NP,166
Nobles,166,County Commissioner District 1,1,Justin Ahlers,NP,204
Nobles,166,County Commissioner District 1,1,WRITE-IN,WI,4
Nobles,166,Soil and Water Supervisor District 1,5105,James D. Knips,NP,316
Nobles,166,Soil and Water Supervisor District 1,5105,WRITE-IN,WI,4
Nobles,166,Soil and Water Supervisor District 2,5105,Nathan Thier,NP,311
Nobles,166,Soil and Water Supervisor District 2,5105,WRITE-IN,WI,3
Nobles,166,Soil and Water Supervisor District 3,5105,Lynn Darling,NP,319
Nobles,166,Soil and Water Supervisor District 3,5105,WRITE-IN,WI,4
Nobles,166,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,149
Nobles,166,Associate Justice - Supreme Court 4,,Paul Thissen,NP,184
Nobles,166,Associate Justice - Supreme Court 4,,WRITE-IN,WI,1
Nobles,166,Judge - Court of Appeals 3,,Carol Hooten,NP,252
Nobles,166,Judge - Court of Appeals 3,,WRITE-IN,WI,4
Nobles,166,Judge - Court of Appeals 9,,Randall J Slieter,NP,249
Nobles,166,Judge - Court of Appeals 9,,WRITE-IN,WI,3
Nobles,166,Judge - Court of Appeals 13,,Jeanne Cochran,NP,246
Nobles,166,Judge - Court of Appeals 13,,WRITE-IN,WI,2
Nobles,166,Judge - Court of Appeals 15,,Kevin G. Ross,NP,243
Nobles,166,Judge - Court of Appeals 15,,WRITE-IN,WI,2
Nobles,166,Judge - 5th District Court 2,5,Terry Scott Vajgrt,NP,249
Nobles,166,Judge - 5th District Court 2,5,WRITE-IN,WI,3
Nobles,166,Judge - 5th District Court 5,5,Christina M. Wietzema,NP,250
Nobles,166,Judge - 5th District Court 5,5,WRITE-IN,WI,2
Nobles,166,Judge - 5th District Court 8,5,Todd W. Westphal,NP,238
Nobles,166,Judge - 5th District Court 8,5,WRITE-IN,WI,1
Nobles,166,Judge - 5th District Court 9,5,Tricia Zimmer,NP,238
Nobles,166,Judge - 5th District Court 9,5,WRITE-IN,WI,3
Nobles,166,Judge - 5th District Court 11,5,"Stephen J. Ferrazzano, II",NP,237
Nobles,166,Judge - 5th District Court 11,5,WRITE-IN,WI,2
Nobles,166,Judge - 5th District Court 12,5,Patrick Rohland,NP,241
Nobles,166,Judge - 5th District Court 12,5,WRITE-IN,WI,2
Nobles,166,Judge - 5th District Court 13,5,Troy G. Timmerman,NP,239
Nobles,166,Judge - 5th District Court 13,5,WRITE-IN,WI,2
Nobles,166,Judge - 5th District Court 15,5,Robert Docherty,NP,236
Nobles,166,Judge - 5th District Court 15,5,WRITE-IN,WI,2
Nobles,170,President,,Donald J. Trump and Michael R. Pence,R,533
Nobles,170,President,,Joseph R. Biden and Kamala Harris,DFL,373
Nobles,170,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,3
Nobles,170,President,,Howie Hawkins and Angela Walker,GP,0
Nobles,170,President,,Kanye West and Michelle Tidball,IND,3
Nobles,170,President,,Brock Pierce and Karla Ballard,IND,0
Nobles,170,President,,Gloria La Riva and Leonard Peltier,SLP,0
Nobles,170,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Nobles,170,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,3
Nobles,170,President,,WRITE-IN,WI,2
Nobles,170,U.S. Senate,,Kevin O'Connor,LMN,39
Nobles,170,U.S. Senate,,Oliver Steinberg,GLC,8
Nobles,170,U.S. Senate,,Jason Lewis,R,489
Nobles,170,U.S. Senate,,Tina Smith,DFL,354
Nobles,170,U.S. Senate,,WRITE-IN,WI,0
Nobles,170,U.S. House,1,Bill Rood,GLC,27
Nobles,170,U.S. House,1,Jim Hagedorn,R,504
Nobles,170,U.S. House,1,Dan Feehan,DFL,365
Nobles,170,U.S. House,1,WRITE-IN,WI,0
Nobles,170,State Senate,22,Brian Abrahamson,GLC,31
Nobles,170,State Senate,22,Bill Weber,R,585
Nobles,170,State Senate,22,Shawna Marshall,DFL,271
Nobles,170,State Senate,22,WRITE-IN,WI,0
Nobles,170,State House,22B,Rod Hamilton,R,630
Nobles,170,State House,22B,Lynn Herrick,DFL,252
Nobles,170,State House,22B,WRITE-IN,WI,0
Nobles,170,County Commissioner District 4,4,Robert S. Demuth,NP,772
Nobles,170,County Commissioner District 4,4,WRITE-IN,WI,4
Nobles,170,Soil and Water Supervisor District 1,5105,James D. Knips,NP,731
Nobles,170,Soil and Water Supervisor District 1,5105,WRITE-IN,WI,2
Nobles,170,Soil and Water Supervisor District 2,5105,Nathan Thier,NP,731
Nobles,170,Soil and Water Supervisor District 2,5105,WRITE-IN,WI,1
Nobles,170,Soil and Water Supervisor District 3,5105,Lynn Darling,NP,739
Nobles,170,Soil and Water Supervisor District 3,5105,WRITE-IN,WI,1
Nobles,170,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,282
Nobles,170,Associate Justice - Supreme Court 4,,Paul Thissen,NP,430
Nobles,170,Associate Justice - Supreme Court 4,,WRITE-IN,WI,1
Nobles,170,Judge - Court of Appeals 3,,Carol Hooten,NP,617
Nobles,170,Judge - Court of Appeals 3,,WRITE-IN,WI,1
Nobles,170,Judge - Court of Appeals 9,,Randall J Slieter,NP,608
Nobles,170,Judge - Court of Appeals 9,,WRITE-IN,WI,0
Nobles,170,Judge - Court of Appeals 13,,Jeanne Cochran,NP,614
Nobles,170,Judge - Court of Appeals 13,,WRITE-IN,WI,0
Nobles,170,Judge - Court of Appeals 15,,Kevin G. Ross,NP,611
Nobles,170,Judge - Court of Appeals 15,,WRITE-IN,WI,0
Nobles,170,Judge - 5th District Court 2,5,Terry Scott Vajgrt,NP,668
Nobles,170,Judge - 5th District Court 2,5,WRITE-IN,WI,1
Nobles,170,Judge - 5th District Court 5,5,Christina M. Wietzema,NP,655
Nobles,170,Judge - 5th District Court 5,5,WRITE-IN,WI,2
Nobles,170,Judge - 5th District Court 8,5,Todd W. Westphal,NP,616
Nobles,170,Judge - 5th District Court 8,5,WRITE-IN,WI,0
Nobles,170,Judge - 5th District Court 9,5,Tricia Zimmer,NP,612
Nobles,170,Judge - 5th District Court 9,5,WRITE-IN,WI,0
Nobles,170,Judge - 5th District Court 11,5,"Stephen J. Ferrazzano, II",NP,611
Nobles,170,Judge - 5th District Court 11,5,WRITE-IN,WI,0
Nobles,170,Judge - 5th District Court 12,5,Patrick Rohland,NP,611
Nobles,170,Judge - 5th District Court 12,5,WRITE-IN,WI,2
Nobles,170,Judge - 5th District Court 13,5,Troy G. Timmerman,NP,611
Nobles,170,Judge - 5th District Court 13,5,WRITE-IN,WI,3
Nobles,170,Judge - 5th District Court 15,5,Robert Docherty,NP,608
Nobles,170,Judge - 5th District Court 15,5,WRITE-IN,WI,2
Nobles,175,President,,Donald J. Trump and Michael R. Pence,R,149
Nobles,175,President,,Joseph R. Biden and Kamala Harris,DFL,143
Nobles,175,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,0
Nobles,175,President,,Howie Hawkins and Angela Walker,GP,1
Nobles,175,President,,Kanye West and Michelle Tidball,IND,1
Nobles,175,President,,Brock Pierce and Karla Ballard,IND,0
Nobles,175,President,,Gloria La Riva and Leonard Peltier,SLP,0
Nobles,175,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Nobles,175,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,4
Nobles,175,President,,WRITE-IN,WI,0
Nobles,175,U.S. Senate,,Kevin O'Connor,LMN,20
Nobles,175,U.S. Senate,,Oliver Steinberg,GLC,9
Nobles,175,U.S. Senate,,Jason Lewis,R,126
Nobles,175,U.S. Senate,,Tina Smith,DFL,138
Nobles,175,U.S. Senate,,WRITE-IN,WI,0
Nobles,175,U.S. House,1,Bill Rood,GLC,14
Nobles,175,U.S. House,1,Jim Hagedorn,R,128
Nobles,175,U.S. House,1,Dan Feehan,DFL,157
Nobles,175,U.S. House,1,WRITE-IN,WI,0
Nobles,175,State Senate,22,Brian Abrahamson,GLC,21
Nobles,175,State Senate,22,Bill Weber,R,144
Nobles,175,State Senate,22,Shawna Marshall,DFL,130
Nobles,175,State Senate,22,WRITE-IN,WI,0
Nobles,175,State House,22B,Rod Hamilton,R,157
Nobles,175,State House,22B,Lynn Herrick,DFL,138
Nobles,175,State House,22B,WRITE-IN,WI,0
Nobles,175,Soil and Water Supervisor District 1,5105,James D. Knips,NP,252
Nobles,175,Soil and Water Supervisor District 1,5105,WRITE-IN,WI,1
Nobles,175,Soil and Water Supervisor District 2,5105,Nathan Thier,NP,249
Nobles,175,Soil and Water Supervisor District 2,5105,WRITE-IN,WI,1
Nobles,175,Soil and Water Supervisor District 3,5105,Lynn Darling,NP,251
Nobles,175,Soil and Water Supervisor District 3,5105,WRITE-IN,WI,0
Nobles,175,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,89
Nobles,175,Associate Justice - Supreme Court 4,,Paul Thissen,NP,166
Nobles,175,Associate Justice - Supreme Court 4,,WRITE-IN,WI,2
Nobles,175,Judge - Court of Appeals 3,,Carol Hooten,NP,236
Nobles,175,Judge - Court of Appeals 3,,WRITE-IN,WI,1
Nobles,175,Judge - Court of Appeals 9,,Randall J Slieter,NP,226
Nobles,175,Judge - Court of Appeals 9,,WRITE-IN,WI,3
Nobles,175,Judge - Court of Appeals 13,,Jeanne Cochran,NP,227
Nobles,175,Judge - Court of Appeals 13,,WRITE-IN,WI,2
Nobles,175,Judge - Court of Appeals 15,,Kevin G. Ross,NP,222
Nobles,175,Judge - Court of Appeals 15,,WRITE-IN,WI,4
Nobles,175,Judge - 5th District Court 2,5,Terry Scott Vajgrt,NP,231
Nobles,175,Judge - 5th District Court 2,5,WRITE-IN,WI,2
Nobles,175,Judge - 5th District Court 5,5,Christina M. Wietzema,NP,228
Nobles,175,Judge - 5th District Court 5,5,WRITE-IN,WI,1
Nobles,175,Judge - 5th District Court 8,5,Todd W. Westphal,NP,223
Nobles,175,Judge - 5th District Court 8,5,WRITE-IN,WI,1
Nobles,175,Judge - 5th District Court 9,5,Tricia Zimmer,NP,226
Nobles,175,Judge - 5th District Court 9,5,WRITE-IN,WI,2
Nobles,175,Judge - 5th District Court 11,5,"Stephen J. Ferrazzano, II",NP,222
Nobles,175,Judge - 5th District Court 11,5,WRITE-IN,WI,1
Nobles,175,Judge - 5th District Court 12,5,Patrick Rohland,NP,231
Nobles,175,Judge - 5th District Court 12,5,WRITE-IN,WI,1
Nobles,175,Judge - 5th District Court 13,5,Troy G. Timmerman,NP,226
Nobles,175,Judge - 5th District Court 13,5,WRITE-IN,WI,2
Nobles,175,Judge - 5th District Court 15,5,Robert Docherty,NP,225
Nobles,175,Judge - 5th District Court 15,5,WRITE-IN,WI,1
Nobles,180,President,,Donald J. Trump and Michael R. Pence,R,155
Nobles,180,President,,Joseph R. Biden and Kamala Harris,DFL,138
Nobles,180,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,5
Nobles,180,President,,Howie Hawkins and Angela Walker,GP,0
Nobles,180,President,,Kanye West and Michelle Tidball,IND,3
Nobles,180,President,,Brock Pierce and Karla Ballard,IND,1
Nobles,180,President,,Gloria La Riva and Leonard Peltier,SLP,0
Nobles,180,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Nobles,180,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,2
Nobles,180,President,,WRITE-IN,WI,3
Nobles,180,U.S. Senate,,Kevin O'Connor,LMN,31
Nobles,180,U.S. Senate,,Oliver Steinberg,GLC,10
Nobles,180,U.S. Senate,,Jason Lewis,R,126
Nobles,180,U.S. Senate,,Tina Smith,DFL,114
Nobles,180,U.S. Senate,,WRITE-IN,WI,0
Nobles,180,U.S. House,1,Bill Rood,GLC,25
Nobles,180,U.S. House,1,Jim Hagedorn,R,133
Nobles,180,U.S. House,1,Dan Feehan,DFL,138
Nobles,180,U.S. House,1,WRITE-IN,WI,0
Nobles,180,State Senate,22,Brian Abrahamson,GLC,34
Nobles,180,State Senate,22,Bill Weber,R,147
Nobles,180,State Senate,22,Shawna Marshall,DFL,105
Nobles,180,State Senate,22,WRITE-IN,WI,1
Nobles,180,State House,22B,Rod Hamilton,R,164
Nobles,180,State House,22B,Lynn Herrick,DFL,115
Nobles,180,State House,22B,WRITE-IN,WI,0
Nobles,180,County Commissioner District 4,4,Robert S. Demuth,NP,239
Nobles,180,County Commissioner District 4,4,WRITE-IN,WI,4
Nobles,180,Soil and Water Supervisor District 1,5105,James D. Knips,NP,224
Nobles,180,Soil and Water Supervisor District 1,5105,WRITE-IN,WI,3
Nobles,180,Soil and Water Supervisor District 2,5105,Nathan Thier,NP,233
Nobles,180,Soil and Water Supervisor District 2,5105,WRITE-IN,WI,1
Nobles,180,Soil and Water Supervisor District 3,5105,Lynn Darling,NP,234
Nobles,180,Soil and Water Supervisor District 3,5105,WRITE-IN,WI,1
Nobles,180,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,111
Nobles,180,Associate Justice - Supreme Court 4,,Paul Thissen,NP,135
Nobles,180,Associate Justice - Supreme Court 4,,WRITE-IN,WI,1
Nobles,180,Judge - Court of Appeals 3,,Carol Hooten,NP,212
