county,office,district,candidate,party,absentee_mail,early_voting,election_day,votes
MAJOR,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,131,446,1651,2228
MAJOR,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,62,185,650,897
MAJOR,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,133,460,1632,2225
MAJOR,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,60,174,675,909
MAJOR,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,132,455,1624,2211
MAJOR,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,60,180,668,908
MAJOR,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,123,402,1462,1987
MAJOR,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,69,231,814,1114
MAJOR,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,124,404,1498,2026
MAJOR,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,67,228,779,1074
MAJOR,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,124,416,1503,2043
MAJOR,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,68,216,773,1057
MAJOR,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,91,140,476,707
MAJOR,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,124,554,2014,2692
MAJOR,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,87,271,879,1237
MAJOR,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,128,404,1589,2121
MARSHALL,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,257,910,3724,4891
MARSHALL,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,5,3,42,50
MARSHALL,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,184,202,714,1100
MARSHALL,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,2,0,3,5
MARSHALL,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,1,10,11
MARSHALL,President,,BROCK PIERCE | KARLA BALLARD,IND,1,0,6,7
MARSHALL,Corporation Commissioner,,TODD HIETT,REP,300,920,3737,4957
MARSHALL,Corporation Commissioner,,TODD HAGOPIAN,LIB,99,123,527,749
MARSHALL,U.S. Senate,,JIM INHOFE,REP,266,896,3607,4769
MARSHALL,U.S. Senate,,ROBERT MURPHY,LIB,5,8,77,90
MARSHALL,U.S. Senate,,ABBY BROYLES,DEM,165,207,716,1088
MARSHALL,U.S. Senate,,JOAN FARR,IND,5,3,55,63
MARSHALL,U.S. Senate,,A. D. NESBIT,IND,6,3,29,38
MARSHALL,U.S. House,2,MARKWAYNE MULLIN,REP,276,906,3672,4854
MARSHALL,U.S. House,2,RICHIE CASTALDO,LIB,10,11,113,134
MARSHALL,U.S. House,2,DANYELL LANIER,DEM,159,198,686,1043
MARSHALL,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,279,645,2916,3840
MARSHALL,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,112,244,988,1344
MARSHALL,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,272,609,2920,3801
MARSHALL,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,120,294,998,1412
MARSHALL,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,256,628,2905,3789
MARSHALL,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,133,260,976,1369
MARSHALL,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,267,638,2898,3803
MARSHALL,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,124,251,995,1370
MARSHALL,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,277,650,2959,3886
MARSHALL,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,115,231,924,1270
MARSHALL,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,270,592,2739,3601
MARSHALL,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,116,273,1098,1487
MARSHALL,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,272,586,2728,3586
MARSHALL,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,115,281,1105,1501
MARSHALL,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,262,566,2720,3548
MARSHALL,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,126,297,1117,1540
MARSHALL,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,187,309,1230,1726
MARSHALL,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,243,763,3119,4125
MARSHALL,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,155,413,1674,2242
MARSHALL,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,273,647,2613,3533
MAYES,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,610,1240,10899,12749
MAYES,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,14,11,172,197
MAYES,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,605,510,2466,3581
MAYES,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,1,19,20
MAYES,President,,KANYE WEST | MICHELLE TIDBALL,IND,6,1,32,39
MAYES,President,,BROCK PIERCE | KARLA BALLARD,IND,5,3,32,40
MAYES,Corporation Commissioner,,TODD HIETT,REP,727,1331,10969,13027
MAYES,Corporation Commissioner,,TODD HAGOPIAN,LIB,363,289,1974,2626
MAYES,U.S. Senate,,JIM INHOFE,REP,583,1169,10074,11826
MAYES,U.S. Senate,,ROBERT MURPHY,LIB,17,26,310,353
MAYES,U.S. Senate,,ABBY BROYLES,DEM,615,532,2826,3973
MAYES,U.S. Senate,,JOAN FARR,IND,12,27,233,272
MAYES,U.S. Senate,,A. D. NESBIT,IND,12,10,112,134
MAYES,U.S. House,2,MARKWAYNE MULLIN,REP,639,1238,10664,12541
MAYES,U.S. House,2,RICHIE CASTALDO,LIB,30,45,486,561
MAYES,U.S. House,2,DANYELL LANIER,DEM,568,482,2381,3431
MAYES,State Senate,3,BLAKE COWBOY STEPHENS,REP,128,235,2710,3073
MAYES,State Senate,3,DYLLON FITE,DEM,100,56,464,620
MAYES,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,662,1029,8235,9926
MAYES,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,435,533,3970,4938
MAYES,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,727,1025,8050,9802
MAYES,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,378,545,4206,5129
MAYES,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,665,1027,8020,9712
MAYES,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,431,527,4167,5125
MAYES,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,685,1023,8042,9750
MAYES,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,415,526,4127,5068
MAYES,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,673,996,7791,9460
MAYES,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,423,527,4273,5223
MAYES,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,733,979,7467,9179
MAYES,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,360,548,4591,5499
MAYES,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,741,969,7460,9170
MAYES,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,359,555,4561,5475
MAYES,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,662,952,7387,9001
MAYES,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,437,572,4658,5667
MAYES,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,548,480,3005,4033
MAYES,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,670,1251,10335,12256
MAYES,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,490,638,4738,5866
MAYES,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,716,1070,8406,10192
MURRAY,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,238,1426,2948,4612
MURRAY,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,9,15,51,75
MURRAY,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,200,365,591,1156
MURRAY,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,2,4,7,13
MURRAY,President,,KANYE WEST | MICHELLE TIDBALL,IND,1,0,17,18
MURRAY,President,,BROCK PIERCE | KARLA BALLARD,IND,5,3,12,20
MURRAY,Corporation Commissioner,,TODD HIETT,REP,276,1475,3013,4764
MURRAY,Corporation Commissioner,,TODD HAGOPIAN,LIB,113,236,443,792
MURRAY,U.S. Senate,,JIM INHOFE,REP,242,1362,2796,4400
MURRAY,U.S. Senate,,ROBERT MURPHY,LIB,6,24,78,108
MURRAY,U.S. Senate,,ABBY BROYLES,DEM,197,392,663,1252
MURRAY,U.S. Senate,,JOAN FARR,IND,3,15,57,75
MURRAY,U.S. Senate,,A. D. NESBIT,IND,4,14,21,39
MURRAY,U.S. House,4,TOM COLE,REP,269,1453,2989,4711
MURRAY,U.S. House,4,BOB WHITE,LIB,13,40,121,174
MURRAY,U.S. House,4,MARY BRANNON,DEM,172,310,504,986
MURRAY,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,270,1129,2224,3623
MURRAY,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,120,497,1071,1688
MURRAY,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,281,1091,2153,3525
MURRAY,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,110,550,1166,1826
MURRAY,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,267,1124,2162,3553
MURRAY,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,124,502,1114,1740
MURRAY,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,271,1111,2185,3567
MURRAY,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,118,516,1097,1731
MURRAY,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,263,1105,2160,3528
MURRAY,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,124,512,1092,1728
MURRAY,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,285,1017,2007,3309
MURRAY,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,101,589,1236,1926
MURRAY,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,290,1024,2005,3319
MURRAY,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,96,576,1234,1906
MURRAY,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,264,1006,1970,3240
MURRAY,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,122,598,1272,1992
MURRAY,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,230,534,1087,1851
MURRAY,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,205,1247,2442,3894
MURRAY,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,179,644,1265,2088
MURRAY,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,248,1119,2225,3592
MUSKOGEE,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,1245,2382,12899,16526
MUSKOGEE,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,33,37,249,319
MUSKOGEE,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,1679,1663,4685,8027
MUSKOGEE,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,6,6,55,67
MUSKOGEE,President,,KANYE WEST | MICHELLE TIDBALL,IND,9,6,70,85
MUSKOGEE,President,,BROCK PIERCE | KARLA BALLARD,IND,7,4,46,57
MUSKOGEE,Corporation Commissioner,,TODD HIETT,REP,1578,2659,13275,17512
MUSKOGEE,Corporation Commissioner,,TODD HAGOPIAN,LIB,991,1133,3620,5744
MUSKOGEE,U.S. Senate,,JIM INHOFE,REP,1194,2282,12053,15529
MUSKOGEE,U.S. Senate,,ROBERT MURPHY,LIB,30,52,422,504
MUSKOGEE,U.S. Senate,,ABBY BROYLES,DEM,1687,1677,5017,8381
MUSKOGEE,U.S. Senate,,JOAN FARR,IND,35,60,301,396
MUSKOGEE,U.S. Senate,,A. D. NESBIT,IND,18,27,166,211
MUSKOGEE,U.S. House,2,MARKWAYNE MULLIN,REP,1300,2398,12684,16382
MUSKOGEE,U.S. House,2,RICHIE CASTALDO,LIB,65,107,634,806
MUSKOGEE,U.S. House,2,DANYELL LANIER,DEM,1597,1586,4594,7777
MUSKOGEE,State Senate,9,DEWAYNE PEMBERTON,REP,945,1997,8178,11120
MUSKOGEE,State Senate,9,JACK REAVIS,DEM,1273,1562,4388,7223
MUSKOGEE,FOR COUNTY CLERK,,POLLY IRVING,REP,1017,1986,10386,13389
MUSKOGEE,FOR COUNTY CLERK,,DIANNA COPE,DEM,1928,2077,7396,11401
MUSKOGEE,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,KEITH HYSLOP,REP,225,420,3139,3784
MUSKOGEE,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,STEPHEN WRIGHT,DEM,413,491,2281,3185
MUSKOGEE,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,1703,2477,11194,15374
MUSKOGEE,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,987,1301,5234,7522
MUSKOGEE,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,1862,2461,10834,15157
MUSKOGEE,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,832,1326,5644,7802
MUSKOGEE,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,1701,2463,10933,15097
MUSKOGEE,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,981,1312,5458,7751
MUSKOGEE,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,1717,2430,10976,15123
MUSKOGEE,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,960,1333,5398,7691
MUSKOGEE,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,1721,2427,10744,14892
MUSKOGEE,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,954,1335,5596,7885
MUSKOGEE,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,1885,2460,10524,14869
MUSKOGEE,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,794,1297,5827,7918
MUSKOGEE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,1920,2503,10629,15052
MUSKOGEE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,758,1248,5695,7701
MUSKOGEE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,1740,2345,10363,14448
MUSKOGEE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,931,1412,5995,8338
MUSKOGEE,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,1517,1434,4932,7883
MUSKOGEE,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,1368,2600,12719,16687
MUSKOGEE,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,1200,1598,6825,9623
MUSKOGEE,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,1670,2385,10612,14667
NOBLE,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,195,759,2867,3821
NOBLE,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,6,7,60,73
NOBLE,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,170,201,632,1003
NOBLE,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,1,3,5,9
NOBLE,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,3,13,16
NOBLE,President,,BROCK PIERCE | KARLA BALLARD,IND,0,4,12,16
NOBLE,Corporation Commissioner,,TODD HIETT,REP,251,800,2989,4040
NOBLE,Corporation Commissioner,,TODD HAGOPIAN,LIB,83,127,485,695
NOBLE,U.S. Senate,,JIM INHOFE,REP,195,724,2684,3603
NOBLE,U.S. Senate,,ROBERT MURPHY,LIB,9,11,103,123
NOBLE,U.S. Senate,,ABBY BROYLES,DEM,161,216,721,1098
NOBLE,U.S. Senate,,JOAN FARR,IND,7,15,49,71
NOBLE,U.S. Senate,,A. D. NESBIT,IND,1,8,30,39
NOBLE,U.S. House,3,FRANK D. LUCAS,REP,238,792,3017,4047
NOBLE,U.S. House,3,ZOE MIDYETT,DEM,134,181,549,864
NOBLE,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,219,612,2351,3182
NOBLE,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,107,283,968,1358
NOBLE,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,233,604,2327,3164
NOBLE,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,94,295,1006,1395
NOBLE,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,218,611,2301,3130
NOBLE,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,106,280,1014,1400
NOBLE,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,220,604,2358,3182
NOBLE,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,105,292,968,1365
NOBLE,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,221,594,2276,3091
NOBLE,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,98,290,1007,1395
NOBLE,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,228,568,2211,3007
NOBLE,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,90,317,1071,1478
NOBLE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,239,569,2194,3002
NOBLE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,80,315,1079,1474
NOBLE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,218,544,2205,2967
NOBLE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,100,339,1069,1508
NOBLE,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,188,237,950,1375
NOBLE,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,172,722,2579,3473
NOBLE,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,161,357,1419,1937
NOBLE,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,197,602,2094,2893
NOBLE,PROPOSITION,,FOR THE PROPOSITION - YES,,201,579,2174,2954
NOBLE,PROPOSITION,,AGAINST THE PROPOSITION - NO,,163,382,1360,1905
NOWATA,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,155,720,2735,3610
NOWATA,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,2,8,44,54
NOWATA,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,79,168,465,712
NOWATA,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,8,8
NOWATA,President,,KANYE WEST | MICHELLE TIDBALL,IND,2,1,2,5
NOWATA,President,,BROCK PIERCE | KARLA BALLARD,IND,0,1,1,2
NOWATA,Corporation Commissioner,,TODD HIETT,REP,170,736,2717,3623
NOWATA,Corporation Commissioner,,TODD HAGOPIAN,LIB,52,117,389,558
NOWATA,U.S. Senate,,JIM INHOFE,REP,149,683,2542,3374
NOWATA,U.S. Senate,,ROBERT MURPHY,LIB,7,6,77,90
NOWATA,U.S. Senate,,ABBY BROYLES,DEM,81,196,537,814
NOWATA,U.S. Senate,,JOAN FARR,IND,2,8,59,69
NOWATA,U.S. Senate,,A. D. NESBIT,IND,0,4,29,33
NOWATA,U.S. House,2,MARKWAYNE MULLIN,REP,161,712,2655,3528
NOWATA,U.S. House,2,RICHIE CASTALDO,LIB,2,21,98,121
NOWATA,U.S. House,2,DANYELL LANIER,DEM,76,161,485,722
NOWATA,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,TIMMIE BENSON,REP,51,204,777,1032
NOWATA,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,DOUG SONENBERG,DEM,28,143,300,471
NOWATA,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,160,576,2139,2875
NOWATA,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,65,216,827,1108
NOWATA,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,154,518,2084,2756
NOWATA,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,68,274,890,1232
NOWATA,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,155,536,2084,2775
NOWATA,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,68,248,873,1189
NOWATA,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,155,543,2106,2804
NOWATA,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,65,247,844,1156
NOWATA,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,151,548,2044,2743
NOWATA,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,69,230,880,1179
NOWATA,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,142,488,1921,2551
NOWATA,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,77,288,992,1357
NOWATA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,142,497,1930,2569
NOWATA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,75,277,979,1331
NOWATA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,136,476,1909,2521
NOWATA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,82,296,1005,1383
NOWATA,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,97,203,663,963
NOWATA,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,137,674,2531,3342
NOWATA,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,110,331,1159,1600
NOWATA,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,120,527,1987,2634
OKFUSKEE,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,149,461,2448,3058
OKFUSKEE,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,7,6,36,49
OKFUSKEE,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,147,163,586,896
OKFUSKEE,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,3,0,12,15
OKFUSKEE,President,,KANYE WEST | MICHELLE TIDBALL,IND,1,0,11,12
OKFUSKEE,President,,BROCK PIERCE | KARLA BALLARD,IND,1,2,5,8
OKFUSKEE,Corporation Commissioner,,TODD HIETT,REP,172,474,2478,3124
OKFUSKEE,Corporation Commissioner,,TODD HAGOPIAN,LIB,92,111,429,632
OKFUSKEE,U.S. Senate,,JIM INHOFE,REP,143,438,2284,2865
OKFUSKEE,U.S. Senate,,ROBERT MURPHY,LIB,7,8,54,69
OKFUSKEE,U.S. Senate,,ABBY BROYLES,DEM,148,177,666,991
OKFUSKEE,U.S. Senate,,JOAN FARR,IND,6,5,51,62
OKFUSKEE,U.S. Senate,,A. D. NESBIT,IND,3,2,24,29
OKFUSKEE,U.S. House,2,MARKWAYNE MULLIN,REP,157,450,2351,2958
OKFUSKEE,U.S. House,2,RICHIE CASTALDO,LIB,11,14,82,107
OKFUSKEE,U.S. House,2,DANYELL LANIER,DEM,140,166,636,942
OKFUSKEE,State Senate,7,WARREN HAMILTON,REP,21,66,366,453
OKFUSKEE,State Senate,7,JERRY L. DONATHAN,DEM,27,24,138,189
OKFUSKEE,State House,24,LOGAN J. PHILLIPS,REP,134,381,2020,2535
OKFUSKEE,State House,24,STEVE KOUPLEN,DEM,173,252,1039,1464
OKFUSKEE,FOR COUNTY SHERIFF,,JOHN WOODS,REP,100,253,1534,1887
OKFUSKEE,FOR COUNTY SHERIFF,,JAMES JIM RASMUSSEN,DEM,206,373,1520,2099
