county,precinct,office,district,candidate,party,votes,mail,election_day,early_voting
Salt Lake,WJD071,President,,TULSI GABBARD,DEM,2,0,2,0
Salt Lake,WJD074,President,,AMY KLOBUCHAR,DEM,2,2,0,0
Salt Lake,WJD074,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WJD074,President,,BERNIE SANDERS,DEM,24,15,7,2
Salt Lake,WJD074,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WJD074,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WJD074,President,,ELIZABETH WARREN,DEM,11,6,5,0
Salt Lake,WJD074,President,,JOSEPH R. BIDEN,DEM,15,10,5,0
Salt Lake,WJD074,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WJD074,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WJD074,President,,MICHAEL R. BLOOMBERG,DEM,3,2,1,0
Salt Lake,WJD074,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WJD074,President,,PETE BUTTIGIEG,DEM,7,5,0,2
Salt Lake,WJD074,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WJD074,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WJD074,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,WJD075,President,,AMY KLOBUCHAR,DEM,0,0,0,0
Salt Lake,WJD075,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WJD075,President,,BERNIE SANDERS,DEM,14,13,1,0
Salt Lake,WJD075,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WJD075,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WJD075,President,,ELIZABETH WARREN,DEM,5,4,1,0
Salt Lake,WJD075,President,,JOSEPH R. BIDEN,DEM,7,4,3,0
Salt Lake,WJD075,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WJD075,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WJD075,President,,MICHAEL R. BLOOMBERG,DEM,5,4,1,0
Salt Lake,WJD075,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WJD075,President,,PETE BUTTIGIEG,DEM,5,5,0,0
Salt Lake,WJD075,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WJD075,President,,TOM STEYER,DEM,2,2,0,0
Salt Lake,WJD075,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,WJD080,President,,AMY KLOBUCHAR,DEM,5,5,0,0
Salt Lake,WJD080,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WJD080,President,,BERNIE SANDERS,DEM,44,23,19,2
Salt Lake,WJD080,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WJD080,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WJD080,President,,ELIZABETH WARREN,DEM,19,8,8,3
Salt Lake,WJD080,President,,JOSEPH R. BIDEN,DEM,27,16,10,1
Salt Lake,WJD080,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WJD080,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WJD080,President,,MICHAEL R. BLOOMBERG,DEM,18,15,2,1
Salt Lake,WJD080,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WJD080,President,,PETE BUTTIGIEG,DEM,6,6,0,0
Salt Lake,WJD080,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WJD080,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WJD080,President,,TULSI GABBARD,DEM,2,1,1,0
Salt Lake,WVC001,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Salt Lake,WVC001,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC001,President,,BERNIE SANDERS,DEM,30,20,8,2
Salt Lake,WVC001,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC001,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC001,President,,ELIZABETH WARREN,DEM,7,6,1,0
Salt Lake,WVC001,President,,JOSEPH R. BIDEN,DEM,5,5,0,0
Salt Lake,WVC001,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC001,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC001,President,,MICHAEL R. BLOOMBERG,DEM,13,11,2,0
Salt Lake,WVC001,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC001,President,,PETE BUTTIGIEG,DEM,5,5,0,0
Salt Lake,WVC001,President,,ROQUE DE LA FUENTE,DEM,1,1,0,0
Salt Lake,WVC001,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC001,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,WVC002,President,,AMY KLOBUCHAR,DEM,5,5,0,0
Salt Lake,WVC002,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC002,President,,BERNIE SANDERS,DEM,89,53,34,2
Salt Lake,WVC002,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC002,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC002,President,,ELIZABETH WARREN,DEM,20,16,3,1
Salt Lake,WVC002,President,,JOSEPH R. BIDEN,DEM,39,28,9,2
Salt Lake,WVC002,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC002,President,,MARIANNE WILLIAMSON,DEM,1,1,0,0
Salt Lake,WVC002,President,,MICHAEL R. BLOOMBERG,DEM,37,34,2,1
Salt Lake,WVC002,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC002,President,,PETE BUTTIGIEG,DEM,17,16,0,1
Salt Lake,WVC002,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC002,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC002,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,WVC003,President,,AMY KLOBUCHAR,DEM,2,2,0,0
Salt Lake,WVC003,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC003,President,,BERNIE SANDERS,DEM,61,43,18,0
Salt Lake,WVC003,President,,CORY BOOKER,DEM,1,1,0,0
Salt Lake,WVC003,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC003,President,,ELIZABETH WARREN,DEM,24,18,5,1
Salt Lake,WVC003,President,,JOSEPH R. BIDEN,DEM,23,14,9,0
Salt Lake,WVC003,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC003,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC003,President,,MICHAEL R. BLOOMBERG,DEM,12,9,2,1
Salt Lake,WVC003,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC003,President,,PETE BUTTIGIEG,DEM,11,9,1,1
Salt Lake,WVC003,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC003,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC003,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,WVC004,President,,AMY KLOBUCHAR,DEM,2,2,0,0
Salt Lake,WVC004,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC004,President,,BERNIE SANDERS,DEM,63,43,19,1
Salt Lake,WVC004,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC004,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC004,President,,ELIZABETH WARREN,DEM,21,17,4,0
Salt Lake,WVC004,President,,JOSEPH R. BIDEN,DEM,27,20,4,3
Salt Lake,WVC004,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC004,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC004,President,,MICHAEL R. BLOOMBERG,DEM,14,12,2,0
Salt Lake,WVC004,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC004,President,,PETE BUTTIGIEG,DEM,11,11,0,0
Salt Lake,WVC004,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC004,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC004,President,,TULSI GABBARD,DEM,1,0,0,1
Salt Lake,WVC005,President,,AMY KLOBUCHAR,DEM,3,3,0,0
Salt Lake,WVC005,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC005,President,,BERNIE SANDERS,DEM,16,12,2,2
Salt Lake,WVC005,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC005,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC005,President,,ELIZABETH WARREN,DEM,1,0,1,0
Salt Lake,WVC005,President,,JOSEPH R. BIDEN,DEM,9,7,2,0
Salt Lake,WVC005,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC005,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC005,President,,MICHAEL R. BLOOMBERG,DEM,7,6,1,0
Salt Lake,WVC005,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC005,President,,PETE BUTTIGIEG,DEM,4,4,0,0
Salt Lake,WVC005,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC005,President,,TOM STEYER,DEM,2,2,0,0
Salt Lake,WVC005,President,,TULSI GABBARD,DEM,1,0,1,0
Salt Lake,WVC006,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Salt Lake,WVC006,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC006,President,,BERNIE SANDERS,DEM,86,56,26,4
Salt Lake,WVC006,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC006,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC006,President,,ELIZABETH WARREN,DEM,9,8,1,0
Salt Lake,WVC006,President,,JOSEPH R. BIDEN,DEM,21,20,1,0
Salt Lake,WVC006,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC006,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC006,President,,MICHAEL R. BLOOMBERG,DEM,21,17,4,0
Salt Lake,WVC006,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC006,President,,PETE BUTTIGIEG,DEM,9,9,0,0
Salt Lake,WVC006,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC006,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC006,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,WVC007,President,,AMY KLOBUCHAR,DEM,2,2,0,0
Salt Lake,WVC007,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC007,President,,BERNIE SANDERS,DEM,34,26,8,0
Salt Lake,WVC007,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC007,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC007,President,,ELIZABETH WARREN,DEM,1,1,0,0
Salt Lake,WVC007,President,,JOSEPH R. BIDEN,DEM,9,6,2,1
Salt Lake,WVC007,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC007,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC007,President,,MICHAEL R. BLOOMBERG,DEM,17,12,4,1
Salt Lake,WVC007,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC007,President,,PETE BUTTIGIEG,DEM,5,4,0,1
Salt Lake,WVC007,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC007,President,,TOM STEYER,DEM,1,0,1,0
Salt Lake,WVC007,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,WVC008,President,,AMY KLOBUCHAR,DEM,3,3,0,0
Salt Lake,WVC008,President,,ANDREW YANG,DEM,1,0,1,0
Salt Lake,WVC008,President,,BERNIE SANDERS,DEM,59,38,18,3
Salt Lake,WVC008,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC008,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC008,President,,ELIZABETH WARREN,DEM,17,10,5,2
Salt Lake,WVC008,President,,JOSEPH R. BIDEN,DEM,21,17,4,0
Salt Lake,WVC008,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC008,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC008,President,,MICHAEL R. BLOOMBERG,DEM,25,24,1,0
Salt Lake,WVC008,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC008,President,,PETE BUTTIGIEG,DEM,9,9,0,0
Salt Lake,WVC008,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC008,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,WVC008,President,,TULSI GABBARD,DEM,1,0,1,0
Salt Lake,WVC009,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Salt Lake,WVC009,President,,ANDREW YANG,DEM,1,1,0,0
Salt Lake,WVC009,President,,BERNIE SANDERS,DEM,34,18,14,2
Salt Lake,WVC009,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC009,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC009,President,,ELIZABETH WARREN,DEM,9,7,1,1
Salt Lake,WVC009,President,,JOSEPH R. BIDEN,DEM,14,11,3,0
Salt Lake,WVC009,President,,JULIÁN CASTRO,DEM,1,1,0,0
Salt Lake,WVC009,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC009,President,,MICHAEL R. BLOOMBERG,DEM,21,21,0,0
Salt Lake,WVC009,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC009,President,,PETE BUTTIGIEG,DEM,8,7,0,1
Salt Lake,WVC009,President,,ROQUE DE LA FUENTE,DEM,1,1,0,0
Salt Lake,WVC009,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC009,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,WVC010,President,,AMY KLOBUCHAR,DEM,3,3,0,0
Salt Lake,WVC010,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC010,President,,BERNIE SANDERS,DEM,40,26,11,3
Salt Lake,WVC010,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC010,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC010,President,,ELIZABETH WARREN,DEM,10,9,1,0
Salt Lake,WVC010,President,,JOSEPH R. BIDEN,DEM,15,14,0,1
Salt Lake,WVC010,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC010,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC010,President,,MICHAEL R. BLOOMBERG,DEM,24,22,2,0
Salt Lake,WVC010,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC010,President,,PETE BUTTIGIEG,DEM,4,4,0,0
Salt Lake,WVC010,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC010,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC010,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,WVC011,President,,AMY KLOBUCHAR,DEM,5,4,0,1
Salt Lake,WVC011,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC011,President,,BERNIE SANDERS,DEM,44,31,11,2
Salt Lake,WVC011,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC011,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC011,President,,ELIZABETH WARREN,DEM,9,7,1,1
Salt Lake,WVC011,President,,JOSEPH R. BIDEN,DEM,8,6,2,0
Salt Lake,WVC011,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC011,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC011,President,,MICHAEL R. BLOOMBERG,DEM,24,19,4,1
Salt Lake,WVC011,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC011,President,,PETE BUTTIGIEG,DEM,5,5,0,0
Salt Lake,WVC011,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC011,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC011,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,WVC012,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Salt Lake,WVC012,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC012,President,,BERNIE SANDERS,DEM,85,52,29,4
Salt Lake,WVC012,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC012,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC012,President,,ELIZABETH WARREN,DEM,28,19,7,2
Salt Lake,WVC012,President,,JOSEPH R. BIDEN,DEM,17,14,3,0
Salt Lake,WVC012,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC012,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC012,President,,MICHAEL R. BLOOMBERG,DEM,15,14,1,0
Salt Lake,WVC012,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC012,President,,PETE BUTTIGIEG,DEM,12,12,0,0
Salt Lake,WVC012,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC012,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,WVC012,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,WVC013,President,,AMY KLOBUCHAR,DEM,3,3,0,0
Salt Lake,WVC013,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC013,President,,BERNIE SANDERS,DEM,42,27,15,0
Salt Lake,WVC013,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC013,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC013,President,,ELIZABETH WARREN,DEM,9,8,1,0
Salt Lake,WVC013,President,,JOSEPH R. BIDEN,DEM,17,11,6,0
Salt Lake,WVC013,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC013,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC013,President,,MICHAEL R. BLOOMBERG,DEM,10,8,2,0
Salt Lake,WVC013,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC013,President,,PETE BUTTIGIEG,DEM,7,7,0,0
Salt Lake,WVC013,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC013,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,WVC013,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,WVC014,President,,AMY KLOBUCHAR,DEM,5,5,0,0
Salt Lake,WVC014,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC014,President,,BERNIE SANDERS,DEM,39,28,9,2
Salt Lake,WVC014,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC014,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC014,President,,ELIZABETH WARREN,DEM,13,8,5,0
Salt Lake,WVC014,President,,JOSEPH R. BIDEN,DEM,29,23,5,1
Salt Lake,WVC014,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC014,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC014,President,,MICHAEL R. BLOOMBERG,DEM,46,45,1,0
Salt Lake,WVC014,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC014,President,,PETE BUTTIGIEG,DEM,11,11,0,0
Salt Lake,WVC014,President,,ROQUE DE LA FUENTE,DEM,1,1,0,0
Salt Lake,WVC014,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC014,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,WVC015,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Salt Lake,WVC015,President,,ANDREW YANG,DEM,1,1,0,0
Salt Lake,WVC015,President,,BERNIE SANDERS,DEM,77,56,18,3
Salt Lake,WVC015,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC015,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC015,President,,ELIZABETH WARREN,DEM,20,13,7,0
Salt Lake,WVC015,President,,JOSEPH R. BIDEN,DEM,30,18,8,4
Salt Lake,WVC015,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC015,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC015,President,,MICHAEL R. BLOOMBERG,DEM,25,22,3,0
Salt Lake,WVC015,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC015,President,,PETE BUTTIGIEG,DEM,29,29,0,0
Salt Lake,WVC015,President,,ROQUE DE LA FUENTE,DEM,1,1,0,0
Salt Lake,WVC015,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC015,President,,TULSI GABBARD,DEM,6,5,1,0
Salt Lake,WVC016,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Salt Lake,WVC016,President,,ANDREW YANG,DEM,4,4,0,0
Salt Lake,WVC016,President,,BERNIE SANDERS,DEM,70,43,25,2
Salt Lake,WVC016,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC016,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC016,President,,ELIZABETH WARREN,DEM,22,18,4,0
Salt Lake,WVC016,President,,JOSEPH R. BIDEN,DEM,17,9,8,0
Salt Lake,WVC016,President,,JULIÁN CASTRO,DEM,1,0,1,0
Salt Lake,WVC016,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC016,President,,MICHAEL R. BLOOMBERG,DEM,12,8,3,1
Salt Lake,WVC016,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC016,President,,PETE BUTTIGIEG,DEM,15,14,1,0
Salt Lake,WVC016,President,,ROQUE DE LA FUENTE,DEM,1,1,0,0
Salt Lake,WVC016,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC016,President,,TULSI GABBARD,DEM,5,4,1,0
Salt Lake,WVC017,President,,AMY KLOBUCHAR,DEM,0,0,0,0
Salt Lake,WVC017,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC017,President,,BERNIE SANDERS,DEM,30,20,8,2
Salt Lake,WVC017,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC017,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC017,President,,ELIZABETH WARREN,DEM,6,6,0,0
Salt Lake,WVC017,President,,JOSEPH R. BIDEN,DEM,11,5,6,0
Salt Lake,WVC017,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC017,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC017,President,,MICHAEL R. BLOOMBERG,DEM,18,15,3,0
Salt Lake,WVC017,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC017,President,,PETE BUTTIGIEG,DEM,5,5,0,0
Salt Lake,WVC017,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC017,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC017,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,WVC018,President,,AMY KLOBUCHAR,DEM,3,3,0,0
Salt Lake,WVC018,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC018,President,,BERNIE SANDERS,DEM,27,17,10,0
Salt Lake,WVC018,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC018,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC018,President,,ELIZABETH WARREN,DEM,9,6,3,0
Salt Lake,WVC018,President,,JOSEPH R. BIDEN,DEM,12,8,4,0
Salt Lake,WVC018,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC018,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC018,President,,MICHAEL R. BLOOMBERG,DEM,15,9,5,1
Salt Lake,WVC018,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC018,President,,PETE BUTTIGIEG,DEM,9,9,0,0
Salt Lake,WVC018,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC018,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,WVC018,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,WVC019,President,,AMY KLOBUCHAR,DEM,2,2,0,0
Salt Lake,WVC019,President,,ANDREW YANG,DEM,1,1,0,0
Salt Lake,WVC019,President,,BERNIE SANDERS,DEM,54,34,14,6
Salt Lake,WVC019,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC019,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC019,President,,ELIZABETH WARREN,DEM,7,5,2,0
Salt Lake,WVC019,President,,JOSEPH R. BIDEN,DEM,21,11,8,2
Salt Lake,WVC019,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC019,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC019,President,,MICHAEL R. BLOOMBERG,DEM,26,22,4,0
Salt Lake,WVC019,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC019,President,,PETE BUTTIGIEG,DEM,14,12,1,1
Salt Lake,WVC019,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC019,President,,TOM STEYER,DEM,2,2,0,0
Salt Lake,WVC019,President,,TULSI GABBARD,DEM,3,1,2,0
Salt Lake,WVC020,President,,AMY KLOBUCHAR,DEM,0,0,0,0
Salt Lake,WVC020,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,WVC020,President,,BERNIE SANDERS,DEM,4,4,0,0
Salt Lake,WVC020,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC020,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC020,President,,ELIZABETH WARREN,DEM,0,0,0,0
Salt Lake,WVC020,President,,JOSEPH R. BIDEN,DEM,0,0,0,0
Salt Lake,WVC020,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC020,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC020,President,,MICHAEL R. BLOOMBERG,DEM,0,0,0,0
Salt Lake,WVC020,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,WVC020,President,,PETE BUTTIGIEG,DEM,0,0,0,0
Salt Lake,WVC020,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,WVC020,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,WVC020,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,WVC021,President,,AMY KLOBUCHAR,DEM,0,0,0,0
Salt Lake,WVC021,President,,ANDREW YANG,DEM,2,2,0,0
Salt Lake,WVC021,President,,BERNIE SANDERS,DEM,66,38,25,3
Salt Lake,WVC021,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,WVC021,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,WVC021,President,,ELIZABETH WARREN,DEM,11,4,7,0
Salt Lake,WVC021,President,,JOSEPH R. BIDEN,DEM,20,14,4,2
Salt Lake,WVC021,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,WVC021,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,WVC021,President,,MICHAEL R. BLOOMBERG,DEM,16,13,2,1
