county,office,district,party,precinct,candidate,votes
Weber,President,,Democrat,ROY016,TOM STEYER,0
Weber,President,,Democrat,ROY016,ELIZABETH WARREN,5
Weber,President,,Democrat,ROY016,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY016,TULSI GABBARD,2
Weber,President,,Democrat,ROY016,AMY KLOBUCHAR,3
Weber,President,,Democrat,ROY016,DEVAL PATRICK,0
Weber,President,,Democrat,ROY017,JULIAN CASTRO,0
Weber,President,,Democrat,ROY017,ANDREW YANG,1
Weber,President,,Democrat,ROY017,CORY BOOKER,0
Weber,President,,Democrat,ROY017,PETE BUTTIGIEG,7
Weber,President,,Democrat,ROY017,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY017,MICHAEL R. BLOOMBERG,13
Weber,President,,Democrat,ROY017,JOSEPH R. BIDEN,23
Weber,President,,Democrat,ROY017,BERNIE SANDERS,26
Weber,President,,Democrat,ROY017,TOM STEYER,0
Weber,President,,Democrat,ROY017,ELIZABETH WARREN,12
Weber,President,,Democrat,ROY017,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,ROY017,TULSI GABBARD,0
Weber,President,,Democrat,ROY017,AMY KLOBUCHAR,3
Weber,President,,Democrat,ROY017,DEVAL PATRICK,0
Weber,President,,Democrat,ROY018,JULIAN CASTRO,1
Weber,President,,Democrat,ROY018,ANDREW YANG,0
Weber,President,,Democrat,ROY018,CORY BOOKER,0
Weber,President,,Democrat,ROY018,PETE BUTTIGIEG,9
Weber,President,,Democrat,ROY018,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY018,MICHAEL R. BLOOMBERG,20
Weber,President,,Democrat,ROY018,JOSEPH R. BIDEN,13
Weber,President,,Democrat,ROY018,BERNIE SANDERS,35
Weber,President,,Democrat,ROY018,TOM STEYER,0
Weber,President,,Democrat,ROY018,ELIZABETH WARREN,14
Weber,President,,Democrat,ROY018,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY018,TULSI GABBARD,2
Weber,President,,Democrat,ROY018,AMY KLOBUCHAR,2
Weber,President,,Democrat,ROY018,DEVAL PATRICK,0
Weber,President,,Democrat,ROY019,JULIAN CASTRO,0
Weber,President,,Democrat,ROY019,ANDREW YANG,0
Weber,President,,Democrat,ROY019,CORY BOOKER,0
Weber,President,,Democrat,ROY019,PETE BUTTIGIEG,9
Weber,President,,Democrat,ROY019,NATHAN BLOXHAM,0
Weber,President,,Democrat,ROY019,MICHAEL R. BLOOMBERG,17
Weber,President,,Democrat,ROY019,JOSEPH R. BIDEN,28
Weber,President,,Democrat,ROY019,BERNIE SANDERS,25
Weber,President,,Democrat,ROY019,TOM STEYER,0
Weber,President,,Democrat,ROY019,ELIZABETH WARREN,12
Weber,President,,Democrat,ROY019,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,ROY019,TULSI GABBARD,0
Weber,President,,Democrat,ROY019,AMY KLOBUCHAR,2
Weber,President,,Democrat,ROY019,DEVAL PATRICK,0
Weber,President,,Democrat,SOG001,JULIAN CASTRO,0
Weber,President,,Democrat,SOG001,ANDREW YANG,1
Weber,President,,Democrat,SOG001,CORY BOOKER,0
Weber,President,,Democrat,SOG001,PETE BUTTIGIEG,4
Weber,President,,Democrat,SOG001,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG001,MICHAEL R. BLOOMBERG,12
Weber,President,,Democrat,SOG001,JOSEPH R. BIDEN,14
Weber,President,,Democrat,SOG001,BERNIE SANDERS,35
Weber,President,,Democrat,SOG001,TOM STEYER,0
Weber,President,,Democrat,SOG001,ELIZABETH WARREN,8
Weber,President,,Democrat,SOG001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG001,TULSI GABBARD,1
Weber,President,,Democrat,SOG001,AMY KLOBUCHAR,2
Weber,President,,Democrat,SOG001,DEVAL PATRICK,0
Weber,President,,Democrat,SOG002,JULIAN CASTRO,0
Weber,President,,Democrat,SOG002,ANDREW YANG,0
Weber,President,,Democrat,SOG002,CORY BOOKER,0
Weber,President,,Democrat,SOG002,PETE BUTTIGIEG,4
Weber,President,,Democrat,SOG002,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG002,MICHAEL R. BLOOMBERG,12
Weber,President,,Democrat,SOG002,JOSEPH R. BIDEN,14
Weber,President,,Democrat,SOG002,BERNIE SANDERS,47
Weber,President,,Democrat,SOG002,TOM STEYER,2
Weber,President,,Democrat,SOG002,ELIZABETH WARREN,17
Weber,President,,Democrat,SOG002,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,SOG002,TULSI GABBARD,0
Weber,President,,Democrat,SOG002,AMY KLOBUCHAR,1
Weber,President,,Democrat,SOG002,DEVAL PATRICK,0
Weber,President,,Democrat,SOG003,JULIAN CASTRO,1
Weber,President,,Democrat,SOG003,ANDREW YANG,0
Weber,President,,Democrat,SOG003,CORY BOOKER,1
Weber,President,,Democrat,SOG003,PETE BUTTIGIEG,7
Weber,President,,Democrat,SOG003,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG003,MICHAEL R. BLOOMBERG,15
Weber,President,,Democrat,SOG003,JOSEPH R. BIDEN,11
Weber,President,,Democrat,SOG003,BERNIE SANDERS,40
Weber,President,,Democrat,SOG003,TOM STEYER,0
Weber,President,,Democrat,SOG003,ELIZABETH WARREN,8
Weber,President,,Democrat,SOG003,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG003,TULSI GABBARD,3
Weber,President,,Democrat,SOG003,AMY KLOBUCHAR,3
Weber,President,,Democrat,SOG003,DEVAL PATRICK,0
Weber,President,,Democrat,SOG004,JULIAN CASTRO,0
Weber,President,,Democrat,SOG004,ANDREW YANG,0
Weber,President,,Democrat,SOG004,CORY BOOKER,0
Weber,President,,Democrat,SOG004,PETE BUTTIGIEG,5
Weber,President,,Democrat,SOG004,NATHAN BLOXHAM,1
Weber,President,,Democrat,SOG004,MICHAEL R. BLOOMBERG,23
Weber,President,,Democrat,SOG004,JOSEPH R. BIDEN,20
Weber,President,,Democrat,SOG004,BERNIE SANDERS,27
Weber,President,,Democrat,SOG004,TOM STEYER,0
Weber,President,,Democrat,SOG004,ELIZABETH WARREN,11
Weber,President,,Democrat,SOG004,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG004,TULSI GABBARD,0
Weber,President,,Democrat,SOG004,AMY KLOBUCHAR,1
Weber,President,,Democrat,SOG004,DEVAL PATRICK,0
Weber,President,,Democrat,SOG005,JULIAN CASTRO,0
Weber,President,,Democrat,SOG005,ANDREW YANG,0
Weber,President,,Democrat,SOG005,CORY BOOKER,0
Weber,President,,Democrat,SOG005,PETE BUTTIGIEG,10
Weber,President,,Democrat,SOG005,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG005,MICHAEL R. BLOOMBERG,16
Weber,President,,Democrat,SOG005,JOSEPH R. BIDEN,33
Weber,President,,Democrat,SOG005,BERNIE SANDERS,41
Weber,President,,Democrat,SOG005,TOM STEYER,1
Weber,President,,Democrat,SOG005,ELIZABETH WARREN,11
Weber,President,,Democrat,SOG005,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG005,TULSI GABBARD,0
Weber,President,,Democrat,SOG005,AMY KLOBUCHAR,9
Weber,President,,Democrat,SOG005,DEVAL PATRICK,0
Weber,President,,Democrat,SOG006,JULIAN CASTRO,0
Weber,President,,Democrat,SOG006,ANDREW YANG,0
Weber,President,,Democrat,SOG006,CORY BOOKER,0
Weber,President,,Democrat,SOG006,PETE BUTTIGIEG,4
Weber,President,,Democrat,SOG006,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG006,MICHAEL R. BLOOMBERG,11
Weber,President,,Democrat,SOG006,JOSEPH R. BIDEN,4
Weber,President,,Democrat,SOG006,BERNIE SANDERS,16
Weber,President,,Democrat,SOG006,TOM STEYER,0
Weber,President,,Democrat,SOG006,ELIZABETH WARREN,9
Weber,President,,Democrat,SOG006,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG006,TULSI GABBARD,0
Weber,President,,Democrat,SOG006,AMY KLOBUCHAR,4
Weber,President,,Democrat,SOG006,DEVAL PATRICK,0
Weber,President,,Democrat,SOG007,JULIAN CASTRO,0
Weber,President,,Democrat,SOG007,ANDREW YANG,0
Weber,President,,Democrat,SOG007,CORY BOOKER,0
Weber,President,,Democrat,SOG007,PETE BUTTIGIEG,8
Weber,President,,Democrat,SOG007,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG007,MICHAEL R. BLOOMBERG,11
Weber,President,,Democrat,SOG007,JOSEPH R. BIDEN,24
Weber,President,,Democrat,SOG007,BERNIE SANDERS,41
Weber,President,,Democrat,SOG007,TOM STEYER,1
Weber,President,,Democrat,SOG007,ELIZABETH WARREN,11
Weber,President,,Democrat,SOG007,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG007,TULSI GABBARD,1
Weber,President,,Democrat,SOG007,AMY KLOBUCHAR,5
Weber,President,,Democrat,SOG007,DEVAL PATRICK,0
Weber,President,,Democrat,SOG008,JULIAN CASTRO,0
Weber,President,,Democrat,SOG008,ANDREW YANG,0
Weber,President,,Democrat,SOG008,CORY BOOKER,2
Weber,President,,Democrat,SOG008,PETE BUTTIGIEG,26
Weber,President,,Democrat,SOG008,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG008,MICHAEL R. BLOOMBERG,34
Weber,President,,Democrat,SOG008,JOSEPH R. BIDEN,35
Weber,President,,Democrat,SOG008,BERNIE SANDERS,37
Weber,President,,Democrat,SOG008,TOM STEYER,1
Weber,President,,Democrat,SOG008,ELIZABETH WARREN,13
Weber,President,,Democrat,SOG008,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG008,TULSI GABBARD,1
Weber,President,,Democrat,SOG008,AMY KLOBUCHAR,5
Weber,President,,Democrat,SOG008,DEVAL PATRICK,0
Weber,President,,Democrat,SOG009,JULIAN CASTRO,0
Weber,President,,Democrat,SOG009,ANDREW YANG,0
Weber,President,,Democrat,SOG009,CORY BOOKER,0
Weber,President,,Democrat,SOG009,PETE BUTTIGIEG,5
Weber,President,,Democrat,SOG009,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG009,MICHAEL R. BLOOMBERG,20
Weber,President,,Democrat,SOG009,JOSEPH R. BIDEN,25
Weber,President,,Democrat,SOG009,BERNIE SANDERS,47
Weber,President,,Democrat,SOG009,TOM STEYER,0
Weber,President,,Democrat,SOG009,ELIZABETH WARREN,20
Weber,President,,Democrat,SOG009,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG009,TULSI GABBARD,0
Weber,President,,Democrat,SOG009,AMY KLOBUCHAR,1
Weber,President,,Democrat,SOG009,DEVAL PATRICK,0
Weber,President,,Democrat,SOG010,JULIAN CASTRO,0
Weber,President,,Democrat,SOG010,ANDREW YANG,0
Weber,President,,Democrat,SOG010,CORY BOOKER,0
Weber,President,,Democrat,SOG010,PETE BUTTIGIEG,14
Weber,President,,Democrat,SOG010,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG010,MICHAEL R. BLOOMBERG,48
Weber,President,,Democrat,SOG010,JOSEPH R. BIDEN,28
Weber,President,,Democrat,SOG010,BERNIE SANDERS,38
Weber,President,,Democrat,SOG010,TOM STEYER,2
Weber,President,,Democrat,SOG010,ELIZABETH WARREN,25
Weber,President,,Democrat,SOG010,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG010,TULSI GABBARD,0
Weber,President,,Democrat,SOG010,AMY KLOBUCHAR,8
Weber,President,,Democrat,SOG010,DEVAL PATRICK,0
Weber,President,,Democrat,SOG011,JULIAN CASTRO,0
Weber,President,,Democrat,SOG011,ANDREW YANG,0
Weber,President,,Democrat,SOG011,CORY BOOKER,0
Weber,President,,Democrat,SOG011,PETE BUTTIGIEG,7
Weber,President,,Democrat,SOG011,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG011,MICHAEL R. BLOOMBERG,27
Weber,President,,Democrat,SOG011,JOSEPH R. BIDEN,25
Weber,President,,Democrat,SOG011,BERNIE SANDERS,27
Weber,President,,Democrat,SOG011,TOM STEYER,0
Weber,President,,Democrat,SOG011,ELIZABETH WARREN,16
Weber,President,,Democrat,SOG011,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG011,TULSI GABBARD,1
Weber,President,,Democrat,SOG011,AMY KLOBUCHAR,8
Weber,President,,Democrat,SOG011,DEVAL PATRICK,0
Weber,President,,Democrat,SOG012,JULIAN CASTRO,0
Weber,President,,Democrat,SOG012,ANDREW YANG,0
Weber,President,,Democrat,SOG012,CORY BOOKER,0
Weber,President,,Democrat,SOG012,PETE BUTTIGIEG,13
Weber,President,,Democrat,SOG012,NATHAN BLOXHAM,0
Weber,President,,Democrat,SOG012,MICHAEL R. BLOOMBERG,28
Weber,President,,Democrat,SOG012,JOSEPH R. BIDEN,32
Weber,President,,Democrat,SOG012,BERNIE SANDERS,39
Weber,President,,Democrat,SOG012,TOM STEYER,0
Weber,President,,Democrat,SOG012,ELIZABETH WARREN,25
Weber,President,,Democrat,SOG012,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,SOG012,TULSI GABBARD,1
Weber,President,,Democrat,SOG012,AMY KLOBUCHAR,3
Weber,President,,Democrat,SOG012,DEVAL PATRICK,0
Weber,President,,Democrat,TAY002,JULIAN CASTRO,0
Weber,President,,Democrat,TAY002,ANDREW YANG,0
Weber,President,,Democrat,TAY002,CORY BOOKER,0
Weber,President,,Democrat,TAY002,PETE BUTTIGIEG,8
Weber,President,,Democrat,TAY002,NATHAN BLOXHAM,0
Weber,President,,Democrat,TAY002,MICHAEL R. BLOOMBERG,4
Weber,President,,Democrat,TAY002,JOSEPH R. BIDEN,11
Weber,President,,Democrat,TAY002,BERNIE SANDERS,9
Weber,President,,Democrat,TAY002,TOM STEYER,0
Weber,President,,Democrat,TAY002,ELIZABETH WARREN,9
Weber,President,,Democrat,TAY002,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,TAY002,TULSI GABBARD,0
Weber,President,,Democrat,TAY002,AMY KLOBUCHAR,1
Weber,President,,Democrat,TAY002,DEVAL PATRICK,0
Weber,President,,Democrat,UIN001,JULIAN CASTRO,0
Weber,President,,Democrat,UIN001,ANDREW YANG,0
Weber,President,,Democrat,UIN001,CORY BOOKER,1
Weber,President,,Democrat,UIN001,PETE BUTTIGIEG,7
Weber,President,,Democrat,UIN001,NATHAN BLOXHAM,0
Weber,President,,Democrat,UIN001,MICHAEL R. BLOOMBERG,9
Weber,President,,Democrat,UIN001,JOSEPH R. BIDEN,11
Weber,President,,Democrat,UIN001,BERNIE SANDERS,15
Weber,President,,Democrat,UIN001,TOM STEYER,0
Weber,President,,Democrat,UIN001,ELIZABETH WARREN,4
Weber,President,,Democrat,UIN001,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,UIN001,TULSI GABBARD,0
Weber,President,,Democrat,UIN001,AMY KLOBUCHAR,2
Weber,President,,Democrat,UIN001,DEVAL PATRICK,0
Weber,President,,Democrat,VLY001,JULIAN CASTRO,0
Weber,President,,Democrat,VLY001,ANDREW YANG,0
Weber,President,,Democrat,VLY001,CORY BOOKER,0
Weber,President,,Democrat,VLY001,PETE BUTTIGIEG,10
Weber,President,,Democrat,VLY001,NATHAN BLOXHAM,0
Weber,President,,Democrat,VLY001,MICHAEL R. BLOOMBERG,24
Weber,President,,Democrat,VLY001,JOSEPH R. BIDEN,15
Weber,President,,Democrat,VLY001,BERNIE SANDERS,30
Weber,President,,Democrat,VLY001,TOM STEYER,0
Weber,President,,Democrat,VLY001,ELIZABETH WARREN,17
Weber,President,,Democrat,VLY001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,VLY001,TULSI GABBARD,0
Weber,President,,Democrat,VLY001,AMY KLOBUCHAR,8
Weber,President,,Democrat,VLY001,DEVAL PATRICK,0
Weber,President,,Democrat,VLY002,JULIAN CASTRO,0
Weber,President,,Democrat,VLY002,ANDREW YANG,1
Weber,President,,Democrat,VLY002,CORY BOOKER,0
Weber,President,,Democrat,VLY002,PETE BUTTIGIEG,13
Weber,President,,Democrat,VLY002,NATHAN BLOXHAM,0
Weber,President,,Democrat,VLY002,MICHAEL R. BLOOMBERG,39
Weber,President,,Democrat,VLY002,JOSEPH R. BIDEN,29
Weber,President,,Democrat,VLY002,BERNIE SANDERS,47
Weber,President,,Democrat,VLY002,TOM STEYER,1
Weber,President,,Democrat,VLY002,ELIZABETH WARREN,27
Weber,President,,Democrat,VLY002,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,VLY002,TULSI GABBARD,3
Weber,President,,Democrat,VLY002,AMY KLOBUCHAR,13
Weber,President,,Democrat,VLY002,DEVAL PATRICK,0
Weber,President,,Democrat,VLY003,JULIAN CASTRO,0
Weber,President,,Democrat,VLY003,ANDREW YANG,0
Weber,President,,Democrat,VLY003,CORY BOOKER,0
Weber,President,,Democrat,VLY003,PETE BUTTIGIEG,14
Weber,President,,Democrat,VLY003,NATHAN BLOXHAM,0
Weber,President,,Democrat,VLY003,MICHAEL R. BLOOMBERG,16
Weber,President,,Democrat,VLY003,JOSEPH R. BIDEN,34
Weber,President,,Democrat,VLY003,BERNIE SANDERS,23
Weber,President,,Democrat,VLY003,TOM STEYER,0
Weber,President,,Democrat,VLY003,ELIZABETH WARREN,19
Weber,President,,Democrat,VLY003,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,VLY003,TULSI GABBARD,0
Weber,President,,Democrat,VLY003,AMY KLOBUCHAR,7
Weber,President,,Democrat,VLY003,DEVAL PATRICK,0
Weber,President,,Democrat,VLY004,JULIAN CASTRO,0
Weber,President,,Democrat,VLY004,ANDREW YANG,0
Weber,President,,Democrat,VLY004,CORY BOOKER,1
Weber,President,,Democrat,VLY004,PETE BUTTIGIEG,13
Weber,President,,Democrat,VLY004,NATHAN BLOXHAM,0
Weber,President,,Democrat,VLY004,MICHAEL R. BLOOMBERG,30
Weber,President,,Democrat,VLY004,JOSEPH R. BIDEN,53
Weber,President,,Democrat,VLY004,BERNIE SANDERS,48
Weber,President,,Democrat,VLY004,TOM STEYER,0
Weber,President,,Democrat,VLY004,ELIZABETH WARREN,24
Weber,President,,Democrat,VLY004,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,VLY004,TULSI GABBARD,0
Weber,President,,Democrat,VLY004,AMY KLOBUCHAR,8
Weber,President,,Democrat,VLY004,DEVAL PATRICK,0
Weber,President,,Democrat,WAT001,JULIAN CASTRO,1
Weber,President,,Democrat,WAT001,ANDREW YANG,1
Weber,President,,Democrat,WAT001,CORY BOOKER,0
Weber,President,,Democrat,WAT001,PETE BUTTIGIEG,2
Weber,President,,Democrat,WAT001,NATHAN BLOXHAM,1
Weber,President,,Democrat,WAT001,MICHAEL R. BLOOMBERG,7
Weber,President,,Democrat,WAT001,JOSEPH R. BIDEN,11
Weber,President,,Democrat,WAT001,BERNIE SANDERS,38
Weber,President,,Democrat,WAT001,TOM STEYER,0
Weber,President,,Democrat,WAT001,ELIZABETH WARREN,24
Weber,President,,Democrat,WAT001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WAT001,TULSI GABBARD,1
Weber,President,,Democrat,WAT001,AMY KLOBUCHAR,2
Weber,President,,Democrat,WAT001,DEVAL PATRICK,0
Weber,President,,Democrat,WAT002,JULIAN CASTRO,1
Weber,President,,Democrat,WAT002,ANDREW YANG,0
Weber,President,,Democrat,WAT002,CORY BOOKER,1
Weber,President,,Democrat,WAT002,PETE BUTTIGIEG,2
Weber,President,,Democrat,WAT002,NATHAN BLOXHAM,0
Weber,President,,Democrat,WAT002,MICHAEL R. BLOOMBERG,19
Weber,President,,Democrat,WAT002,JOSEPH R. BIDEN,11
Weber,President,,Democrat,WAT002,BERNIE SANDERS,32
Weber,President,,Democrat,WAT002,TOM STEYER,1
Weber,President,,Democrat,WAT002,ELIZABETH WARREN,17
Weber,President,,Democrat,WAT002,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WAT002,TULSI GABBARD,0
Weber,President,,Democrat,WAT002,AMY KLOBUCHAR,4
Weber,President,,Democrat,WAT002,DEVAL PATRICK,0
Weber,President,,Democrat,WAT003,JULIAN CASTRO,0
Weber,President,,Democrat,WAT003,ANDREW YANG,0
Weber,President,,Democrat,WAT003,CORY BOOKER,0
Weber,President,,Democrat,WAT003,PETE BUTTIGIEG,5
Weber,President,,Democrat,WAT003,NATHAN BLOXHAM,0
Weber,President,,Democrat,WAT003,MICHAEL R. BLOOMBERG,10
Weber,President,,Democrat,WAT003,JOSEPH R. BIDEN,16
Weber,President,,Democrat,WAT003,BERNIE SANDERS,32
Weber,President,,Democrat,WAT003,TOM STEYER,0
Weber,President,,Democrat,WAT003,ELIZABETH WARREN,7
Weber,President,,Democrat,WAT003,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WAT003,TULSI GABBARD,0
Weber,President,,Democrat,WAT003,AMY KLOBUCHAR,0
Weber,President,,Democrat,WAT003,DEVAL PATRICK,0
Weber,President,,Democrat,WAT004,JULIAN CASTRO,0
Weber,President,,Democrat,WAT004,ANDREW YANG,0
Weber,President,,Democrat,WAT004,CORY BOOKER,0
Weber,President,,Democrat,WAT004,PETE BUTTIGIEG,10
Weber,President,,Democrat,WAT004,NATHAN BLOXHAM,0
Weber,President,,Democrat,WAT004,MICHAEL R. BLOOMBERG,13
Weber,President,,Democrat,WAT004,JOSEPH R. BIDEN,20
Weber,President,,Democrat,WAT004,BERNIE SANDERS,50
Weber,President,,Democrat,WAT004,TOM STEYER,0
Weber,President,,Democrat,WAT004,ELIZABETH WARREN,12
Weber,President,,Democrat,WAT004,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WAT004,TULSI GABBARD,0
Weber,President,,Democrat,WAT004,AMY KLOBUCHAR,1
Weber,President,,Democrat,WAT004,DEVAL PATRICK,0
Weber,President,,Democrat,WAT005,JULIAN CASTRO,0
Weber,President,,Democrat,WAT005,ANDREW YANG,0
Weber,President,,Democrat,WAT005,CORY BOOKER,0
Weber,President,,Democrat,WAT005,PETE BUTTIGIEG,4
Weber,President,,Democrat,WAT005,NATHAN BLOXHAM,0
Weber,President,,Democrat,WAT005,MICHAEL R. BLOOMBERG,18
Weber,President,,Democrat,WAT005,JOSEPH R. BIDEN,27
Weber,President,,Democrat,WAT005,BERNIE SANDERS,19
Weber,President,,Democrat,WAT005,TOM STEYER,2
Weber,President,,Democrat,WAT005,ELIZABETH WARREN,12
Weber,President,,Democrat,WAT005,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WAT005,TULSI GABBARD,0
Weber,President,,Democrat,WAT005,AMY KLOBUCHAR,0
Weber,President,,Democrat,WAT005,DEVAL PATRICK,0
Weber,President,,Democrat,WAT006,JULIAN CASTRO,0
Weber,President,,Democrat,WAT006,ANDREW YANG,0
Weber,President,,Democrat,WAT006,CORY BOOKER,0
Weber,President,,Democrat,WAT006,PETE BUTTIGIEG,9
Weber,President,,Democrat,WAT006,NATHAN BLOXHAM,0
Weber,President,,Democrat,WAT006,MICHAEL R. BLOOMBERG,27
Weber,President,,Democrat,WAT006,JOSEPH R. BIDEN,39
Weber,President,,Democrat,WAT006,BERNIE SANDERS,25
Weber,President,,Democrat,WAT006,TOM STEYER,0
Weber,President,,Democrat,WAT006,ELIZABETH WARREN,13
Weber,President,,Democrat,WAT006,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WAT006,TULSI GABBARD,0
Weber,President,,Democrat,WAT006,AMY KLOBUCHAR,7
Weber,President,,Democrat,WAT006,DEVAL PATRICK,0
Weber,President,,Democrat,WCU001,JULIAN CASTRO,0
Weber,President,,Democrat,WCU001,ANDREW YANG,0
Weber,President,,Democrat,WCU001,CORY BOOKER,0
Weber,President,,Democrat,WCU001,PETE BUTTIGIEG,14
Weber,President,,Democrat,WCU001,NATHAN BLOXHAM,0
Weber,President,,Democrat,WCU001,MICHAEL R. BLOOMBERG,32
Weber,President,,Democrat,WCU001,JOSEPH R. BIDEN,22
Weber,President,,Democrat,WCU001,BERNIE SANDERS,40
Weber,President,,Democrat,WCU001,TOM STEYER,0
Weber,President,,Democrat,WCU001,ELIZABETH WARREN,20
Weber,President,,Democrat,WCU001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WCU001,TULSI GABBARD,0
Weber,President,,Democrat,WCU001,AMY KLOBUCHAR,6
Weber,President,,Democrat,WCU001,DEVAL PATRICK,0
Weber,President,,Democrat,WCU002,JULIAN CASTRO,0
Weber,President,,Democrat,WCU002,ANDREW YANG,2
Weber,President,,Democrat,WCU002,CORY BOOKER,0
Weber,President,,Democrat,WCU002,PETE BUTTIGIEG,7
Weber,President,,Democrat,WCU002,NATHAN BLOXHAM,0
Weber,President,,Democrat,WCU002,MICHAEL R. BLOOMBERG,14
Weber,President,,Democrat,WCU002,JOSEPH R. BIDEN,21
Weber,President,,Democrat,WCU002,BERNIE SANDERS,21
Weber,President,,Democrat,WCU002,TOM STEYER,0
Weber,President,,Democrat,WCU002,ELIZABETH WARREN,10
Weber,President,,Democrat,WCU002,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WCU002,TULSI GABBARD,0
Weber,President,,Democrat,WCU002,AMY KLOBUCHAR,1
Weber,President,,Democrat,WCU002,DEVAL PATRICK,0
Weber,President,,Democrat,WCV001,JULIAN CASTRO,0
Weber,President,,Democrat,WCV001,ANDREW YANG,0
Weber,President,,Democrat,WCV001,CORY BOOKER,0
Weber,President,,Democrat,WCV001,PETE BUTTIGIEG,0
Weber,President,,Democrat,WCV001,NATHAN BLOXHAM,0
Weber,President,,Democrat,WCV001,MICHAEL R. BLOOMBERG,0
Weber,President,,Democrat,WCV001,JOSEPH R. BIDEN,0
Weber,President,,Democrat,WCV001,BERNIE SANDERS,0
Weber,President,,Democrat,WCV001,TOM STEYER,0
Weber,President,,Democrat,WCV001,ELIZABETH WARREN,0
Weber,President,,Democrat,WCV001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WCV001,TULSI GABBARD,0
Weber,President,,Democrat,WCV001,AMY KLOBUCHAR,0
Weber,President,,Democrat,WCV001,DEVAL PATRICK,0
Weber,President,,Democrat,WCW001,JULIAN CASTRO,0
Weber,President,,Democrat,WCW001,ANDREW YANG,0
Weber,President,,Democrat,WCW001,CORY BOOKER,0
Weber,President,,Democrat,WCW001,PETE BUTTIGIEG,5
Weber,President,,Democrat,WCW001,NATHAN BLOXHAM,0
Weber,President,,Democrat,WCW001,MICHAEL R. BLOOMBERG,8
Weber,President,,Democrat,WCW001,JOSEPH R. BIDEN,3
Weber,President,,Democrat,WCW001,BERNIE SANDERS,6
Weber,President,,Democrat,WCW001,TOM STEYER,0
Weber,President,,Democrat,WCW001,ELIZABETH WARREN,3
Weber,President,,Democrat,WCW001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WCW001,TULSI GABBARD,0
Weber,President,,Democrat,WCW001,AMY KLOBUCHAR,0
Weber,President,,Democrat,WCW001,DEVAL PATRICK,0
Weber,President,,Democrat,WCW002,JULIAN CASTRO,0
Weber,President,,Democrat,WCW002,ANDREW YANG,0
Weber,President,,Democrat,WCW002,CORY BOOKER,0
Weber,President,,Democrat,WCW002,PETE BUTTIGIEG,1
Weber,President,,Democrat,WCW002,NATHAN BLOXHAM,1
Weber,President,,Democrat,WCW002,MICHAEL R. BLOOMBERG,12
Weber,President,,Democrat,WCW002,JOSEPH R. BIDEN,4
Weber,President,,Democrat,WCW002,BERNIE SANDERS,8
Weber,President,,Democrat,WCW002,TOM STEYER,0
Weber,President,,Democrat,WCW002,ELIZABETH WARREN,6
Weber,President,,Democrat,WCW002,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WCW002,TULSI GABBARD,0
Weber,President,,Democrat,WCW002,AMY KLOBUCHAR,0
