precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_grn_CHERNEY,pri_grn_CURRY,pri_grn_KREML,pri_grn_MESPLAY,pri_grn_STEIN,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GILMORE,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PATAKI,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_FEEGBEH,gen_ind_KOTLIKOFF,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_SANDERS,gen_ind_SCHOENKE,gen_lib_JOHNSON,gen_rep_TRUMP,gen_unk_BLUMBERG,gen_unk_KASICH,gen_unk_ROMNEY,gen_unk_RYAN,dem_primary_total,rep_primary_total,dem_general_total,rep_general_total
GARDNERA,687,0,5,928,0,1,0,0,1,13,46,2,117,5,1,3,121,1,6,135,2,441,2313,88,0,0,7,0,0,0,269,1730,0,0,0,0,1620,893,2313,1730
GARDNERB,543,1,8,744,0,0,0,0,2,18,53,10,121,3,0,3,86,0,2,120,2,475,1883,69,0,0,0,0,0,0,321,1812,0,0,0,0,1296,893,1883,1812
GEORGETOWN1,232,1,3,281,0,0,0,0,0,9,16,0,51,1,0,0,92,0,0,85,2,284,863,18,0,0,0,0,0,0,114,848,0,0,0,0,517,540,863,848
GEORGETOWN2,189,1,1,225,0,0,0,0,0,5,17,4,55,0,1,0,85,0,0,91,0,241,727,20,0,0,5,0,0,0,117,725,0,0,0,0,416,499,727,725
GEORGETOWN3,204,0,2,228,0,0,1,0,0,3,9,1,61,0,0,0,65,0,0,65,0,213,757,11,0,0,6,0,0,0,100,655,0,0,0,0,434,417,757,655
GILL1,144,0,1,331,0,0,0,0,1,2,8,0,12,0,0,1,41,0,1,25,0,46,579,32,0,0,0,0,0,0,57,259,0,0,0,0,476,136,579,259
GLOUCESTER1,1331,2,7,1799,0,0,0,0,0,15,37,5,138,3,2,0,275,1,0,254,2,823,4891,130,0,0,8,0,0,0,338,2717,0,0,0,0,3139,1555,4891,2717
GLOUCESTER2,1359,2,6,1922,0,0,0,0,3,13,36,4,126,5,1,5,282,0,3,237,0,707,4917,150,0,0,11,0,0,0,358,2638,0,0,0,0,3289,1419,4917,2638
GOSHEN1,81,1,1,175,0,0,0,0,0,4,7,0,18,1,0,0,20,0,0,7,0,64,364,15,0,0,0,0,0,0,28,213,0,0,0,0,258,121,364,213
GOSNOLD1,5,0,0,9,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,2,0,9,36,0,0,0,0,0,0,0,2,27,0,0,0,0,14,22,36,27
GRAFTON1,236,0,1,383,0,0,0,0,0,10,13,2,43,0,0,0,84,0,0,83,0,238,1061,32,0,0,4,0,0,0,130,806,0,0,0,0,620,473,1061,806
GRAFTON2,251,0,2,312,0,0,0,0,0,3,12,4,49,3,1,0,84,0,0,97,0,228,1084,29,0,0,7,0,0,0,127,767,0,0,0,0,565,481,1084,767
GRAFTON3,228,1,1,272,0,0,0,0,1,3,13,1,43,0,1,0,116,0,0,99,0,177,1103,13,0,0,11,0,0,0,100,739,0,0,0,0,502,453,1103,739
GRAFTON4,171,0,1,286,0,0,0,0,0,3,17,0,47,0,0,1,59,0,2,69,2,207,901,36,0,0,4,0,0,0,110,743,0,0,0,0,458,407,901,743
GRAFTON5,328,0,1,343,0,0,0,0,1,3,7,2,50,0,0,0,109,0,2,114,0,207,1223,20,0,0,6,0,0,0,119,828,0,0,0,0,672,494,1223,828
GRANBY1,270,0,3,445,0,0,0,0,1,4,17,0,64,0,1,0,111,1,6,88,1,262,949,50,0,0,0,0,0,0,98,809,0,0,0,0,718,555,949,809
GRANBY2,222,2,4,373,0,0,0,0,1,5,21,1,62,1,0,0,78,1,4,56,0,313,702,43,0,0,2,0,0,0,75,890,0,0,0,0,601,542,702,890
GRANVILLE1,87,0,0,135,0,0,0,0,0,1,19,1,35,0,1,0,46,0,0,48,0,140,335,20,0,0,0,0,0,0,55,548,0,0,0,0,222,291,335,548
GREAT BARRINGTONA,206,1,0,236,0,0,0,0,0,0,5,0,6,0,0,0,20,0,0,21,0,32,752,31,0,0,0,0,0,0,34,155,0,0,0,0,443,84,752,155
GREAT BARRINGTONB,190,0,2,290,0,0,0,0,1,1,6,2,11,0,0,0,13,0,0,14,0,40,737,31,0,0,0,0,0,0,38,187,0,0,0,0,482,87,737,187
GREAT BARRINGTONC,133,0,1,204,0,0,0,0,2,3,5,0,1,0,0,0,11,0,2,15,0,13,567,35,0,0,0,0,0,0,12,89,0,0,0,0,338,50,567,89
GREAT BARRINGTOND,248,0,1,305,0,0,0,0,0,1,1,0,3,0,0,0,18,0,1,25,0,35,824,31,0,0,0,0,0,0,19,149,0,0,0,0,554,84,824,149
GREENFIELD1,98,0,2,290,0,0,0,0,0,2,3,0,17,0,2,0,38,0,1,28,1,68,547,23,0,0,0,0,0,0,51,280,0,0,0,0,390,160,547,280
GREENFIELD2,182,1,1,362,0,0,0,0,2,1,13,0,23,1,0,0,59,1,1,46,0,75,741,36,0,0,0,0,0,0,52,341,0,0,0,0,546,220,741,341
GREENFIELD3,136,0,2,340,0,0,0,0,0,1,8,0,25,0,1,0,32,0,0,29,1,51,638,38,0,0,0,0,0,0,36,254,0,0,0,0,478,148,638,254
GREENFIELD4,140,0,1,397,0,0,0,0,0,0,6,2,16,1,0,0,38,0,1,27,0,49,736,20,0,0,0,0,0,0,43,257,0,0,0,0,538,140,736,257
GREENFIELD5,155,0,1,394,0,0,0,0,0,4,9,0,13,0,0,0,34,0,0,20,0,34,718,49,0,0,0,0,0,0,33,175,0,0,0,0,550,114,718,175
GREENFIELD6,158,0,2,437,1,0,0,0,0,0,3,0,5,0,0,0,19,0,0,13,0,38,736,53,0,0,0,0,0,0,30,154,0,0,0,0,597,78,736,154
GREENFIELD7,95,0,1,260,1,1,0,0,1,2,3,1,12,0,1,0,18,0,0,30,0,48,483,32,0,0,0,0,0,0,54,246,0,0,0,0,356,115,483,246
GREENFIELD8,87,0,0,298,0,0,0,0,0,0,5,0,10,0,1,0,9,0,1,6,1,34,515,39,0,0,0,0,0,0,35,170,0,0,0,0,385,67,515,170
GREENFIELD9,91,0,0,227,0,0,0,0,0,0,3,0,16,0,0,0,31,0,1,22,1,42,460,19,0,0,0,0,0,0,38,221,0,0,0,0,318,116,460,221
GROTON1,363,0,4,454,1,0,0,0,0,6,20,2,72,2,1,0,142,0,1,153,1,211,1410,29,0,0,11,0,0,0,152,703,0,0,0,0,821,611,1410,703
GROTON2,305,0,1,431,0,0,0,0,1,7,12,4,52,2,1,0,124,0,6,104,0,214,1247,37,0,0,3,0,0,0,123,765,0,0,0,0,737,526,1247,765
GROTON3,349,0,1,415,0,0,0,0,1,2,9,3,44,0,1,0,138,0,6,144,0,190,1260,30,0,0,6,0,0,0,125,670,0,0,0,0,765,537,1260,670
GROVELAND1,229,0,4,360,0,0,0,0,0,5,17,0,77,1,1,1,85,0,0,78,0,361,913,27,0,0,0,0,0,0,86,968,0,0,0,0,593,626,913,968
GROVELAND2,230,0,3,355,0,0,0,0,1,5,17,0,57,1,3,0,106,2,2,80,0,316,909,25,0,0,0,0,0,0,104,966,0,0,0,0,588,589,909,966
HADLEY1,573,2,4,929,0,0,0,0,0,2,10,1,52,0,0,0,139,0,0,82,1,217,2149,98,0,0,5,0,0,0,105,867,0,0,0,0,1508,504,2149,867
HALIFAX1,242,0,2,373,0,0,0,0,0,9,17,2,58,0,0,0,74,1,2,77,0,392,883,21,0,0,0,0,0,0,113,1252,0,0,0,0,617,632,883,1252
HALIFAX2,244,0,1,365,0,0,0,0,0,6,17,3,67,0,0,1,94,0,2,79,1,321,911,37,0,0,0,0,0,0,115,1060,0,0,0,0,610,591,911,1060
HAMILTON1,232,1,3,360,1,0,0,0,1,5,15,2,58,2,0,2,123,0,2,110,0,160,958,33,0,0,1,0,0,0,88,583,0,0,0,0,596,479,958,583
HAMILTON2,256,1,2,277,0,0,0,0,0,6,3,0,41,0,0,1,141,0,1,128,1,162,953,17,0,0,1,0,0,0,131,542,0,0,0,0,536,484,953,542
HAMILTON3,206,0,1,204,0,0,0,0,0,5,6,0,35,1,0,1,118,1,3,82,0,113,720,19,0,0,8,0,0,0,99,351,0,0,0,0,411,365,720,351
HAMPDEN1,319,1,2,375,0,0,0,0,1,8,34,4,105,0,0,1,161,0,3,128,1,437,1188,37,0,0,0,0,0,0,154,1645,0,0,0,0,697,882,1188,1645
HANCOCK1,51,0,0,54,0,0,0,0,0,0,8,1,24,0,0,0,12,1,0,14,0,42,189,9,0,0,2,0,0,0,24,159,0,0,0,0,105,102,189,159
HANOVER1,290,0,3,339,0,0,0,0,0,2,13,1,61,1,1,0,96,0,1,100,0,335,885,16,0,0,5,0,0,0,96,1033,0,0,0,0,632,611,885,1033
HANOVER2,282,1,0,317,0,0,0,0,0,2,14,0,58,2,0,1,104,1,3,99,0,361,958,20,0,0,2,0,0,0,107,1125,0,0,0,0,600,645,958,1125
HANOVER3,293,1,6,323,0,0,0,0,0,1,9,3,68,1,1,0,96,0,2,113,0,338,964,21,0,0,4,0,0,0,106,994,0,0,0,0,623,632,964,994
HANOVER4,274,3,1,264,0,0,0,1,1,6,20,3,76,0,0,1,138,0,1,135,0,361,943,14,0,0,1,0,0,0,91,1115,0,0,0,0,542,741,943,1115
HANSON1,240,0,3,319,0,0,0,0,0,11,9,0,66,0,1,1,71,0,1,80,0,334,829,11,0,0,0,0,0,0,85,1060,0,0,0,0,562,574,829,1060
HANSON2,256,1,2,335,0,0,0,0,0,7,21,1,64,3,0,0,83,0,3,94,0,337,864,23,0,0,4,0,0,0,131,1045,0,0,0,0,594,613,864,1045
HANSON3,196,0,0,343,0,0,0,1,0,5,20,1,64,1,0,2,51,0,1,63,0,330,739,24,0,0,14,0,0,0,113,1019,0,0,0,0,539,538,739,1019
HARDWICK1,164,2,0,283,0,0,0,0,3,4,10,0,36,0,0,0,42,0,2,48,0,178,568,28,0,0,2,0,0,0,77,709,0,0,0,0,449,320,568,709
HARVARD1,822,1,2,789,0,0,0,0,2,6,34,3,87,0,0,1,227,0,2,189,1,273,2515,50,0,0,2,0,0,0,182,889,0,0,0,0,1614,823,2515,889
HARWICH1,331,1,5,367,0,0,0,0,0,8,20,1,37,1,1,0,111,0,0,82,0,238,1215,25,0,0,0,0,0,0,90,854,0,0,0,0,704,499,1215,854
HARWICH2,332,0,0,361,0,0,0,0,0,10,10,0,37,0,1,0,102,1,1,93,0,264,1145,35,0,0,0,0,0,0,77,843,0,0,0,0,693,519,1145,843
HARWICH3,311,0,1,348,0,0,0,0,0,9,22,3,49,2,0,0,101,0,2,88,1,260,1139,37,0,0,0,0,0,0,83,899,0,0,0,0,660,537,1139,899
HARWICH4,262,0,3,352,0,0,0,0,0,6,16,1,45,2,0,0,66,1,3,56,0,182,1061,35,0,0,0,0,0,0,90,698,0,0,0,0,617,378,1061,698
HATFIELD1,379,2,1,577,0,0,0,0,0,3,12,0,26,0,2,0,70,1,0,33,0,158,1284,61,0,0,0,0,0,0,77,660,0,0,0,0,959,305,1284,660
HAVERHILL1,1409,3,12,1736,0,0,0,0,3,28,35,5,196,5,2,1,246,3,10,248,2,1126,5018,136,0,0,6,0,0,0,431,3445,0,0,0,0,3160,1907,5018,3445
HAVERHILL2,1498,3,18,1890,0,0,0,0,1,26,74,6,218,7,7,1,283,3,8,339,1,1415,5261,162,0,0,9,0,0,0,424,4286,0,0,0,0,3409,2388,5261,4286
HAVERHILL3,1478,5,10,1853,0,0,0,0,1,23,66,4,291,10,2,4,340,2,8,372,1,1392,5128,120,0,0,8,0,0,0,488,4319,0,0,0,0,3346,2515,5128,4319
HAWLEY1,24,0,1,52,0,0,0,0,0,1,2,1,3,0,0,0,9,0,0,13,0,16,105,7,0,0,2,0,0,0,14,67,0,0,0,0,77,45,105,67
HEATH1,44,0,0,136,0,0,0,0,0,0,9,0,16,1,0,0,8,0,1,21,0,41,244,12,0,0,0,0,0,0,24,165,0,0,0,0,180,97,244,165
HINGHAM1,424,2,6,287,0,0,0,0,0,12,12,3,28,1,1,0,152,1,1,130,0,210,1327,26,0,0,7,0,0,0,114,776,0,0,0,0,719,551,1327,776
HINGHAM2,459,1,0,314,0,0,0,0,0,12,11,1,47,0,0,0,168,3,1,159,1,211,1436,28,0,0,5,0,0,0,113,801,0,0,0,0,774,614,1436,801
HINGHAM3,421,1,2,325,0,0,0,0,0,9,11,2,55,3,0,0,205,1,0,137,0,202,1445,28,0,0,6,0,0,0,123,739,0,0,0,0,749,625,1445,739
HINGHAM4,396,0,0,284,0,0,0,0,0,4,13,2,41,1,0,0,227,0,3,169,0,236,1363,23,0,0,4,0,0,0,128,768,0,0,0,0,680,696,1363,768
HINGHAM5,272,0,1,186,0,0,0,0,0,3,11,2,31,1,0,1,140,1,0,112,0,182,922,20,0,0,4,0,0,0,80,645,0,0,0,0,459,484,922,645
HINGHAM5A,397,3,5,142,0,0,0,0,0,19,7,1,30,1,0,0,117,4,1,69,1,77,717,3,0,0,1,0,0,0,38,267,0,0,0,0,547,327,717,267
HINGHAM6,398,0,3,288,0,0,0,0,1,7,12,4,53,0,1,0,163,0,1,169,0,276,1300,14,0,0,1,0,0,0,95,814,0,0,0,0,689,686,1300,814
HINSDALE1,184,0,2,226,0,0,0,0,0,4,12,2,21,0,1,0,28,0,0,27,0,108,606,37,0,0,0,0,0,0,55,403,0,0,0,0,412,203,606,403
HOLBROOK1,247,0,1,217,0,0,0,0,0,4,3,1,27,0,0,2,29,0,1,41,0,176,773,22,0,0,0,0,0,0,46,526,0,0,0,0,465,284,773,526
HOLBROOK2,214,0,4,256,0,0,0,0,0,0,8,1,39,0,0,0,37,0,1,46,0,226,708,25,0,0,0,0,0,0,70,663,0,0,0,0,474,358,708,663
HOLBROOK3,241,0,6,212,0,0,0,0,0,2,4,3,31,1,0,1,41,0,0,41,0,216,720,21,0,0,0,0,0,0,76,613,0,0,0,0,459,340,720,613
HOLBROOK4,212,0,2,225,0,0,0,0,0,1,9,1,30,0,1,0,26,0,0,34,0,174,711,22,0,0,0,0,0,0,56,583,0,0,0,0,439,276,711,583
HOLDEN1,240,1,3,363,0,0,0,0,0,5,22,0,85,1,0,0,91,1,0,140,1,261,1031,28,0,0,13,0,0,0,150,944,0,0,0,0,607,607,1031,944
HOLDEN2,306,2,1,383,0,0,0,0,0,7,22,3,80,0,0,2,141,1,1,100,2,272,1159,26,0,0,11,0,0,0,118,910,0,0,0,0,692,631,1159,910
HOLDEN3,304,1,3,378,0,1,0,0,2,6,13,2,75,1,1,1,93,1,0,139,0,203,1070,37,0,0,8,0,0,0,135,763,0,0,0,0,686,535,1070,763
HOLDEN4,328,2,2,350,0,0,0,0,1,4,20,4,91,1,1,1,139,0,1,119,0,248,1193,31,0,0,4,0,0,0,125,1025,0,0,0,0,682,629,1193,1025
HOLDEN5,314,1,2,444,0,0,0,0,2,9,23,2,103,1,0,1,121,0,1,111,0,258,1152,27,0,0,4,0,0,0,133,970,0,0,0,0,761,630,1152,970
HOLLAND1,106,0,4,194,0,0,0,0,0,0,15,0,53,1,1,0,51,0,2,51,0,160,475,33,0,0,0,0,0,0,106,720,0,0,0,0,304,334,475,720
HOLLISTON1,400,0,1,427,0,0,0,0,0,2,17,1,53,2,0,0,135,1,1,146,0,213,1394,16,0,0,0,0,0,0,131,744,0,0,0,0,828,571,1394,744
HOLLISTON2,402,1,1,449,0,0,0,0,0,11,11,2,33,1,1,0,123,2,1,110,0,186,1409,41,0,0,0,0,0,0,125,639,0,0,0,0,853,481,1409,639
HOLLISTON3,387,1,1,371,0,0,0,0,1,6,8,1,42,1,0,1,88,0,0,104,0,178,1293,18,0,0,0,0,0,0,100,582,0,0,0,0,760,429,1293,582
HOLLISTON4,312,2,1,345,0,0,0,0,0,5,12,1,32,1,1,1,136,0,0,108,0,157,1195,17,0,0,0,0,0,0,102,598,0,0,0,0,660,454,1195,598
HOLYOKEA,1562,9,16,1543,0,0,0,1,5,9,39,1,129,0,3,1,176,4,4,152,0,500,5764,193,0,0,0,0,0,0,242,2118,0,0,0,0,3130,1018,5764,2118
HOLYOKEB,1609,9,24,1579,0,1,0,0,5,7,37,6,114,0,2,2,148,0,3,116,0,367,5892,199,0,0,0,0,0,0,267,1904,0,0,0,0,3221,802,5892,1904
HOPEDALE1,480,3,3,584,0,0,0,0,0,10,8,7,80,8,1,1,127,1,4,177,0,367,1759,49,0,0,0,0,0,0,197,1375,0,0,0,0,1070,791,1759,1375
HOPKINTON1,394,2,3,319,0,0,0,0,0,5,6,1,39,1,0,0,151,1,2,163,0,200,1498,29,0,0,7,0,0,0,156,706,0,0,0,0,718,569,1498,706
HOPKINTON2,356,2,3,340,0,0,0,0,1,0,9,3,54,1,1,0,136,0,1,134,0,193,1342,23,0,0,4,0,0,0,123,777,0,0,0,0,701,532,1342,777
HOPKINTON3,334,1,2,286,0,0,0,0,1,2,12,5,44,1,0,1,137,1,0,149,1,216,1232,24,0,0,11,0,0,0,146,728,0,0,0,0,623,569,1232,728
HOPKINTON4,353,0,1,304,0,0,0,0,0,3,15,1,54,0,0,2,147,0,1,155,1,140,1286,24,0,0,8,0,0,0,135,700,0,0,0,0,658,519,1286,700
HUBBARDSTON1,263,0,1,460,0,0,0,0,1,6,44,3,153,1,3,2,76,0,2,96,0,378,1040,36,0,0,0,0,0,0,203,1376,0,0,0,0,724,764,1040,1376
HUDSON1,262,0,1,281,1,0,0,0,0,1,11,1,27,1,0,1,63,0,2,49,1,183,896,20,0,0,5,0,0,0,75,570,0,0,0,0,544,340,896,570
HUDSON2,209,2,2,263,0,0,0,0,0,0,9,2,30,1,0,0,36,0,2,42,0,143,785,20,0,0,0,0,0,0,85,457,0,0,0,0,476,265,785,457
HUDSON3,300,0,2,243,0,0,0,0,1,6,7,1,38,1,0,1,75,0,0,59,1,215,827,12,0,0,0,0,0,0,98,658,0,0,0,0,545,404,827,658
HUDSON4,265,0,3,301,0,0,0,0,2,2,11,2,55,1,0,0,73,0,2,84,1,201,903,20,0,0,0,0,0,0,107,627,0,0,0,0,569,432,903,627
HUDSON5,326,1,6,309,0,0,0,0,0,8,11,2,38,3,1,0,101,0,1,81,1,206,1109,18,0,0,3,0,0,0,98,664,0,0,0,0,642,453,1109,664
HUDSON6,200,0,2,194,0,1,0,0,0,2,6,0,20,0,1,0,38,0,0,42,0,91,728,13,0,0,3,0,0,0,57,400,0,0,0,0,396,200,728,400
HUDSON7,203,0,0,254,0,0,0,0,0,2,12,0,23,0,0,0,35,0,0,43,0,98,780,15,0,0,0,0,0,0,79,399,0,0,0,0,457,213,780,399
HULL1,449,0,2,454,1,0,0,0,0,5,6,0,34,4,0,1,57,0,1,63,0,227,1335,22,0,0,0,0,0,0,81,741,0,0,0,0,905,398,1335,741
HULL2,323,1,4,354,0,0,0,0,2,8,5,1,31,3,1,0,48,0,2,48,0,244,1058,28,0,0,0,0,0,0,81,756,0,0,0,0,682,391,1058,756
HULL3,395,0,4,414,0,0,0,0,0,8,10,4,38,0,0,0,61,0,2,69,0,253,1295,16,0,0,0,0,0,0,91,859,0,0,0,0,813,445,1295,859
HUNTINGTON1,117,0,8,246,0,0,0,0,1,2,11,0,38,1,0,1,41,0,0,43,0,149,460,35,0,0,1,0,0,0,71,611,0,0,0,0,371,286,460,611
IPSWICH1,407,2,3,483,0,0,0,0,2,4,17,3,46,1,0,2,112,2,0,81,0,203,1337,36,0,0,0,0,0,0,92,605,0,0,0,0,895,471,1337,605
IPSWICH2,402,0,1,525,0,0,0,0,1,5,14,3,49,3,0,1,113,0,2,99,0,255,1354,40,0,0,5,0,0,0,142,770,0,0,0,0,928,544,1354,770
IPSWICH3,244,0,0,350,0,0,0,0,1,9,8,1,40,0,0,1,130,0,2,98,0,260,1029,28,0,0,0,0,0,0,128,867,0,0,0,0,594,549,1029,867
IPSWICH4,328,0,3,404,0,0,0,0,0,2,19,0,48,3,0,0,111,1,1,97,0,224,1219,34,0,0,0,0,0,0,97,771,0,0,0,0,735,506,1219,771
KINGSTON1,214,1,0,291,0,0,0,0,2,4,14,1,41,1,0,0,56,0,2,60,0,219,849,24,0,0,2,0,0,0,92,792,0,0,0,0,506,398,849,792
KINGSTON2,240,1,3,300,0,0,0,0,0,3,20,1,50,1,1,1,100,0,1,99,0,282,921,23,0,0,0,0,0,0,84,992,0,0,0,0,544,559,921,992
KINGSTON3,220,0,3,296,0,0,0,0,0,5,10,1,57,2,0,0,68,0,1,84,0,271,897,24,0,1,4,0,0,0,112,985,0,0,0,0,519,499,897,985
KINGSTON4,247,2,1,287,0,0,0,0,0,4,9,0,59,0,0,0,65,0,0,63,0,236,804,13,0,0,3,0,0,0,93,810,0,0,0,0,537,436,804,810
LAKEVILLE1,168,2,1,279,0,0,0,0,0,6,13,1,61,1,1,2,65,0,2,98,0,290,783,29,0,0,7,0,0,0,96,1037,0,0,0,0,450,540,783,1037
LAKEVILLE2,210,0,2,276,0,0,0,0,0,8,27,3,76,1,1,2,93,0,2,92,0,366,774,30,0,0,4,0,0,0,103,1158,0,0,0,0,488,671,774,1158
LAKEVILLE3,224,0,0,280,0,0,0,0,0,11,19,0,70,1,3,0,95,0,1,110,0,396,909,27,0,0,6,0,0,0,116,1179,0,0,0,0,504,706,909,1179
LANCASTER1,233,0,3,323,0,0,0,0,1,11,42,1,62,1,0,0,98,0,1,93,0,241,883,25,0,0,6,0,0,0,156,801,0,0,0,0,559,550,883,801
LANCASTER2,282,0,2,342,0,0,0,0,3,13,37,0,68,0,1,0,102,0,5,113,1,224,967,34,0,0,1,0,0,0,128,850,0,0,0,0,626,564,967,850
LANESBOROUGH1,245,0,0,356,0,0,0,0,0,4,13,3,27,1,1,0,38,0,5,43,1,133,998,32,0,0,5,0,0,0,77,597,0,0,0,0,601,269,998,597
LAWRENCE1,1781,5,20,806,0,0,0,0,2,13,19,1,72,5,0,0,57,2,1,104,1,409,5249,65,0,0,0,0,0,0,152,1363,0,0,0,0,2612,684,5249,1363
LAWRENCE2,1525,2,13,736,0,0,0,0,0,6,7,0,48,1,0,0,37,0,2,61,0,250,4860,54,0,0,0,0,0,0,127,879,0,0,0,0,2276,412,4860,879
LAWRENCE3,1502,9,11,524,0,0,0,0,0,6,16,0,34,0,1,0,21,1,3,53,0,166,4537,59,0,0,0,0,0,0,92,680,0,0,0,0,2046,301,4537,680
LAWRENCE4,1846,3,9,526,0,0,0,0,0,5,5,0,23,1,0,0,32,0,1,47,0,166,5206,42,0,0,0,0,0,0,105,613,0,0,0,0,2384,280,5206,613
LEE1,515,2,1,587,1,0,0,0,1,1,18,1,40,0,1,0,53,1,1,71,1,133,1969,86,0,0,0,0,0,0,115,852,0,0,0,0,1105,321,1969,852
LEICESTER1,168,0,5,255,0,0,0,0,0,6,5,1,43,0,0,0,38,0,1,67,1,230,619,21,0,0,0,0,0,0,77,775,0,0,0,0,428,392,619,775
LEICESTER2,173,0,5,229,0,0,0,0,0,5,9,2,53,1,1,0,36,0,0,43,0,174,640,17,0,0,0,0,0,0,65,669,0,0,0,0,407,324,640,669
LEICESTER3,174,1,4,226,0,0,0,0,0,4,19,0,53,1,0,0,43,0,0,52,0,182,562,18,0,0,0,0,0,0,86,718,0,0,0,0,405,354,562,718
LEICESTER4,210,0,4,258,0,0,0,0,0,6,12,1,50,1,0,0,42,0,1,62,0,193,602,16,0,0,4,0,0,0,90,663,0,0,0,0,472,368,602,663
LENOX1,735,3,5,640,2,0,0,0,3,4,21,2,38,2,1,0,88,0,1,73,0,103,2234,70,0,0,0,0,0,0,116,572,0,0,0,0,1383,333,2234,572
LEOMINSTERA,878,3,4,936,0,0,0,0,1,18,52,5,139,3,1,2,152,1,11,210,0,766,3256,85,0,0,0,0,0,0,368,2688,0,0,0,0,1821,1360,3256,2688
LEOMINSTERB,944,2,10,1118,0,0,0,0,0,18,65,5,172,2,2,3,238,0,2,316,0,874,3557,80,0,0,0,0,0,0,388,3156,0,0,0,0,2074,1697,3557,3156
LEOMINSTERC,696,1,5,846,0,0,0,0,3,11,38,2,104,2,2,4,135,0,2,199,2,640,3027,97,0,0,1,0,0,0,320,2355,0,0,0,0,1548,1141,3027,2355
LEVERETT1,269,0,2,526,0,0,0,0,1,0,13,0,7,0,0,1,31,0,1,31,0,23,996,56,0,0,0,0,0,0,24,185,0,0,0,0,797,107,996,185
LEXINGTON1,509,0,2,367,0,0,0,0,0,2,8,0,17,0,0,0,76,0,3,73,0,92,1334,25,0,0,0,0,0,0,76,298,0,0,0,0,878,271,1334,298
LEXINGTON2,738,1,1,470,0,0,0,0,4,2,7,2,19,0,0,0,115,1,1,76,0,79,1823,39,0,0,0,0,0,0,60,317,0,0,0,0,1210,302,1823,317
LEXINGTON3,625,1,5,271,0,0,0,0,1,2,1,2,15,1,0,1,78,0,0,52,0,77,1393,18,0,0,0,0,0,0,43,280,0,0,0,0,902,229,1393,280
LEXINGTON4,726,0,0,409,0,0,0,0,2,5,9,0,30,0,0,0,118,0,1,107,0,104,1668,25,0,0,0,0,0,0,67,343,0,0,0,0,1135,374,1668,343
LEXINGTON5,625,1,3,373,0,0,0,0,0,7,13,2,26,1,0,1,114,0,2,90,1,156,1571,33,0,0,0,0,0,0,74,471,0,0,0,0,1002,413,1571,471
LEXINGTON6,650,0,1,334,0,0,0,1,0,5,8,1,17,0,0,0,143,0,1,95,0,117,1560,20,0,0,0,0,0,0,78,383,0,0,0,0,985,387,1560,383
LEXINGTON7,667,0,2,363,0,0,0,0,1,7,3,0,36,0,0,1,115,0,1,73,1,128,1546,21,0,0,0,0,0,0,70,415,0,0,0,0,1032,365,1546,415
LEXINGTON8,643,0,2,366,0,0,0,0,1,6,11,0,32,0,0,0,100,0,3,85,1,107,1482,29,0,0,5,0,0,0,74,371,0,0,0,0,1011,345,1482,371
LEXINGTON9,633,0,0,378,0,0,0,0,1,8,9,0,34,2,0,0,103,0,2,120,0,119,1523,34,0,0,0,0,0,0,68,401,0,0,0,0,1011,397,1523,401
LEYDEN1,74,0,1,181,0,0,0,0,1,0,4,0,7,1,0,0,18,0,1,14,0,28,306,20,0,0,0,0,0,0,23,139,0,0,0,0,256,73,306,139
LINCOLN1,751,0,2,474,0,0,0,0,1,7,6,0,20,1,1,0,161,0,0,114,1,93,1873,24,0,0,1,0,0,0,98,334,0,0,0,0,1227,404,1873,334
LINCOLN2,391,0,1,290,0,1,0,0,0,3,11,1,19,0,0,0,84,0,0,66,0,81,1123,25,0,0,7,0,0,0,80,291,0,0,0,0,682,265,1123,291
LITTLETON1,359,1,2,431,0,0,0,0,0,3,12,0,46,1,1,0,112,1,4,85,1,229,1246,10,0,0,0,0,0,0,136,691,0,0,0,0,793,495,1246,691
LITTLETON2,336,1,1,410,0,0,0,1,3,1,9,4,47,1,0,0,102,1,4,97,0,238,1145,27,0,0,0,0,0,0,124,651,0,0,0,0,748,504,1145,651
LITTLETON3,322,0,1,356,0,0,0,0,0,10,15,1,35,1,0,0,135,0,1,94,0,181,1054,19,0,0,0,0,0,0,133,534,0,0,0,0,679,473,1054,534
LONGMEADOWA,354,0,0,270,0,0,0,0,0,1,8,0,35,1,0,0,152,1,1,102,0,142,1125,25,0,0,3,0,0,0,77,624,0,0,0,0,624,443,1125,624
LONGMEADOWB,357,0,4,248,0,0,0,0,0,4,7,0,33,1,1,1,118,0,0,78,0,166,1028,26,0,0,4,0,0,0,92,616,0,0,0,0,609,409,1028,616
LONGMEADOWC,295,3,0,292,0,0,0,0,0,1,17,0,63,0,0,0,115,0,0,110,0,218,1055,43,0,0,3,0,0,0,101,782,0,0,0,0,590,524,1055,782
