precinct_code,gen_dem_CLINTON,gen_ind_CLINTON,gen_ind_JOHNSON,gen_ind_STEIN,gen_ind_TRUMP,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_SANDERS,pri_ind_CLINTON,pri_ind_CRUZ,pri_ind_KASICH,pri_ind_SANDERS,pri_ind_TRUMP,pri_rep_CRUZ,pri_rep_KASICH,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
Clackamas-4100571,100.0,0.0,6.0,1.0,0.0,34.0,38.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,141.0,29.0,59.0
Clackamas-4100572,51.0,0.0,3.0,2.0,0.0,33.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,89.0,10.0,28.0
Clackamas-4100573,87.0,0.0,11.0,4.0,0.0,53.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.0,155.0,22.0,47.0
Clackamas-4100574,24.0,0.0,4.0,1.0,0.0,28.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,57.0,9.0,12.0
Clatsop-410070001 01 - ASTORIA,299.0,0.0,20.0,29.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,54.0,348.0,80.0,133.0
Clatsop-410070002 02 - ASTORIA,433.0,0.0,23.0,21.0,0.0,176.0,144.0,201.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,53.0,653.0,68.0,345.0
Clatsop-410070003 03 - ASTORIA,471.0,0.0,37.0,34.0,0.0,282.0,106.0,184.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,81.0,824.0,110.0,290.0
Clatsop-410070004 04 - ASTORIA,242.0,0.0,16.0,16.0,0.0,173.0,69.0,113.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,60.0,447.0,87.0,182.0
Clatsop-410070005 05 - ASTORIA,489.0,0.0,37.0,33.0,0.0,225.0,145.0,234.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,79.0,784.0,116.0,379.0
Clatsop-410070006 06 - ASTORIA,278.0,0.0,21.0,19.0,0.0,106.0,94.0,99.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,42.0,424.0,63.0,193.0
Clatsop-410070007 07 - ASTORIA,464.0,0.0,35.0,41.0,0.0,203.0,126.0,210.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,68.0,743.0,108.0,336.0
Clatsop-410070008 08 - ASTORIA,235.0,0.0,18.0,24.0,0.0,149.0,50.0,115.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,44.0,426.0,63.0,165.0
Clatsop-410070020 20 - CANNON BEACH,561.0,0.0,37.0,26.0,0.0,228.0,156.0,193.0,0.0,0.0,0.0,0.0,0.0,24.0,45.0,61.0,852.0,130.0,349.0
Clatsop-410070021 21 - CHADWELL,141.0,0.0,21.0,10.0,0.0,266.0,48.0,53.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,72.0,438.0,114.0,101.0
Clatsop-410070022 22 - NORTH CLATSOP,222.0,0.0,33.0,21.0,0.0,348.0,88.0,92.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,104.0,624.0,141.0,180.0
Clatsop-410070023 23 - SOUTH CLATSOP,416.0,0.0,49.0,17.0,0.0,460.0,129.0,114.0,0.0,0.0,0.0,0.0,0.0,19.0,56.0,189.0,942.0,264.0,243.0
Clatsop-410070024 24 - ELSIE,66.0,0.0,4.0,8.0,0.0,78.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,156.0,19.0,45.0
Clatsop-410070025 25 - GEARHART,492.0,0.0,49.0,12.0,0.0,337.0,144.0,149.0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,119.0,890.0,185.0,293.0
Clatsop-410070026 26 - HAMLET,102.0,0.0,9.0,8.0,0.0,97.0,22.0,41.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,27.0,216.0,35.0,63.0
Clatsop-410070028 28 - JEWELL,114.0,0.0,13.0,8.0,0.0,181.0,37.0,45.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,57.0,316.0,81.0,82.0
Clatsop-410070029 29 - JOHN DAY,134.0,0.0,11.0,3.0,0.0,152.0,34.0,44.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,44.0,300.0,70.0,78.0
Clatsop-410070030 30 - KNAPPA,356.0,0.0,51.0,22.0,0.0,457.0,115.0,149.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,113.0,886.0,160.0,264.0
Clatsop-410070031 31 - LEWIS & CLARK,268.0,0.0,54.0,14.0,0.0,409.0,83.0,126.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,139.0,745.0,169.0,209.0
Clatsop-410070035 35 - NECANICUM,99.0,0.0,11.0,4.0,0.0,141.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,28.0,255.0,51.0,63.0
Clatsop-410070036 36 - OLNEY,120.0,0.0,20.0,9.0,0.0,214.0,29.0,60.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,72.0,363.0,95.0,89.0
Clatsop-410070037 37 - SEASIDE,371.0,0.0,27.0,23.0,0.0,271.0,102.0,112.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,113.0,692.0,154.0,214.0
Clatsop-410070038 38 - SEASIDE,406.0,0.0,41.0,31.0,0.0,316.0,94.0,123.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,83.0,794.0,114.0,217.0
Clatsop-410070039 39 - SEASIDE,368.0,0.0,40.0,30.0,0.0,250.0,121.0,131.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,63.0,688.0,97.0,252.0
Clatsop-410070040 40 - SEASIDE,368.0,0.0,33.0,13.0,0.0,288.0,99.0,112.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,105.0,702.0,147.0,211.0
Clatsop-410070043 43 - STANLEY ACRES,55.0,0.0,15.0,1.0,0.0,57.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,22.0,128.0,31.0,39.0
Clatsop-410070044 44 - SVENSEN,203.0,0.0,20.0,15.0,0.0,270.0,63.0,77.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,74.0,508.0,102.0,140.0
Clatsop-410070045 45 - ARCH CAPE,113.0,0.0,8.0,6.0,0.0,50.0,37.0,42.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,21.0,177.0,37.0,79.0
Clatsop-410070046 46 - WALLUSKI,155.0,0.0,22.0,11.0,0.0,151.0,44.0,56.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,41.0,339.0,72.0,100.0
Clatsop-410070047 47 - WARRENTON,713.0,0.0,123.0,34.0,0.0,1025.0,226.0,245.0,0.0,0.0,0.0,0.0,0.0,53.0,43.0,296.0,1895.0,392.0,471.0
Clatsop-410070048 48 - WARRENTON,236.0,0.0,32.0,12.0,0.0,308.0,81.0,101.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,72.0,588.0,101.0,182.0
Clatsop-410070050 50 - WESTPORT,108.0,0.0,18.0,7.0,0.0,156.0,38.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,39.0,289.0,55.0,77.0
Clatsop-410070052 52 - HILLCREST,154.0,0.0,25.0,7.0,0.0,168.0,51.0,62.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,53.0,354.0,79.0,113.0
Columbia-4100901,265.0,0.0,46.0,20.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,109.0,331.0,153.0,101.0
Columbia-4100904,173.0,0.0,25.0,10.0,0.0,318.0,62.0,93.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,75.0,526.0,102.0,155.0
Columbia-4100905,149.0,0.0,23.0,12.0,0.0,313.0,46.0,71.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,64.0,497.0,91.0,117.0
Columbia-4100906,370.0,0.0,55.0,22.0,0.0,546.0,103.0,167.0,0.0,0.0,0.0,0.0,0.0,60.0,18.0,101.0,993.0,179.0,270.0
Columbia-4100908,212.0,0.0,49.0,13.0,0.0,349.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,91.0,623.0,119.0,172.0
Columbia-4100910,322.0,0.0,44.0,4.0,0.0,375.0,116.0,142.0,0.0,0.0,0.0,0.0,0.0,47.0,24.0,134.0,745.0,205.0,258.0
Columbia-4100912,375.0,0.0,45.0,18.0,0.0,442.0,124.0,154.0,0.0,0.0,0.0,0.0,0.0,37.0,29.0,130.0,880.0,196.0,278.0
Columbia-4100914,158.0,0.0,21.0,9.0,0.0,242.0,49.0,61.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,50.0,430.0,88.0,110.0
Columbia-4100915,341.0,0.0,59.0,24.0,0.0,453.0,124.0,120.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,98.0,877.0,138.0,244.0
Columbia-4100917,110.0,0.0,18.0,7.0,0.0,203.0,36.0,37.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,52.0,338.0,65.0,73.0
Columbia-4100918,64.0,0.0,8.0,5.0,0.0,65.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,22.0,142.0,28.0,42.0
Columbia-4100919,333.0,0.0,39.0,18.0,0.0,427.0,97.0,135.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,142.0,817.0,201.0,232.0
Columbia-4100920,242.0,0.0,39.0,11.0,0.0,332.0,87.0,94.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,117.0,624.0,165.0,181.0
Columbia-4100921,818.0,0.0,157.0,53.0,0.0,889.0,247.0,374.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,201.0,1917.0,295.0,621.0
Columbia-4100924,735.0,0.0,130.0,64.0,0.0,897.0,216.0,321.0,0.0,0.0,0.0,0.0,0.0,43.0,44.0,210.0,1826.0,297.0,537.0
Columbia-4100926,806.0,0.0,144.0,47.0,0.0,1051.0,209.0,335.0,0.0,0.0,0.0,0.0,0.0,74.0,61.0,272.0,2048.0,407.0,544.0
Columbia-4100931,239.0,0.0,49.0,18.0,0.0,307.0,71.0,99.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,75.0,613.0,127.0,170.0
Columbia-4100932,914.0,0.0,152.0,34.0,0.0,820.0,265.0,303.0,0.0,0.0,0.0,0.0,0.0,60.0,44.0,215.0,1920.0,319.0,568.0
Columbia-4100934,453.0,0.0,83.0,24.0,0.0,440.0,140.0,165.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,118.0,1000.0,189.0,305.0
Columbia-4100935,442.0,0.0,66.0,20.0,0.0,482.0,126.0,185.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,125.0,1010.0,182.0,311.0
Columbia-4100936,189.0,0.0,16.0,6.0,0.0,199.0,56.0,95.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,51.0,410.0,85.0,151.0
Columbia-4100938,184.0,0.0,19.0,4.0,0.0,214.0,64.0,70.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,66.0,421.0,94.0,134.0
Columbia-4100939,17.0,0.0,0.0,2.0,0.0,27.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,46.0,7.0,9.0
Columbia-4100940,338.0,0.0,48.0,18.0,0.0,470.0,103.0,181.0,0.0,0.0,0.0,0.0,0.0,47.0,24.0,142.0,874.0,213.0,284.0
Columbia-4100941,308.0,0.0,78.0,28.0,0.0,634.0,80.0,149.0,0.0,0.0,0.0,0.0,0.0,51.0,36.0,144.0,1048.0,231.0,229.0
Columbia-4100944,188.0,0.0,32.0,13.0,0.0,421.0,40.0,99.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,135.0,654.0,180.0,139.0
Columbia-4100946,174.0,0.0,30.0,8.0,0.0,338.0,44.0,82.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,83.0,550.0,115.0,126.0
Columbia-4100947,332.0,0.0,45.0,22.0,0.0,365.0,99.0,169.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,99.0,764.0,140.0,268.0
Columbia-4100948,99.0,0.0,16.0,6.0,0.0,176.0,28.0,56.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,37.0,297.0,55.0,84.0
Columbia-4100949,146.0,0.0,23.0,7.0,0.0,258.0,43.0,83.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,70.0,434.0,108.0,126.0
Columbia-4100950,18.0,0.0,0.0,0.0,0.0,22.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,40.0,6.0,9.0
Columbia-4100951,97.0,0.0,18.0,7.0,0.0,140.0,24.0,44.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,52.0,262.0,67.0,68.0
Columbia-4100953,556.0,0.0,69.0,18.0,0.0,594.0,198.0,219.0,0.0,0.0,0.0,0.0,0.0,47.0,50.0,181.0,1237.0,278.0,417.0
Coos-4101101,359.0,0.0,59.0,27.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,276.0,445.0,336.0,136.0
Coos-4101102,750.0,0.0,109.0,47.0,0.0,1362.0,257.0,350.0,0.0,0.0,0.0,0.0,0.0,90.0,75.0,479.0,2268.0,644.0,607.0
Coos-4101103,921.0,0.0,143.0,63.0,0.0,1506.0,322.0,356.0,0.0,0.0,0.0,0.0,0.0,84.0,64.0,465.0,2633.0,613.0,678.0
Coos-4101104,842.0,0.0,116.0,50.0,0.0,946.0,257.0,343.0,0.0,0.0,0.0,0.0,0.0,56.0,57.0,303.0,1954.0,416.0,600.0
Coos-4101105,1108.0,0.0,141.0,67.0,0.0,1541.0,368.0,425.0,0.0,0.0,0.0,0.0,0.0,70.0,61.0,498.0,2857.0,629.0,793.0
Coos-4101106,793.0,0.0,87.0,48.0,0.0,864.0,248.0,344.0,0.0,0.0,0.0,0.0,0.0,43.0,65.0,276.0,1792.0,384.0,592.0
Coos-4101107,890.0,0.0,122.0,71.0,0.0,976.0,274.0,338.0,0.0,0.0,0.0,0.0,0.0,47.0,43.0,322.0,2059.0,412.0,612.0
Coos-4101108,910.0,0.0,127.0,75.0,0.0,1656.0,301.0,405.0,0.0,0.0,0.0,0.0,0.0,56.0,47.0,531.0,2768.0,634.0,706.0
Coos-4101109,130.0,0.0,13.0,17.0,0.0,156.0,30.0,63.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,40.0,316.0,52.0,93.0
Coos-4101110,642.0,0.0,73.0,50.0,0.0,1365.0,239.0,285.0,0.0,0.0,0.0,0.0,0.0,63.0,57.0,454.0,2130.0,574.0,524.0
Coos-4101111,404.0,0.0,69.0,39.0,0.0,1186.0,137.0,229.0,0.0,0.0,0.0,0.0,0.0,48.0,34.0,442.0,1698.0,524.0,366.0
Coos-4101112,487.0,0.0,89.0,41.0,0.0,1136.0,196.0,215.0,0.0,0.0,0.0,0.0,0.0,48.0,44.0,380.0,1753.0,472.0,411.0
Coos-4101113,258.0,0.0,44.0,15.0,0.0,811.0,102.0,114.0,0.0,0.0,0.0,0.0,0.0,53.0,20.0,269.0,1128.0,342.0,216.0
Coos-4101114,276.0,0.0,51.0,20.0,0.0,1083.0,89.0,184.0,0.0,0.0,0.0,0.0,0.0,68.0,31.0,400.0,1430.0,499.0,273.0
Coos-4101115,90.0,0.0,18.0,7.0,0.0,287.0,36.0,54.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,76.0,402.0,94.0,90.0
Coos-4101116,813.0,0.0,59.0,48.0,0.0,783.0,264.0,287.0,0.0,0.0,0.0,0.0,0.0,41.0,49.0,296.0,1703.0,386.0,551.0
Coos-4101117,694.0,0.0,78.0,61.0,0.0,1206.0,206.0,330.0,0.0,0.0,0.0,0.0,0.0,46.0,56.0,427.0,2039.0,529.0,536.0
Coos-4101118,81.0,0.0,13.0,9.0,0.0,208.0,27.0,47.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,83.0,311.0,101.0,74.0
Coos-41011Total,0.0,0.0,0.0,0.0,0.0,0.0,3487.0,4505.0,0.0,0.0,0.0,0.0,0.0,878.0,746.0,6017.0,0.0,7641.0,7992.0
Crook-410131,122.0,0.0,17.0,8.0,0.0,309.0,0.0,0.0,0.0,32.0,18.0,55.0,102.0,0.0,0.0,0.0,456.0,0.0,0.0
Crook-4101310,120.0,0.0,14.0,4.0,0.0,214.0,0.0,0.0,45.0,13.0,22.0,37.0,82.0,0.0,0.0,0.0,352.0,0.0,0.0
Crook-4101311,379.0,0.0,64.0,12.0,0.0,1178.0,0.0,0.0,120.0,100.0,74.0,113.0,481.0,0.0,0.0,0.0,1633.0,0.0,0.0
Crook-4101312,12.0,0.0,7.0,1.0,0.0,93.0,0.0,0.0,3.0,5.0,4.0,7.0,45.0,0.0,0.0,0.0,113.0,0.0,0.0
Crook-4101313,114.0,0.0,33.0,5.0,0.0,518.0,0.0,0.0,48.0,36.0,22.0,47.0,171.0,0.0,0.0,0.0,670.0,0.0,0.0
Crook-4101314,105.0,0.0,21.0,7.0,0.0,274.0,0.0,0.0,27.0,15.0,12.0,41.0,75.0,0.0,0.0,0.0,407.0,0.0,0.0
Crook-4101315,178.0,0.0,35.0,8.0,0.0,653.0,0.0,0.0,51.0,56.0,31.0,77.0,243.0,0.0,0.0,0.0,874.0,0.0,0.0
Crook-4101316,92.0,0.0,22.0,4.0,0.0,421.0,0.0,0.0,38.0,42.0,21.0,31.0,153.0,0.0,0.0,0.0,539.0,0.0,0.0
Crook-4101317,448.0,0.0,97.0,41.0,0.0,1538.0,0.0,0.0,157.0,108.0,55.0,197.0,591.0,0.0,0.0,0.0,2124.0,0.0,0.0
Crook-410132,102.0,0.0,27.0,5.0,0.0,256.0,0.0,0.0,30.0,19.0,18.0,40.0,63.0,0.0,0.0,0.0,390.0,0.0,0.0
Crook-410133,57.0,0.0,11.0,4.0,0.0,125.0,0.0,0.0,17.0,6.0,3.0,27.0,35.0,0.0,0.0,0.0,197.0,0.0,0.0
Crook-410134,181.0,0.0,25.0,9.0,0.0,726.0,0.0,0.0,39.0,70.0,41.0,89.0,270.0,0.0,0.0,0.0,941.0,0.0,0.0
Crook-410135,355.0,0.0,89.0,19.0,0.0,1159.0,0.0,0.0,121.0,105.0,74.0,137.0,407.0,0.0,0.0,0.0,1622.0,0.0,0.0
Crook-410136,190.0,0.0,29.0,14.0,0.0,355.0,0.0,0.0,59.0,33.0,36.0,64.0,112.0,0.0,0.0,0.0,588.0,0.0,0.0
Crook-410137,35.0,0.0,10.0,3.0,0.0,212.0,0.0,0.0,12.0,13.0,12.0,12.0,93.0,0.0,0.0,0.0,260.0,0.0,0.0
Crook-410138,123.0,0.0,14.0,13.0,0.0,348.0,0.0,0.0,31.0,26.0,9.0,50.0,98.0,0.0,0.0,0.0,498.0,0.0,0.0
Crook-410139,24.0,0.0,3.0,0.0,0.0,132.0,0.0,0.0,5.0,8.0,2.0,7.0,50.0,0.0,0.0,0.0,159.0,0.0,0.0
Curry-410151,27.0,0.0,3.0,1.0,0.0,36.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,67.0,17.0,13.0
Curry-4101510,158.0,0.0,19.0,11.0,0.0,252.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,106.0,440.0,141.0,100.0
Curry-4101511,243.0,0.0,35.0,17.0,0.0,430.0,72.0,92.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,172.0,725.0,208.0,164.0
Curry-4101512,82.0,0.0,3.0,3.0,0.0,121.0,30.0,43.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,50.0,209.0,61.0,73.0
Curry-4101513,77.0,0.0,13.0,5.0,0.0,134.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,72.0,229.0,97.0,49.0
Curry-4101514,82.0,0.0,19.0,6.0,0.0,216.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,90.0,323.0,111.0,60.0
Curry-4101515,129.0,0.0,11.0,8.0,0.0,236.0,54.0,44.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,98.0,384.0,122.0,98.0
Curry-4101516,307.0,0.0,60.0,25.0,0.0,632.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,38.0,25.0,238.0,1024.0,301.0,230.0
Curry-4101517,452.0,0.0,48.0,28.0,0.0,794.0,138.0,177.0,0.0,0.0,0.0,0.0,0.0,58.0,40.0,298.0,1322.0,396.0,315.0
Curry-4101518,146.0,0.0,11.0,9.0,0.0,200.0,44.0,56.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,76.0,366.0,110.0,100.0
Curry-4101519,205.0,0.0,14.0,5.0,0.0,379.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,172.0,603.0,210.0,130.0
Curry-410152,144.0,0.0,21.0,5.0,0.0,246.0,37.0,64.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,100.0,416.0,132.0,101.0
Curry-4101520,96.0,0.0,17.0,6.0,0.0,201.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,70.0,320.0,91.0,69.0
Curry-4101521,80.0,0.0,11.0,8.0,0.0,153.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,50.0,252.0,65.0,50.0
Curry-4101522,140.0,0.0,13.0,3.0,0.0,244.0,43.0,40.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,115.0,400.0,142.0,83.0
Curry-4101523,139.0,0.0,16.0,11.0,0.0,235.0,65.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,102.0,401.0,142.0,103.0
Curry-4101524,150.0,0.0,11.0,7.0,0.0,282.0,57.0,39.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,125.0,450.0,157.0,96.0
Curry-4101525,165.0,0.0,8.0,7.0,0.0,247.0,59.0,46.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,94.0,427.0,122.0,105.0
Curry-4101526,207.0,0.0,25.0,25.0,0.0,432.0,64.0,90.0,0.0,0.0,0.0,0.0,0.0,38.0,21.0,197.0,689.0,256.0,154.0
Curry-4101527,89.0,0.0,15.0,5.0,0.0,199.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,77.0,308.0,104.0,69.0
Curry-410153,152.0,0.0,26.0,6.0,0.0,184.0,52.0,65.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,73.0,368.0,94.0,117.0
Curry-410154,52.0,0.0,0.0,3.0,0.0,120.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,48.0,175.0,56.0,32.0
Curry-410155,262.0,0.0,22.0,28.0,0.0,260.0,77.0,125.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,108.0,572.0,130.0,202.0
Curry-410156,182.0,0.0,12.0,12.0,0.0,180.0,60.0,76.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,68.0,386.0,87.0,136.0
Curry-410157,113.0,0.0,15.0,8.0,0.0,99.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,40.0,235.0,50.0,79.0
Curry-410158,171.0,0.0,19.0,8.0,0.0,259.0,62.0,63.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,104.0,457.0,140.0,125.0
Curry-410159,250.0,0.0,31.0,13.0,0.0,441.0,85.0,88.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,198.0,735.0,258.0,173.0
Deschutes-410171,1693.0,0.0,116.0,75.0,0.0,500.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,30.0,91.0,184.0,2384.0,305.0,568.0
Deschutes-4101710,218.0,0.0,29.0,12.0,0.0,568.0,49.0,71.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,198.0,827.0,241.0,120.0
Deschutes-4101711,534.0,0.0,60.0,20.0,0.0,348.0,131.0,148.0,0.0,0.0,0.0,0.0,0.0,26.0,44.0,112.0,962.0,182.0,279.0
Deschutes-4101712,760.0,0.0,105.0,35.0,0.0,1226.0,199.0,242.0,0.0,0.0,0.0,0.0,0.0,86.0,107.0,427.0,2126.0,620.0,441.0
Deschutes-4101713,398.0,0.0,54.0,18.0,0.0,515.0,118.0,130.0,0.0,0.0,0.0,0.0,0.0,30.0,53.0,183.0,985.0,266.0,248.0
Deschutes-4101714,566.0,0.0,67.0,25.0,0.0,886.0,159.0,213.0,0.0,0.0,0.0,0.0,0.0,78.0,73.0,349.0,1544.0,500.0,372.0
Deschutes-4101715,474.0,0.0,53.0,11.0,0.0,523.0,158.0,135.0,0.0,0.0,0.0,0.0,0.0,58.0,60.0,215.0,1061.0,333.0,293.0
Deschutes-4101716,546.0,0.0,39.0,12.0,0.0,526.0,209.0,114.0,0.0,0.0,0.0,0.0,0.0,45.0,112.0,234.0,1123.0,391.0,323.0
Deschutes-4101717,1083.0,0.0,213.0,83.0,0.0,1834.0,257.0,419.0,0.0,0.0,0.0,0.0,0.0,118.0,74.0,446.0,3213.0,638.0,676.0
Deschutes-4101718,679.0,0.0,116.0,42.0,0.0,1725.0,232.0,208.0,0.0,0.0,0.0,0.0,0.0,134.0,81.0,583.0,2562.0,798.0,440.0
Deschutes-4101719,265.0,0.0,53.0,22.0,0.0,589.0,56.0,95.0,0.0,0.0,0.0,0.0,0.0,46.0,33.0,187.0,929.0,266.0,151.0
Deschutes-410172,1081.0,0.0,130.0,44.0,0.0,1119.0,284.0,307.0,0.0,0.0,0.0,0.0,0.0,76.0,129.0,393.0,2374.0,598.0,591.0
Deschutes-4101720,1561.0,0.0,237.0,63.0,0.0,1631.0,314.0,449.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,469.0,3492.0,687.0,763.0
Deschutes-4101721,395.0,0.0,58.0,22.0,0.0,737.0,103.0,145.0,0.0,0.0,0.0,0.0,0.0,59.0,52.0,276.0,1212.0,387.0,248.0
Deschutes-4101722,153.0,0.0,5.0,0.0,0.0,116.0,62.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,53.0,274.0,99.0,85.0
Deschutes-4101723,200.0,0.0,42.0,12.0,0.0,503.0,64.0,56.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,147.0,757.0,187.0,120.0
Deschutes-4101724,169.0,0.0,22.0,15.0,0.0,485.0,48.0,67.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,167.0,691.0,196.0,115.0
Deschutes-4101725,1250.0,0.0,178.0,64.0,0.0,1186.0,257.0,471.0,0.0,0.0,0.0,0.0,0.0,74.0,61.0,307.0,2678.0,442.0,728.0
Deschutes-4101726,874.0,0.0,135.0,44.0,0.0,888.0,207.0,250.0,0.0,0.0,0.0,0.0,0.0,60.0,51.0,239.0,1941.0,350.0,457.0
Deschutes-4101727,1296.0,0.0,101.0,49.0,0.0,367.0,329.0,455.0,0.0,0.0,0.0,0.0,0.0,17.0,48.0,114.0,1813.0,179.0,784.0
Deschutes-4101728,1121.0,0.0,211.0,61.0,0.0,2100.0,251.0,388.0,0.0,0.0,0.0,0.0,0.0,150.0,91.0,537.0,3493.0,778.0,639.0
Deschutes-4101729,821.0,0.0,165.0,45.0,0.0,1803.0,238.0,233.0,0.0,0.0,0.0,0.0,0.0,123.0,87.0,551.0,2834.0,761.0,471.0
Deschutes-410173,2134.0,0.0,136.0,51.0,0.0,590.0,549.0,550.0,0.0,0.0,0.0,0.0,0.0,41.0,92.0,181.0,2911.0,314.0,1099.0
Deschutes-4101730,580.0,0.0,77.0,44.0,0.0,614.0,190.0,193.0,0.0,0.0,0.0,0.0,0.0,48.0,67.0,196.0,1315.0,311.0,383.0
