precinct_code,gen_dem_ADAMS,gen_dem_CLINTON,gen_dem_PENDLETON,gen_dem_TERRY,gen_dem_THOMAS,gen_grn_STEIN,gen_ind_BOLAR,gen_ind_BOYLES,gen_ind_BROWN,gen_ind_BUCHANAN,gen_ind_CARLISLE,gen_ind_CASTLE,gen_ind_DUNCAN,gen_ind_EDGELL,gen_ind_FLIPPIN,gen_ind_FOX,gen_ind_FUENTE,gen_ind_HARTNELL,gen_ind_HEDGES,gen_ind_HOEFLING,gen_ind_II,gen_ind_JR.,gen_ind_KAHN,gen_ind_KEITA,gen_ind_KOTLIKOFF,gen_ind_LASH,gen_ind_LIBRACE,gen_ind_LOCKE,gen_ind_MALDANADO,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOREAU,gen_ind_OLKOWSKI,gen_ind_PUSKAR,gen_ind_RIVA,gen_ind_SCHOENKE,gen_ind_SCHRINER,gen_ind_SMITH,gen_ind_SOLDJAH,gen_ind_SOLTYSIK,gen_ind_SR,gen_ind_SYMONETTE,gen_ind_VAKIL,gen_ind_VALDIVIA,gen_ind_VOGEL-WALCUTT,gen_ind_WHITE,gen_ind_WILLIAMS,gen_ind_WYSINGER,gen_lib_JOHNSON,gen_rep_BORING,gen_rep_BREIVOGEL,gen_rep_GATES,gen_rep_MCCARTHY,gen_rep_REID,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_SANDERS,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
ANNE_ARUNDEL_002-005,1,411,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,435,112,2,96,1,2,1,38,0,1,19,0,2,0,83,902,147,210
ANNE_ARUNDEL_002-006,0,256,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,449,81,2,61,1,6,1,25,0,2,17,0,0,2,96,751,150,144
ANNE_ARUNDEL_002-007,0,513,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,616,156,1,135,3,6,1,35,0,2,49,2,2,0,182,1196,282,292
ANNE_ARUNDEL_002-008,0,330,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,703,113,1,132,0,4,1,46,1,1,36,0,1,0,192,1106,282,246
ANNE_ARUNDEL_002-009,0,556,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,368,175,2,92,3,2,0,43,0,0,24,0,3,1,94,978,170,269
ANNE_ARUNDEL_002-010,0,282,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,652,95,1,87,2,3,0,31,0,0,33,0,0,0,184,980,253,183
ANNE_ARUNDEL_002-011,0,194,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,382,61,1,78,0,1,0,32,0,2,17,1,1,0,87,616,141,140
ANNE_ARUNDEL_002-012,0,191,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,383,47,1,55,0,2,0,24,0,0,15,1,2,0,97,620,141,103
ANNE_ARUNDEL_002-013,0,248,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,0,399,79,2,83,3,6,0,43,0,0,40,3,1,0,72,704,168,164
ANNE_ARUNDEL_002-014,0,848,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,252,227,0,142,0,1,2,26,0,1,29,0,0,0,54,1147,113,369
ANNE_ARUNDEL_002-015,0,520,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,397,180,3,127,3,2,0,48,0,1,40,0,1,0,85,985,180,310
ANNE_ARUNDEL_002-016,0,187,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,360,57,1,71,0,3,0,29,1,0,15,0,0,0,85,577,133,129
ANNE_ARUNDEL_002-017,0,602,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,277,171,0,123,1,3,0,34,0,2,24,1,1,0,42,924,108,294
ANNE_ARUNDEL_002-018,0,416,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,310,107,1,106,0,3,0,38,0,2,31,1,2,0,86,792,163,214
ANNE_ARUNDEL_002-019,0,539,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,307,156,1,115,2,5,0,18,0,2,13,2,1,0,76,911,119,272
ANNE_ARUNDEL_002-020,0,384,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,465,110,0,89,1,2,2,41,0,1,46,0,1,0,146,911,240,199
ANNE_ARUNDEL_002-021,0,432,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,868,162,1,137,3,4,0,89,0,0,104,0,4,0,252,1371,456,300
ANNE_ARUNDEL_002-022,0,362,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,787,104,1,112,0,8,0,30,0,0,30,0,2,0,205,1204,275,217
ANNE_ARUNDEL_002-023,0,476,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,2,568,166,3,107,4,4,1,50,0,1,51,0,1,0,145,1159,257,276
ANNE_ARUNDEL_002-024,0,377,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,458,107,3,101,3,4,2,57,0,0,29,2,3,0,122,897,222,211
ANNE_ARUNDEL_003-001,0,263,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,738,62,1,84,2,2,1,54,1,0,44,3,1,0,219,1067,327,147
ANNE_ARUNDEL_003-002,0,168,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,466,65,2,76,1,2,1,28,2,1,16,2,1,0,151,675,205,143
ANNE_ARUNDEL_003-003,0,402,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1040,119,2,157,1,12,2,65,1,0,56,2,1,1,301,1499,442,278
ANNE_ARUNDEL_003-004,0,393,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,842,106,3,121,0,9,2,60,0,0,51,2,0,0,237,1328,361,230
ANNE_ARUNDEL_003-005,0,342,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,722,102,2,105,1,6,1,46,1,0,41,1,3,1,175,1141,276,209
ANNE_ARUNDEL_003-006,0,1054,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,1449,304,5,254,2,7,1,87,1,0,93,2,2,0,425,2647,620,563
ANNE_ARUNDEL_003-007,0,328,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,707,85,0,102,1,4,0,41,1,0,71,5,1,0,178,1112,302,187
ANNE_ARUNDEL_003-008,0,489,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,540,159,2,114,1,1,0,33,0,1,27,0,2,0,137,1090,202,275
ANNE_ARUNDEL_003-009,0,150,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,380,46,1,41,1,1,0,28,0,0,31,1,2,0,144,563,208,88
ANNE_ARUNDEL_003-010,0,234,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,1,909,68,0,79,0,6,1,64,0,0,85,1,1,1,295,1207,454,147
ANNE_ARUNDEL_003-011,0,282,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,972,97,3,98,1,4,1,60,0,0,103,0,2,1,299,1311,471,198
ANNE_ARUNDEL_003-012,0,243,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,915,76,3,97,1,6,0,45,0,0,64,0,3,0,321,1218,440,176
ANNE_ARUNDEL_003-013,0,223,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,915,70,3,106,2,4,0,54,0,0,71,1,1,0,307,1187,440,179
ANNE_ARUNDEL_003-014,0,184,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,592,79,3,95,2,2,1,19,0,0,41,2,1,0,202,828,270,177
ANNE_ARUNDEL_003-015,0,180,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,637,76,6,83,0,4,0,43,0,1,57,4,1,1,228,855,339,165
ANNE_ARUNDEL_003-016,0,296,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,710,84,4,85,0,3,1,44,1,0,31,2,1,0,166,1072,249,173
ANNE_ARUNDEL_003-017,0,193,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,812,70,6,103,1,5,1,45,0,0,49,1,1,0,287,1060,390,179
ANNE_ARUNDEL_003-018,0,272,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,905,82,0,88,0,3,1,54,0,1,79,1,2,0,263,1229,404,170
ANNE_ARUNDEL_003-019,0,209,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,799,75,2,68,1,4,0,46,0,0,50,0,3,0,289,1057,393,145
ANNE_ARUNDEL_003-020,0,188,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,692,76,4,63,0,6,1,39,1,0,46,3,1,0,209,933,306,143
ANNE_ARUNDEL_003-021,0,384,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,746,69,3,106,3,3,1,49,0,2,45,3,4,0,194,1212,304,178
ANNE_ARUNDEL_003-022,0,278,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,555,106,1,63,1,2,0,37,0,0,56,0,4,0,175,895,275,170
ANNE_ARUNDEL_003-023,0,271,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,574,92,0,102,3,6,0,55,0,0,58,1,1,0,155,899,279,194
ANNE_ARUNDEL_003-024,0,342,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,837,123,5,122,0,4,0,50,0,0,42,0,1,0,226,1254,323,250
ANNE_ARUNDEL_003-025,0,405,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,335,155,0,83,0,5,0,18,0,0,21,1,3,0,79,778,127,238
ANNE_ARUNDEL_004-001,0,632,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,243,202,1,132,1,3,0,24,0,1,24,0,0,0,53,917,106,335
ANNE_ARUNDEL_004-002,0,555,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,445,168,2,145,0,6,1,39,1,1,60,3,3,0,99,1091,213,315
ANNE_ARUNDEL_004-003,0,339,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,443,84,1,86,4,3,0,49,1,2,69,0,1,0,129,852,258,171
ANNE_ARUNDEL_004-004,0,354,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0,630,136,0,122,3,5,1,77,2,0,122,2,1,1,170,1078,384,258
ANNE_ARUNDEL_004-005,0,335,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,234,106,0,63,1,0,0,26,0,1,38,0,2,0,57,601,125,169
ANNE_ARUNDEL_004-006,0,1003,1,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,105,379,1,172,1,1,0,12,0,0,25,0,4,0,20,1165,63,552
ANNE_ARUNDEL_004-007,0,628,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,234,182,0,131,1,2,3,35,0,0,32,0,0,0,38,929,111,313
ANNE_ARUNDEL_004-008,0,351,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,1,0,498,125,0,82,0,4,2,47,1,0,65,0,6,0,121,916,246,207
ANNE_ARUNDEL_004-009,0,1000,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,217,431,0,197,0,1,0,32,1,0,50,0,2,0,39,1290,125,628
ANNE_ARUNDEL_004-010,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,75,13,1,5,1,0,0,2,1,0,4,0,0,0,20,148,28,19
ANNE_ARUNDEL_004-011,0,395,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,294,102,2,88,0,5,1,42,2,0,29,0,3,0,63,749,145,192
ANNE_ARUNDEL_004-012,0,298,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,343,81,0,64,0,3,0,32,1,1,37,1,0,0,94,714,169,145
ANNE_ARUNDEL_004-013,0,236,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,491,63,1,58,1,1,1,48,0,0,51,0,1,0,154,778,257,122
ANNE_ARUNDEL_004-014,0,302,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,509,95,0,105,0,4,0,46,0,0,75,0,1,1,138,878,265,200
ANNE_ARUNDEL_004-015,0,492,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,773,216,2,165,0,4,1,74,4,0,131,3,2,0,272,1357,491,383
ANNE_ARUNDEL_004-016,0,477,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,319,124,0,72,1,1,1,34,0,0,35,1,1,0,71,865,145,196
ANNE_ARUNDEL_004-017,0,626,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,264,181,3,103,2,4,2,17,0,0,27,0,1,1,67,929,121,287
ANNE_ARUNDEL_004-018,0,333,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,310,89,0,70,3,2,0,31,0,0,42,0,2,0,87,694,167,159
ANNE_ARUNDEL_004-019,0,603,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,91,222,0,128,0,0,1,9,1,0,9,1,0,0,14,749,35,350
ANNE_ARUNDEL_004-020,0,416,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,316,126,2,93,2,1,1,32,0,1,52,0,0,0,81,793,170,221
ANNE_ARUNDEL_004-021,0,656,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,601,239,1,143,4,5,0,91,2,0,105,1,4,0,168,1344,380,383
ANNE_ARUNDEL_004-022,0,533,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,339,158,0,131,0,1,0,37,1,0,38,2,6,0,77,945,162,289
ANNE_ARUNDEL_004-023,0,639,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,562,191,2,131,1,4,0,56,1,0,102,1,5,0,160,1282,330,324
ANNE_ARUNDEL_004-024,0,673,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,163,260,2,136,1,6,0,26,0,0,18,0,1,1,39,902,92,398
ANNE_ARUNDEL_004-025,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,54,26,1,15,0,1,0,2,1,0,9,0,0,0,18,149,31,42
ANNE_ARUNDEL_004-026,0,142,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,66,31,0,34,0,1,0,7,0,0,13,0,0,0,24,229,45,65
ANNE_ARUNDEL_005-001,0,459,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,619,191,2,111,2,0,0,60,1,1,179,0,1,1,246,1140,491,304
ANNE_ARUNDEL_005-002,0,529,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,552,178,0,159,0,6,0,51,0,0,112,2,1,1,166,1154,339,337
ANNE_ARUNDEL_005-003,0,354,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,444,129,1,101,1,4,1,46,0,0,88,1,2,0,140,877,283,231
ANNE_ARUNDEL_005-004,0,403,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,616,117,1,140,1,7,0,55,1,0,79,0,2,0,160,1096,305,258
ANNE_ARUNDEL_005-005,0,416,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,392,169,2,109,3,3,1,29,0,0,108,0,2,0,147,861,293,280
ANNE_ARUNDEL_005-006,0,315,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,383,110,2,86,3,4,0,31,0,0,138,1,2,0,113,754,292,198
ANNE_ARUNDEL_005-007,0,287,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,361,94,0,67,0,0,1,44,0,0,99,0,2,0,124,696,270,161
ANNE_ARUNDEL_005-008,0,392,0,0,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1,0,1,436,104,2,119,4,4,0,59,2,0,105,1,3,0,131,916,309,225
ANNE_ARUNDEL_005-009,0,246,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,295,70,2,63,1,4,0,20,1,0,87,1,0,0,107,596,221,135
ANNE_ARUNDEL_005-010,0,143,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,239,46,0,42,1,1,0,26,0,0,58,1,1,0,89,407,177,88
